 -3.13531E-04, -2.49276E-04, -1.76600E-04, -9.47222E-05, -2.81182E-06,  1.00009E-04,  2.14660E-04,  3.42099E-04,  4.83312E-04,  6.39300E-04,  8.11064E-04,  9.99582E-04,  1.20578E-03,  1.43051E-03,  1.67449E-03,  1.93825E-03,  2.22209E-03,  2.52602E-03,  2.84962E-03,  3.19201E-03,  3.55173E-03,  3.92663E-03,  4.31378E-03,  4.70940E-03,  5.10876E-03,  5.50617E-03,  5.89505E-03,  6.26796E-03,  6.61687E-03,  6.93340E-03,  7.20919E-03,  7.43637E-03,  7.60804E-03,  7.71871E-03,  7.76473E-03,  7.74456E-03,  7.65886E-03,  7.51051E-03,  7.30430E-03,  7.04664E-03,  6.74508E-03,  6.40784E-03,  6.04334E-03,  5.65979E-03,  5.26488E-03,  4.86555E-03,  4.46786E-03,  4.07689E-03,  3.69680E-03,  3.33084E-03,  2.98146E-03,  2.65037E-03,  2.33867E-03,  2.04694E-03,  1.77534E-03,  1.52368E-03,  1.29149E-03,  1.07813E-03,  8.82801E-04,  7.04595E-04,  5.42551E-04,  3.95674E-04,  2.62963E-04,  1.43422E-04,  3.60826E-05, -5.99911E-05, -1.45694E-04, -2.21876E-04, -2.89337E-04,
 -4.03380E-04, -3.40787E-04, -2.69397E-04, -1.88341E-04, -9.66831E-05,  6.57301E-06,  1.22485E-04,  2.52168E-04,  3.96786E-04,  5.57542E-04,  7.35661E-04,  9.32375E-04,  1.14889E-03,  1.38635E-03,  1.64579E-03,  1.92811E-03,  2.23393E-03,  2.56362E-03,  2.91708E-03,  3.29374E-03,  3.69234E-03,  4.11085E-03,  4.54633E-03,  4.99474E-03,  5.45089E-03,  5.90830E-03,  6.35925E-03,  6.79483E-03,  7.20517E-03,  7.57977E-03,  7.90798E-03,  8.17963E-03,  8.38566E-03,  8.51885E-03,  8.57431E-03,  8.54999E-03,  8.44680E-03,  8.26853E-03,  8.02157E-03,  7.71433E-03,  7.35664E-03,  6.95902E-03,  6.53209E-03,  6.08604E-03,  5.63017E-03,  5.17269E-03,  4.72056E-03,  4.27948E-03,  3.85391E-03,  3.44723E-03,  3.06179E-03,  2.69915E-03,  2.36012E-03,  2.04498E-03,  1.75353E-03,  1.48522E-03,  1.23928E-03,  1.01470E-03,  8.10373E-04,  6.25121E-04,  4.57716E-04,  3.06927E-04,  1.71540E-04,  5.03732E-05, -5.77074E-05, -1.53783E-04, -2.38874E-04, -3.13940E-04, -3.79876E-04,
 -5.01149E-04, -4.40873E-04, -3.71462E-04, -2.91953E-04, -2.01303E-04, -9.83894E-05,  1.79921E-05,  1.49126E-04,  2.96372E-04,  4.61157E-04,  6.44962E-04,  8.49305E-04,  1.07571E-03,  1.32569E-03,  1.60068E-03,  1.90197E-03,  2.23067E-03,  2.58758E-03,  2.97310E-03,  3.38707E-03,  3.82865E-03,  4.29608E-03,  4.78655E-03,  5.29592E-03,  5.81857E-03,  6.34724E-03,  6.87293E-03,  7.38495E-03,  7.87114E-03,  8.31823E-03,  8.71254E-03,  9.04071E-03,  9.29073E-03,  9.45284E-03,  9.52048E-03,  9.49081E-03,  9.36509E-03,  9.14847E-03,  8.84956E-03,  8.47960E-03,  8.05154E-03,  7.57903E-03,  7.07560E-03,  6.55390E-03,  6.02523E-03,  5.49926E-03,  4.98394E-03,  4.48550E-03,  4.00865E-03,  3.55669E-03,  3.13177E-03,  2.73506E-03,  2.36697E-03,  2.02730E-03,  1.71540E-03,  1.43027E-03,  1.17067E-03,  9.35209E-04,  7.22411E-04,  5.30749E-04,  3.58699E-04,  2.04762E-04,  6.74872E-05, -5.45112E-05, -1.62548E-04, -2.57860E-04, -3.41601E-04, -4.14845E-04, -4.78586E-04,
 -6.07154E-04, -5.49922E-04, -4.83264E-04, -4.06124E-04, -3.17348E-04, -2.15681E-04, -9.97663E-05,  3.18626E-05,  1.80776E-04,  3.48647E-04,  5.37238E-04,  7.48395E-04,  9.84015E-04,  1.24602E-03,  1.53632E-03,  1.85674E-03,  2.20894E-03,  2.59435E-03,  3.01400E-03,  3.46839E-03,  3.95729E-03,  4.47947E-03,  5.03249E-03,  5.61235E-03,  6.21317E-03,  6.82694E-03,  7.44328E-03,  8.04941E-03,  8.63029E-03,  9.16906E-03,  9.64790E-03,  1.00491E-02,  1.03563E-02,  1.05563E-02,  1.06399E-02,  1.06032E-02,  1.04479E-02,  1.01813E-02,  9.81511E-03,  9.36461E-03,  8.84715E-03,  8.28067E-03,  7.68252E-03,  7.06852E-03,  6.45237E-03,  5.84540E-03,  5.25653E-03,  4.69243E-03,  4.15781E-03,  3.65568E-03,  3.18771E-03,  2.75448E-03,  2.35577E-03,  1.99072E-03,  1.65805E-03,  1.35617E-03,  1.08332E-03,  8.37597E-04,  6.17093E-04,  4.19893E-04,  2.44127E-04,  8.79983E-05, -5.02030E-05, -1.72088E-04, -2.79163E-04, -3.72830E-04, -4.54382E-04, -5.25012E-04, -5.85813E-04,
 -7.21673E-04, -6.68283E-04, -6.05236E-04, -5.31383E-04, -4.45459E-04, -3.46077E-04, -2.31718E-04, -1.00726E-04,  4.86922E-05,  2.18475E-04,  4.10697E-04,  6.27562E-04,  8.71391E-04,  1.14459E-03,  1.44962E-03,  1.78894E-03,  2.16493E-03,  2.57980E-03,  3.03545E-03,  3.53328E-03,  4.07400E-03,  4.65727E-03,  5.28141E-03,  5.94288E-03,  6.63590E-03,  7.35187E-03,  8.07904E-03,  8.80218E-03,  9.50269E-03,  1.01590E-02,  1.07477E-02,  1.12447E-02,  1.16278E-02,  1.18783E-02,  1.19832E-02,  1.19372E-02,  1.17425E-02,  1.14094E-02,  1.09544E-02,  1.03988E-02,  9.76611E-03,  9.08019E-03,  8.36351E-03,  7.63591E-03,  6.91397E-03,  6.21078E-03,  5.53612E-03,  4.89684E-03,  4.29728E-03,  3.73980E-03,  3.22522E-03,  2.75319E-03,  2.32257E-03,  1.93161E-03,  1.57821E-03,  1.26005E-03,  9.74688E-04,  7.19654E-04,  4.92516E-04,  2.90918E-04,  1.12608E-04, -4.45429E-05, -1.82525E-04, -3.03189E-04, -4.08245E-04, -4.99264E-04, -5.77684E-04, -6.44817E-04, -7.01857E-04,
 -8.44927E-04, -7.96246E-04, -7.37751E-04, -6.68202E-04, -5.86227E-04, -4.90302E-04, -3.78748E-04, -2.49715E-04, -1.01171E-04,  6.90987E-05,  2.63504E-04,  4.84646E-04,  7.35312E-04,  1.01846E-03,  1.33720E-03,  1.69473E-03,  2.09432E-03,  2.53917E-03,  3.03231E-03,  3.57641E-03,  4.17352E-03,  4.82469E-03,  5.52953E-03,  6.28559E-03,  7.08768E-03,  7.92708E-03,  8.79079E-03,  9.66093E-03,  1.05145E-02,  1.13239E-02,  1.20577E-02,  1.26832E-02,  1.31690E-02,  1.34883E-02,  1.36225E-02,  1.35636E-02,  1.33150E-02,  1.28916E-02,  1.23172E-02,  1.16219E-02,  1.08383E-02,  9.99844E-03,  9.13175E-03,  8.26312E-03,  7.41239E-03,  6.59444E-03,  5.81956E-03,  5.09425E-03,  4.42193E-03,  3.80372E-03,  3.23907E-03,  2.72627E-03,  2.26287E-03,  1.84594E-03,  1.47233E-03,  1.13880E-03,  8.42099E-04,  5.79080E-04,  3.46724E-04,  1.42175E-04, -3.72444E-05, -1.94017E-04, -3.30435E-04, -4.48600E-04, -5.50433E-04, -6.37678E-04, -7.11919E-04, -7.74585E-04, -8.26969E-04,
 -9.77078E-04, -9.34037E-04, -8.81114E-04, -8.16983E-04, -7.40166E-04, -6.49011E-04, -5.41676E-04, -4.16114E-04, -2.70056E-04, -1.00995E-04,  9.38327E-05,  3.17452E-04,  5.73163E-04,  8.64538E-04,  1.19542E-03,  1.56990E-03,  1.99229E-03,  2.46704E-03,  2.99865E-03,  3.59146E-03,  4.24941E-03,  4.97563E-03,  5.77181E-03,  6.63748E-03,  7.56895E-03,  8.55817E-03,  9.59143E-03,  1.06482E-02,  1.17004E-02,  1.27122E-02,  1.36416E-02,  1.44429E-02,  1.50710E-02,  1.54866E-02,  1.56620E-02,  1.55849E-02,  1.52608E-02,  1.47117E-02,  1.39731E-02,  1.30883E-02,  1.21034E-02,  1.10624E-02,  1.00036E-02,  8.95832E-03,  7.94987E-03,  6.99455E-03,  6.10248E-03,  5.27889E-03,  4.52539E-03,  3.84103E-03,  3.22315E-03,  2.66809E-03,  2.17162E-03,  1.72928E-03,  1.33657E-03,  9.89118E-04,  6.82752E-04,  4.13523E-04,  1.77752E-04, -2.79695E-05, -2.06773E-04, -3.61522E-04, -4.94822E-04, -6.09035E-04, -7.06293E-04, -7.88515E-04, -8.57426E-04, -9.14570E-04, -9.61330E-04,
 -1.11821E-03, -1.08180E-03, -1.03554E-03, -9.78034E-04, -9.07697E-04, -8.22757E-04, -7.21218E-04, -6.00841E-04, -4.59117E-04, -2.93242E-04, -1.00092E-04,  1.23807E-04,  3.82302E-04,  6.79642E-04,  1.02049E-03,  1.40997E-03,  1.85361E-03,  2.35741E-03,  2.92769E-03,  3.57103E-03,  4.29395E-03,  5.10252E-03,  6.00166E-03,  6.99415E-03,  8.07930E-03,  9.25115E-03,  1.04965E-02,  1.17928E-02,  1.31061E-02,  1.43907E-02,  1.55894E-02,  1.66374E-02,  1.74683E-02,  1.80227E-02,  1.82578E-02,  1.81544E-02,  1.77210E-02,  1.69920E-02,  1.60213E-02,  1.48736E-02,  1.36153E-02,  1.23071E-02,  1.09994E-02,  9.73085E-03,  8.52818E-03,  7.40803E-03,  6.37894E-03,  5.44344E-03,  4.59991E-03,  3.84415E-03,  3.17043E-03,  2.57234E-03,  2.04329E-03,  1.57684E-03,  1.16685E-03,  8.07596E-04,  4.93806E-04,  2.20636E-04, -1.63246E-05, -2.21076E-04, -3.97235E-04, -5.48061E-04, -6.76479E-04, -7.85110E-04, -8.76296E-04, -9.52126E-04, -1.01446E-03, -1.06494E-03, -1.10505E-03,
 -1.26831E-03, -1.23958E-03, -1.20115E-03, -1.15155E-03, -1.08912E-03, -1.01197E-03, -9.17962E-04, -8.04675E-04, -6.69369E-04, -5.08950E-04, -3.19927E-04, -9.83691E-05,  1.60147E-04,  4.60589E-04,  8.08535E-04,  1.21024E-03,  1.67270E-03,  2.20371E-03,  2.81190E-03,  3.50667E-03,  4.29801E-03,  5.19608E-03,  6.21054E-03,  7.34932E-03,  8.61696E-03,  1.00121E-02,  1.15246E-02,  1.31315E-02,  1.47936E-02,  1.64529E-02,  1.80314E-02,  1.94356E-02,  2.05651E-02,  2.13269E-02,  2.16518E-02,  2.15088E-02,  2.09116E-02,  1.99159E-02,  1.86073E-02,  1.70852E-02,  1.54473E-02,  1.37782E-02,  1.21440E-02,  1.05911E-02,  9.14817E-03,  7.83004E-03,  6.64110E-03,  5.57878E-03,  4.63624E-03,  3.80434E-03,  3.07298E-03,  2.43206E-03,  1.87191E-03,  1.38359E-03,  9.58989E-04,  5.90787E-04,  2.72452E-04, -1.84981E-06, -2.37318E-04, -4.38581E-04, -6.09756E-04, -7.54502E-04, -8.76061E-04, -9.77310E-04, -1.06079E-03, -1.12874E-03, -1.18316E-03, -1.22577E-03, -1.25814E-03,
 -1.42729E-03, -1.40732E-03, -1.37793E-03, -1.33760E-03, -1.28459E-03, -1.21692E-03, -1.13232E-03, -1.02822E-03, -9.01644E-04, -7.49235E-04, -5.67141E-04, -3.50976E-04, -9.57329E-05,  2.04312E-04,  5.55711E-04,  9.65981E-04,  1.44377E-03,  1.99901E-03,  2.64309E-03,  3.38896E-03,  4.25109E-03,  5.24520E-03,  6.38767E-03,  7.69424E-03,  9.17808E-03,  1.08466E-02,  1.26973E-02,  1.47112E-02,  1.68466E-02,  1.90318E-02,  2.11611E-02,  2.30971E-02,  2.46833E-02,  2.57677E-02,  2.62339E-02,  2.60284E-02,  2.51750E-02,  2.37684E-02,  2.19503E-02,  1.98788E-02,  1.77010E-02,  1.55357E-02,  1.34678E-02,  1.15499E-02,  9.80902E-03,  8.25332E-03,  6.87870E-03,  5.67379E-03,  4.62356E-03,  3.71170E-03,  2.92213E-03,  2.23984E-03,  1.65127E-03,  1.14443E-03,  7.08827E-04,  3.35340E-04,  1.60260E-05, -2.56028E-04, -4.86855E-04, -6.81729E-04, -8.45270E-04, -9.81529E-04, -1.09405E-03, -1.18596E-03, -1.25997E-03, -1.31846E-03, -1.36354E-03, -1.39702E-03, -1.42051E-03,
