NA,NA,NA,NA,NA, -5.31832E-02, -5.43486E-02, -5.55177E-02, -5.66856E-02, -5.78472E-02, -5.89968E-02, -6.01285E-02, -6.12359E-02, -6.23123E-02, -6.33501E-02, -6.43409E-02, -6.52754E-02, -6.61430E-02, -6.69315E-02, -6.76282E-02, -6.82191E-02, -6.86905E-02, -6.90296E-02, -6.92251E-02, -6.92689E-02, -6.91561E-02, -6.88859E-02, -6.84615E-02, -6.78900E-02, -6.71817E-02, -6.63495E-02, -6.54080E-02, -6.43730E-02, -6.32604E-02, -6.20855E-02, -6.08633E-02,NA,NA,NA,NA,
NA,NA,NA,NA, -5.33837E-02, -5.46308E-02, -5.58897E-02, -5.71556E-02, -5.84233E-02, -5.96872E-02, -6.09415E-02, -6.21799E-02, -6.33960E-02, -6.45828E-02, -6.57326E-02, -6.68370E-02, -6.78860E-02, -6.88677E-02, -6.97683E-02, -7.05721E-02, -7.12619E-02, -7.18199E-02, -7.22289E-02, -7.24740E-02, -7.25436E-02, -7.24310E-02, -7.21348E-02, -7.16588E-02, -7.10121E-02, -7.02080E-02, -6.92629E-02, -6.81954E-02, -6.70249E-02, -6.57709E-02, -6.44521E-02, -6.30861E-02, -6.16886E-02,NA,NA,NA,
NA,NA,NA, -5.34600E-02, -5.47837E-02, -5.61279E-02, -5.74881E-02, -5.88590E-02, -6.02351E-02, -6.16102E-02, -6.29782E-02, -6.43326E-02, -6.56669E-02, -6.69743E-02, -6.82477E-02, -6.94787E-02, -7.06572E-02, -7.17707E-02, -7.28035E-02, -7.37367E-02, -7.45485E-02, -7.52155E-02, -7.57148E-02, -7.60255E-02, -7.61317E-02, -7.60237E-02, -7.56990E-02, -7.51627E-02, -7.44265E-02, -7.35079E-02, -7.24281E-02, -7.12107E-02, -6.98803E-02, -6.84608E-02, -6.69750E-02, -6.54435E-02, -6.38846E-02, -6.23143E-02,NA,NA,
NA,NA, -5.34084E-02, -5.48019E-02, -5.62254E-02, -5.76747E-02, -5.91446E-02, -6.06295E-02, -6.21231E-02, -6.36187E-02, -6.51095E-02, -6.65889E-02, -6.80505E-02, -6.94882E-02, -7.08958E-02, -7.22662E-02, -7.35902E-02, -7.48553E-02, -7.60442E-02, -7.71344E-02, -7.80983E-02, -7.89049E-02, -7.95223E-02, -7.99216E-02, -8.00798E-02, -7.99830E-02, -7.96274E-02, -7.90196E-02, -7.81757E-02, -7.71187E-02, -7.58765E-02, -7.44799E-02, -7.29596E-02, -7.13454E-02, -6.96649E-02, -6.79425E-02, -6.61994E-02, -6.44535E-02, -6.27195E-02,NA,
NA, -5.32270E-02, -5.46819E-02, -5.61768E-02, -5.77080E-02, -5.92710E-02, -6.08601E-02, -6.24687E-02, -6.40897E-02, -6.57154E-02, -6.73381E-02, -6.89509E-02,NA,NA,NA,NA,NA,NA,NA,NA, -8.19279E-02, -8.29156E-02, -8.36906E-02, -8.42112E-02, -8.44440E-02, -8.43687E-02, -8.39797E-02, -8.32864E-02, -8.23107E-02, -8.10844E-02, -7.96447E-02, -7.80316E-02, -7.62844E-02, -7.44402E-02, -7.25323E-02, -7.05894E-02, -6.86358E-02, -6.66915E-02, -6.47722E-02, -6.28900E-02,
 -5.29163E-02, -5.44225E-02, -5.59788E-02, -5.75827E-02, -5.92303E-02, -6.09166E-02, -6.26352E-02, -6.43784E-02, -6.61376E-02, -6.79035E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.82630E-02, -8.89528E-02, -8.92936E-02, -8.92555E-02, -8.88305E-02, -8.80325E-02, -8.68933E-02, -8.54570E-02, -8.37742E-02, -8.18977E-02, -7.98778E-02, -7.77606E-02, -7.55863E-02, -7.33884E-02, -7.11946E-02, -6.90263E-02, -6.69002E-02, -6.48285E-02,
 -5.40254E-02, -5.56311E-02, -5.72958E-02, -5.90169E-02, -6.07905E-02, -6.26110E-02, -6.44709E-02, -6.63610E-02, -6.82706E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -9.42163E-02, -9.47153E-02, -9.47378E-02, -9.42736E-02, -9.33448E-02, -9.19985E-02, -9.02977E-02, -8.83123E-02, -8.61124E-02, -8.37629E-02, -8.13207E-02, -7.88340E-02, -7.63414E-02, -7.38736E-02, -7.14533E-02, -6.90973E-02, -6.68173E-02,
 -5.51371E-02, -5.68484E-02, -5.86288E-02, -6.04761E-02, -6.23863E-02, -6.43532E-02, -6.63681E-02, -6.84197E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.00938E-01, -1.00430E-01, -9.93321E-02, -9.77175E-02, -9.56781E-02, -9.33117E-02, -9.07118E-02, -8.79618E-02, -8.51319E-02, -8.22787E-02, -7.94461E-02, -7.66668E-02, -7.39642E-02, -7.13540E-02, -6.88463E-02,
 -5.62460E-02, -5.80688E-02, -5.99725E-02, -6.19556E-02, -6.40141E-02, -6.61415E-02, -6.83277E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.06132E-01, -1.04161E-01, -1.01681E-01, -9.88290E-02, -9.57311E-02, -9.24932E-02, -8.92005E-02, -8.59183E-02, -8.26947E-02, -7.95633E-02, -7.65461E-02, -7.36568E-02, -7.09022E-02,
 -5.73452E-02, -5.92853E-02, -6.13202E-02, -6.34492E-02, -6.56692E-02, -6.79733E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.08399E-01, -1.04923E-01, -1.01202E-01, -9.73685E-02, -9.35244E-02, -8.97422E-02, -8.60717E-02, -8.25450E-02, -7.91806E-02, -7.59874E-02, -7.29678E-02,
 -5.84266E-02, -6.04894E-02, -6.26631E-02, -6.49487E-02, -6.73443E-02, -6.98438E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.11646E-01, -1.07144E-01, -1.02587E-01, -9.80892E-02, -9.37284E-02, -8.95518E-02, -8.55858E-02, -8.18422E-02, -7.83224E-02, -7.50216E-02,
 -5.94808E-02, -6.16708E-02, -6.39904E-02, -6.64430E-02, -6.90292E-02, -7.17449E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.13560E-01, -1.08127E-01, -1.02862E-01, -9.78394E-02, -9.30969E-02, -8.86498E-02, -8.44980E-02, -8.06322E-02, -7.70378E-02,
 -6.04966E-02, -6.28170E-02, -6.52882E-02, -6.79174E-02, -7.07091E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.13938E-01, -1.07786E-01, -1.02018E-01, -9.66544E-02, -9.16897E-02, -8.71069E-02, -8.28815E-02, -7.89862E-02,
 -6.14614E-02, -6.39133E-02, -6.65398E-02, -6.93530E-02, -7.23634E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.19929E-01, -1.12772E-01, -1.06185E-01, -1.00154E-01, -9.46463E-02, -8.96192E-02, -8.50290E-02, -8.08325E-02,
 -6.23610E-02, -6.49428E-02, -6.77249E-02, -7.07259E-02, -7.39645E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.17695E-01, -1.10235E-01, -1.03510E-01, -9.74491E-02, -9.19778E-02, -8.70285E-02, -8.25396E-02,
 -6.31802E-02, -6.58867E-02, -6.88204E-02, -7.20076E-02, -7.54772E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.22390E-01, -1.14036E-01, -1.06620E-01, -1.00018E-01, -9.41199E-02, -8.88307E-02, -8.40682E-02,
