 -4.75484E-02, -4.86390E-02, -4.97505E-02, -5.08804E-02, -5.20258E-02, -5.31832E-02, -5.43486E-02, -5.55177E-02, -5.66856E-02, -5.78472E-02, -5.89968E-02, -6.01285E-02, -6.12359E-02, -6.23123E-02, -6.33501E-02, -6.43409E-02, -6.52754E-02, -6.61430E-02, -6.69315E-02, -6.76282E-02, -6.82191E-02, -6.86905E-02, -6.90296E-02, -6.92251E-02, -6.92689E-02, -6.91561E-02, -6.88859E-02, -6.84615E-02, -6.78900E-02, -6.71817E-02, -6.63495E-02, -6.54080E-02, -6.43730E-02, -6.32604E-02, -6.20855E-02, -6.08633E-02, -5.96072E-02, -5.83295E-02, -5.70410E-02, -5.57509E-02,
 -4.85887E-02, -4.97522E-02, -5.09410E-02, -5.21525E-02, -5.33837E-02, -5.46308E-02, -5.58897E-02, -5.71556E-02, -5.84233E-02, -5.96872E-02, -6.09415E-02, -6.21799E-02, -6.33960E-02, -6.45828E-02, -6.57326E-02, -6.68370E-02, -6.78860E-02, -6.88677E-02, -6.97683E-02, -7.05721E-02, -7.12619E-02, -7.18199E-02, -7.22289E-02, -7.24740E-02, -7.25436E-02, -7.24310E-02, -7.21348E-02, -7.16588E-02, -7.10121E-02, -7.02080E-02, -6.92629E-02, -6.81954E-02, -6.70249E-02, -6.57709E-02, -6.44521E-02, -6.30861E-02, -6.16886E-02, -6.02735E-02, -5.88530E-02, -5.74373E-02,
 -4.96480E-02, -5.08892E-02, -5.21608E-02, -5.34600E-02, -5.47837E-02, -5.61279E-02, -5.74881E-02, -5.88590E-02, -6.02351E-02, -6.16102E-02, -6.29782E-02, -6.43326E-02, -6.56669E-02, -6.69743E-02, -6.82477E-02, -6.94787E-02, -7.06572E-02, -7.17707E-02, -7.28035E-02, -7.37367E-02, -7.45485E-02, -7.52155E-02, -7.57148E-02, -7.60255E-02, -7.61317E-02, -7.60237E-02, -7.56990E-02, -7.51627E-02, -7.44265E-02, -7.35079E-02, -7.24281E-02, -7.12107E-02, -6.98803E-02, -6.84608E-02, -6.69750E-02, -6.54435E-02, -6.38846E-02, -6.23143E-02, -6.07459E-02, -5.91905E-02,
 -5.07241E-02, -5.20482E-02, -5.34084E-02, -5.48019E-02, -5.62254E-02, -5.76747E-02, -5.91446E-02, -6.06295E-02, -6.21231E-02, -6.36187E-02, -6.51095E-02, -6.65889E-02, -6.80505E-02, -6.94882E-02, -7.08958E-02, -7.22662E-02, -7.35902E-02, -7.48553E-02, -7.60442E-02, -7.71344E-02, -7.80983E-02, -7.89049E-02, -7.95223E-02, -7.99216E-02, -8.00798E-02, -7.99830E-02, -7.96274E-02, -7.90196E-02, -7.81757E-02, -7.71187E-02, -7.58765E-02, -7.44799E-02, -7.29596E-02, -7.13454E-02, -6.96649E-02, -6.79425E-02, -6.61994E-02, -6.44535E-02, -6.27195E-02, -6.10091E-02,
 -5.18146E-02, -5.32270E-02, -5.46819E-02, -5.61768E-02, -5.77080E-02, -5.92710E-02, -6.08601E-02, -6.24687E-02, -6.40897E-02, -6.57154E-02, -6.73381E-02, -6.89509E-02, -7.05475E-02, -7.21232E-02, -7.36735E-02, -7.51942E-02, -7.66789E-02, -7.81167E-02, -7.94898E-02, -8.07719E-02, -8.19279E-02, -8.29156E-02, -8.36906E-02, -8.42112E-02, -8.44440E-02, -8.43687E-02, -8.39797E-02, -8.32864E-02, -8.23107E-02, -8.10844E-02, -7.96447E-02, -7.80316E-02, -7.62844E-02, -7.44402E-02, -7.25323E-02, -7.05894E-02, -6.86358E-02, -6.66915E-02, -6.47722E-02, -6.28900E-02,
 -5.29163E-02, -5.44225E-02, -5.59788E-02, -5.75827E-02, -5.92303E-02, -6.09166E-02, -6.26352E-02, -6.43784E-02, -6.61376E-02, -6.79035E-02, -6.96672E-02, -7.14206E-02, -7.31577E-02, -7.48752E-02, -7.65722E-02, -7.82495E-02, -7.99065E-02, -8.15375E-02, -8.31267E-02, -8.46446E-02, -8.60462E-02, -8.72737E-02, -8.82630E-02, -8.89528E-02, -8.92936E-02, -8.92555E-02, -8.88305E-02, -8.80325E-02, -8.68933E-02, -8.54570E-02, -8.37742E-02, -8.18977E-02, -7.98778E-02, -7.77606E-02, -7.55863E-02, -7.33884E-02, -7.11946E-02, -6.90263E-02, -6.69002E-02, -6.48285E-02,
 -5.40254E-02, -5.56311E-02, -5.72958E-02, -5.90169E-02, -6.07905E-02, -6.26110E-02, -6.44709E-02, -6.63610E-02, -6.82706E-02, -7.01880E-02, -7.21015E-02, -7.40012E-02, -7.58803E-02, -7.77372E-02, -7.95761E-02, -8.14063E-02, -8.32385E-02, -8.50783E-02, -8.69175E-02, -8.87259E-02, -9.04464E-02, -9.19980E-02, -9.32856E-02, -9.42163E-02, -9.47153E-02, -9.47378E-02, -9.42736E-02, -9.33448E-02, -9.19985E-02, -9.02977E-02, -8.83123E-02, -8.61124E-02, -8.37629E-02, -8.13207E-02, -7.88340E-02, -7.63414E-02, -7.38736E-02, -7.14533E-02, -6.90973E-02, -6.68173E-02,
 -5.51371E-02, -5.68484E-02, -5.86288E-02, -6.04761E-02, -6.23863E-02, -6.43532E-02, -6.63681E-02, -6.84197E-02, -7.04943E-02, -7.25762E-02, -7.46492E-02, -7.66991E-02, -7.87164E-02, -8.07004E-02, -8.26614E-02, -8.46222E-02, -8.66133E-02, -8.86633E-02, -9.07834E-02, -9.29495E-02, -9.50908E-02, -9.70908E-02, -9.88046E-02, -1.00086E-01, -1.00820E-01, -1.00938E-01, -1.00430E-01, -9.93321E-02, -9.77175E-02, -9.56781E-02, -9.33117E-02, -9.07118E-02, -8.79618E-02, -8.51319E-02, -8.22787E-02, -7.94461E-02, -7.66668E-02, -7.39642E-02, -7.13540E-02, -6.88463E-02,
 -5.62460E-02, -5.80688E-02, -5.99725E-02, -6.19556E-02, -6.40141E-02, -6.61415E-02, -6.83277E-02, -7.05587E-02, -7.28166E-02, -7.50796E-02, -7.73241E-02, -7.95275E-02, -8.16731E-02, -8.37575E-02, -8.57968E-02, -8.78325E-02, -8.99282E-02, -9.21568E-02, -9.45721E-02, -9.71744E-02, -9.98806E-02, -1.02520E-01, -1.04861E-01, -1.06668E-01, -1.07754E-01, -1.08020E-01, -1.07457E-01, -1.06132E-01, -1.04161E-01, -1.01681E-01, -9.88290E-02, -9.57311E-02, -9.24932E-02, -8.92005E-02, -8.59183E-02, -8.26947E-02, -7.95633E-02, -7.65461E-02, -7.36568E-02, -7.09022E-02,
 -5.73452E-02, -5.92853E-02, -6.13202E-02, -6.34492E-02, -6.56692E-02, -6.79733E-02, -7.03503E-02, -7.27832E-02, -7.52485E-02, -7.77159E-02, -8.01498E-02, -8.25126E-02, -8.47718E-02, -8.69120E-02, -8.89496E-02, -9.09476E-02, -9.30214E-02, -9.53239E-02, -9.80010E-02, -1.01120E-01, -1.04599E-01, -1.08180E-01, -1.11479E-01, -1.14094E-01, -1.15719E-01, -1.16206E-01, -1.15564E-01, -1.13920E-01, -1.11463E-01, -1.08399E-01, -1.04923E-01, -1.01202E-01, -9.73685E-02, -9.35244E-02, -8.97422E-02, -8.60717E-02, -8.25450E-02, -7.91806E-02, -7.59874E-02, -7.29678E-02,
