Qtot0.0
# RMSE: 0.5844568049387142, Max. Err: 1.2757869849721222 kcal/mol Qa(l,m) [a = atom index]
5
Q1(0,0)     -0.3214466121887439
Q2(0,0)     0.11313468918280943
Q3(0,0)     0.20831192300593443
Q1(1,-1)     0.01005176466020502
Q1(1,0)     -0.23106417579354954
Q1(1,1)     -0.008218026005074944
Q2(1,-1)     0.18553196990252893
Q2(1,0)     -0.1665745693207255
Q2(1,1)     0.02045368475150565
Q3(1,-1)     -0.05859008431829199
Q3(1,0)     -0.07362958319022922
Q3(1,1)     -0.011505659748593529
Q1(2,-2)     -0.06733128700187394
Q1(2,-1)     0.11252740035037162
Q1(2,0)     -0.11137791170551112
Q1(2,1)     -0.02272927111591544
Q1(2,2)     -0.6160218753323916
Q2(2,-2)     -0.02720189498762665
Q2(2,-1)     0.12033227841766447
Q2(2,0)     -0.009817496493188624
Q2(2,1)     0.025322501187435925
Q2(2,2)     -0.03114209264581174
Q3(2,-2)     0.015301483260346305
Q3(2,-1)     -0.023361981534196274
Q3(2,0)     -0.01694585272738397
Q3(2,1)     0.014881790582262903
Q3(2,2)     -0.08979777069052416
Q1(3,-3)     0.050271648537376895
Q1(3,-2)     0.09603133963936306
Q1(3,-1)     -0.08538188479575509
Q1(3,0)     0.01906463854459409
Q1(3,1)     0.07103339845788714
Q1(3,2)     -0.26757799493874546
Q1(3,3)     -0.07272784617257243
Q2(3,-3)     0.19765841379511057
Q2(3,-2)     -0.042595357432288886
Q2(3,-1)     0.0184937323137696
Q2(3,0)     0.13640340704995377
Q2(3,1)     -0.009038229068947266
Q2(3,2)     0.02934595970301633
Q2(3,3)     0.004703585863924886
Q3(3,-3)     -0.07931196679758518
Q3(3,-2)     0.07756305527762287
Q3(3,-1)     -0.08733720028739679
Q3(3,0)     0.1566778649929892
Q3(3,1)     0.005268639099832072
Q3(3,2)     0.020325158319862868
Q3(3,3)     -0.05516935926151312
Q1(4,-4)     -0.050821179798499275
Q1(4,-3)     -0.1281360402939387
Q1(4,-2)     0.03328895085252676
Q1(4,-1)     -0.06795249293930505
Q1(4,0)     0.11460086366400563
Q1(4,1)     -0.12158586570614842
Q1(4,2)     -0.07522091920653129
Q1(4,3)     0.12763032500582414
Q1(4,4)     0.047485843335659174
Q2(4,-4)     -0.07955476044491827
Q2(4,-3)     0.11826815735464882
Q2(4,-2)     -0.03790752576633866
Q2(4,-1)     -0.33823842707091756
Q2(4,0)     -0.0007261009269090915
Q2(4,1)     -0.057476284805992706
Q2(4,2)     0.025454341999400377
Q2(4,3)     0.018199531130513757
Q2(4,4)     0.30940809637206895
Q3(4,-4)     -0.06903611701033321
Q3(4,-3)     0.005577271428075625
Q3(4,-2)     -0.023123286874989074
Q3(4,-1)     0.30924451153205773
Q3(4,0)     0.16492249471519507
Q3(4,1)     -0.014430901423805213
Q3(4,2)     0.12050872418834274
Q3(4,3)     -0.16990152799899405
Q3(4,4)     -0.04530980964585174
Q1(5,-5)     0.0936436066871738
Q1(5,-4)     0.021754697888030427
Q1(5,-3)     -0.35314303489444254
Q1(5,-2)     -0.003058800897124561
Q1(5,-1)     -0.09323481173191125
Q1(5,0)     -0.4958530593655578
Q1(5,1)     -0.10838897521880413
Q1(5,2)     0.6045867647364194
Q1(5,3)     0.024476557643204944
Q1(5,4)     -0.07719946265604635
Q1(5,5)     -0.20441205766138126
Q2(5,-5)     -0.3396142620163508
Q2(5,-4)     -0.20055357140744628
Q2(5,-3)     0.0011234573094645837
Q2(5,-2)     0.05643349583097063
Q2(5,-1)     -0.13617205141405198
Q2(5,0)     -0.35218577945105894
Q2(5,1)     -0.05325443264459261
Q2(5,2)     -0.37874732271611383
Q2(5,3)     -0.07864028301552889
Q2(5,4)     0.1504466186087075
Q2(5,5)     -0.056174472286738476
Q3(5,-5)     -0.19299416504882047
Q3(5,-4)     -0.09950197423624788
Q3(5,-3)     0.16197957717609932
Q3(5,-2)     -0.1384602111428391
Q3(5,-1)     0.09648175186050256
Q3(5,0)     -0.07591013615701567
Q3(5,1)     0.06950613915326298
Q3(5,2)     -0.3304261628561419
Q3(5,3)     -0.012004430151850267
Q3(5,4)     0.015805980457089773
Q3(5,5)     0.009705191946826038
