NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.05014E-03,  5.22657E-03,  5.13672E-03,  4.79536E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.94771E-03,  4.91237E-03,  5.76532E-03,  6.37971E-03,  6.64541E-03,  6.50980E-03,  6.00012E-03,  5.21168E-03,  4.27040E-03,  3.29370E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.16975E-03,  3.33342E-03,  4.65101E-03,  6.02789E-03,  7.29865E-03,  8.24545E-03,  8.66318E-03,  8.44935E-03,  7.65736E-03,  6.46808E-03,  5.10451E-03,  3.75356E-03,  2.53274E-03,  1.49561E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.69297E-04,  2.15833E-03,  3.66024E-03,  5.46236E-03,  7.46037E-03,  9.40973E-03,  1.09291E-02,  1.16180E-02,  1.12640E-02,  9.97858E-03,  8.12409E-03,  6.10745E-03,  4.22323E-03,  2.61770E-03,  1.32773E-03,  3.32315E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.63303E-04,  5.57183E-04,  1.97516E-03,  3.88301E-03,  6.33519E-03,  9.25880E-03,  1.23218E-02,  1.48580E-02,  1.60521E-02,  1.54349E-02,  1.32558E-02,  1.02781E-02,  7.25554E-03,  4.63022E-03,  2.54527E-03,  9.75545E-04, -1.65370E-04, -9.70356E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.91820E-03, -1.20401E-03, -1.08178E-04,  1.51959E-03,  3.87011E-03,  7.13614E-03,  1.13788E-02,  1.62394E-02,NA,NA,NA,  1.78093E-02,  1.29481E-02,  8.43079E-03,  4.83683E-03,  2.20370E-03,  3.60485E-04, -8.91744E-04, -1.71767E-03, -2.23959E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -3.21262E-03, -2.85361E-03, -2.19543E-03, -1.09156E-03,  6.78441E-04,  3.43504E-03,  7.59285E-03,  1.35263E-02,NA,NA,NA,NA,NA,  1.58745E-02,  9.33990E-03,  4.62781E-03,  1.45846E-03, -5.95706E-04, -1.89014E-03, -2.67588E-03, -3.12063E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -4.20601E-03, -3.98281E-03, -3.45020E-03, -2.42951E-03, -6.34161E-04,  2.38772E-03,  7.30815E-03,NA,NA,NA,NA,NA,NA,NA,  9.48840E-03,  3.75876E-03,  1.97507E-04, -1.94198E-03, -3.17931E-03, -3.84867E-03, -4.15873E-03, -4.24063E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -5.17836E-03, -5.31942E-03, -5.28303E-03, -4.94546E-03, -4.10231E-03, -2.41406E-03,  6.68004E-04,  5.99246E-03,NA,NA,NA,NA,NA,NA,NA,  8.43362E-03,  2.12179E-03, -1.58749E-03, -3.66147E-03, -4.73686E-03, -5.21306E-03, -5.33188E-03, -5.23898E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -6.17583E-03, -6.51463E-03, -6.70612E-03, -6.61758E-03, -6.01856E-03, -4.51742E-03, -1.49437E-03,  3.93855E-03,NA,NA,NA,NA,NA,NA,NA,NA, -2.27071E-05, -3.72778E-03, -5.64897E-03, -6.49188E-03, -6.71664E-03, -6.59901E-03, -6.29810E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -7.18470E-03, -7.73887E-03, -8.18194E-03, -8.36802E-03, -8.02479E-03, -6.67063E-03, -3.55478E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.98328E-03, -5.88326E-03, -7.72160E-03, -8.33190E-03, -8.28162E-03, -7.90236E-03, -7.37372E-03, -6.79126E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -8.15756E-03, -8.92942E-03, -9.62568E-03, -1.00761E-02, -9.93135E-03, -8.53123E-03, -4.81191E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.85535E-03, -7.62530E-03, -9.65262E-03, -1.01187E-02, -9.81345E-03, -9.17291E-03, -8.41394E-03, -7.63980E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.10995E-03, -9.04463E-03, -1.00198E-02, -1.09471E-02, -1.16138E-02, -1.15397E-02, -9.74742E-03, -4.56200E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.51668E-03, -1.12061E-02, -1.17064E-02, -1.12115E-02, -1.03373E-02, -9.36407E-03, -8.41049E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.71918E-03, -9.79844E-03, -1.09470E-02, -1.20619E-02, -1.28667E-02, -1.26850E-02, -1.00486E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.22540E-03, -1.21913E-02, -1.29670E-02, -1.23830E-02, -1.13263E-02, -1.01720E-02, -9.06407E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.18741E-03, -1.03784E-02, -1.16586E-02, -1.29051E-02, -1.37631E-02, -1.33123E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.25698E-02, -1.38304E-02, -1.32595E-02, -1.20833E-02, -1.07935E-02, -9.56667E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.49088E-03, -1.07543E-02, -1.21177E-02, -1.34399E-02, -1.42939E-02, -1.35353E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.25404E-02, -1.43120E-02, -1.38082E-02, -1.25700E-02, -1.11960E-02, -9.89247E-03, -8.72008E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.61444E-03, -1.09072E-02, -1.23039E-02, -1.36540E-02, -1.44949E-02, -1.35713E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.24464E-02, -1.44847E-02, -1.40256E-02, -1.27669E-02, -1.13596E-02, -1.00251E-02, -8.82695E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.55200E-03, -1.08299E-02, -1.22098E-02, -1.35460E-02, -1.43944E-02, -1.35573E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.25004E-02, -1.43991E-02, -1.39162E-02, -1.26675E-02, -1.12769E-02, -9.95808E-03, -8.77294E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.30662E-03, -1.05261E-02, -1.18391E-02, -1.31165E-02, -1.39770E-02, -1.34201E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.25886E-02, -1.40280E-02, -1.34771E-02, -1.22749E-02, -1.09516E-02, -9.69464E-03, -8.56068E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.89050E-03, -1.00106E-02, -1.12076E-02, -1.23722E-02, -1.32032E-02, -1.29465E-02, -9.93625E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.23777E-02, -1.32963E-02, -1.27069E-02, -1.16038E-02, -1.03994E-02, -9.24794E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.32466E-03, -9.31008E-03, -1.03464E-02, -1.13411E-02, -1.20628E-02, -1.19737E-02, -9.95415E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.55850E-03, -1.15992E-02, -1.21629E-02, -1.16267E-02, -1.06859E-02, -9.64855E-03, -8.64076E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -8.46196E-03, -9.30322E-03, -1.00791E-02, -1.06078E-02, -1.05033E-02, -9.01833E-03, -4.92566E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.03160E-03, -1.02168E-02, -1.06708E-02, -1.02939E-02, -9.57209E-03, -8.73984E-03, -7.90454E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -7.51188E-03, -8.13834E-03, -8.66579E-03, -8.94182E-03, -8.67350E-03, -7.33235E-03, -4.08989E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.43191E-03, -6.52308E-03, -8.38468E-03, -8.93367E-03, -8.79509E-03, -8.32843E-03, -7.72327E-03, -7.07712E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -6.50940E-03, -6.91790E-03, -7.19062E-03, -7.19124E-03, -6.67802E-03, -5.23600E-03, -2.21419E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA, -7.27358E-04, -4.45451E-03, -6.33235E-03, -7.09503E-03, -7.22997E-03, -7.02783E-03, -6.65330E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -5.50319E-03, -5.70660E-03, -5.74139E-03, -5.48087E-03, -4.71257E-03, -3.08087E-03, -1.28673E-05,  5.36653E-03,NA,NA,NA,NA,NA,NA,NA,NA,  1.45014E-03, -2.26494E-03, -4.29343E-03, -5.29776E-03, -5.69640E-03, -5.74160E-03, -5.58331E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -4.56109E-03, -4.39399E-03, -3.91814E-03, -2.94566E-03, -1.17082E-03,  1.89569E-03,  7.00036E-03,NA,NA,NA,NA,NA,NA,NA,  9.29468E-03,  3.30662E-03, -3.34252E-04, -2.46929E-03, -3.66474E-03, -4.27877E-03, -4.53189E-03, -4.56057E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -3.52479E-03, -3.20446E-03, -2.57933E-03, -1.49146E-03,  3.02836E-04,  3.16967E-03,  7.61045E-03,  1.41469E-02,NA,NA,NA,NA,NA,NA,  9.51190E-03,  4.43066E-03,  1.10649E-03, -9.93688E-04, -2.28201E-03, -3.03863E-03, -3.44574E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.20400E-03, -1.50077E-03, -3.92785E-04,  1.29310E-03,  3.78830E-03,  7.35075E-03,  1.21231E-02,  1.77773E-02,NA,NA,NA,NA,  1.39273E-02,  8.79035E-03,  4.83196E-03,  2.01264E-03,  8.83927E-05, -1.18789E-03, -2.00873E-03, -2.51151E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.39922E-03, -6.80340E-04,  3.71183E-04,  1.86350E-03,  3.91741E-03,  6.62411E-03,  9.93984E-03,  1.35109E-02,  1.65404E-02,  1.79892E-02,  1.72386E-02,  1.46190E-02,  1.11173E-02,  7.65783E-03,  4.73461E-03,  2.47210E-03,  8.08072E-04, -3.75653E-04, -1.19349E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.86795E-05,  8.59038E-04,  2.12412E-03,  3.75432E-03,  5.75313E-03,  8.01973E-03,  1.02797E-02,  1.20734E-02,  1.28958E-02,  1.24724E-02,  1.09480E-02,  8.78393E-03,  6.47928E-03,  4.37393E-03,  2.61910E-03,  1.23782E-03,  1.91943E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.14026E-03,  2.18241E-03,  3.45041E-03,  4.91222E-03,  6.46781E-03,  7.92793E-03,  9.03062E-03,  9.52108E-03,  9.26973E-03,  8.34423E-03,  6.97099E-03,  5.42149E-03,  3.91361E-03,  2.57554E-03,  1.45843E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.09945E-03,  4.17062E-03,  5.25392E-03,  6.22427E-03,  6.93035E-03,  7.23753E-03,  7.08061E-03,  6.49341E-03,  5.59311E-03,  4.53130E-03,  3.44493E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4.31205E-03,  4.97638E-03,  5.44648E-03,  5.64769E-03,  5.54515E-03,  5.15686E-03,  4.54677E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
