NA,NA,NA,NA,NA, -6.39049E-03, -7.12703E-03, -8.00153E-03, -9.05106E-03, -1.03261E-02, -1.18969E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.95733E-02,  1.52842E-02,  1.23767E-02,
NA,NA,NA,NA,NA, -6.31708E-03, -7.03469E-03, -7.88380E-03, -8.89867E-03, -1.01254E-02, -1.16273E-02, -1.34927E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.31377E-02,  1.79953E-02,  1.44277E-02,  1.18780E-02,
NA,NA,NA,NA,NA, -6.18370E-03, -6.86792E-03, -7.67264E-03, -8.62752E-03, -9.77169E-03, -1.11574E-02, -1.28554E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.93329E-02,  1.59112E-02,  1.32259E-02,  1.11481E-02,
NA,NA,NA,NA,NA,NA, -6.63509E-03, -7.37987E-03, -8.25463E-03, -9.28993E-03, -1.05250E-02, -1.20105E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.80905E-02,  1.60408E-02,  1.38862E-02,  1.19569E-02,  1.03288E-02,
NA,NA,NA,NA,NA,NA, -6.34707E-03, -7.02061E-03, -7.80138E-03, -8.71098E-03, -9.77554E-03, -1.10260E-02, -1.24977E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.45105E-02,  1.53892E-02,  1.48878E-02,  1.36751E-02,  1.22305E-02,  1.08137E-02,  9.53437E-03,
NA,NA,NA,NA,NA,NA,NA, -6.61171E-03, -7.29106E-03, -8.06745E-03, -8.95513E-03, -9.96824E-03, -1.11183E-02, -1.24092E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.47064E-02,  1.40768E-02,  1.32232E-02,  1.21592E-02,  1.10072E-02,  9.87553E-03,  8.82805E-03,
NA,NA,NA,NA,NA,NA,NA, -6.17017E-03, -6.74655E-03, -7.39035E-03, -8.10605E-03, -8.89471E-03, -9.75064E-03, -1.06556E-02, -1.15698E-02, -1.24171E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.97217E-02,  1.59661E-02,  1.38815E-02,  1.24344E-02,  1.12282E-02,  1.01371E-02,  9.13589E-03,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -6.18863E-03, -6.70677E-03, -7.26350E-03, -7.85068E-03, -8.45144E-03, -9.03491E-03, -9.54828E-03, -9.90551E-03, -9.97171E-03, -9.54218E-03, -8.31358E-03, -5.83765E-03, -1.42906E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.20699E-02,  1.68544E-02,  1.38894E-02,  1.19897E-02,  1.06067E-02,  9.49401E-03,  8.54517E-03,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -5.63485E-03, -6.03863E-03, -6.45444E-03, -6.86841E-03, -7.25756E-03, -7.58540E-03, -7.79568E-03, -7.80398E-03, -7.48646E-03, -6.66465E-03, -5.08376E-03, -2.37725E-03,  1.99885E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.19088E-02,  1.67777E-02,  1.36239E-02,  1.15569E-02,  1.00892E-02,  8.96301E-03,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.40228E-03, -5.69761E-03, -5.96825E-03, -6.18895E-03, -6.32258E-03, -6.31559E-03, -6.09224E-03, -5.54718E-03, -4.53611E-03, -2.86325E-03, -2.63998E-04,  3.61872E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.00628E-02,  1.58261E-02,  1.29698E-02,  1.09928E-02,  9.56017E-03,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.16057E-03, -5.25242E-03, -5.24538E-03, -5.09217E-03, -4.72927E-03, -4.07285E-03, -3.01452E-03, -1.41723E-03,  8.86788E-04,  4.09024E-03,  8.37876E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.17430E-02,  1.75553E-02,  1.43677E-02,  1.20177E-02,  1.02843E-02,  8.97861E-03,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.44526E-03, -4.34175E-03, -4.09802E-03, -3.66369E-03, -2.97593E-03, -1.95883E-03, -5.24831E-04,  1.41913E-03,  3.95509E-03,  7.11544E-03,  1.08047E-02,NA,NA,NA,NA,NA,  1.67338E-02,  1.51577E-02,  1.45867E-02,  1.53836E-02,NA,NA,NA,NA,NA,  2.06965E-02,  1.77535E-02,  1.50290E-02,  1.27427E-02,  1.09154E-02,  9.48023E-03,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.84189E-03, -2.17294E-03, -1.24388E-03, -3.71151E-06,  1.59151E-03,  3.56282E-03,  5.88094E-03,  8.42616E-03,  1.09492E-02,  1.30771E-02,  1.44290E-02,  1.48273E-02,  1.44387E-02,  1.36934E-02,  1.30731E-02,  1.29531E-02,  1.35366E-02,  1.48016E-02,  1.64194E-02,  1.77663E-02,  1.82319E-02,  1.76396E-02,  1.62678E-02,  1.45351E-02,  1.27720E-02,  1.11659E-02,  9.78861E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.57393E-03,  3.10223E-03,  4.82140E-03,  6.63209E-03,  8.37360E-03,  9.84513E-03,  1.08683E-02,  1.13716E-02,  1.14388E-02,  1.12794E-02,  1.11437E-02,  1.12381E-02,  1.16685E-02,  1.24028E-02,  1.32557E-02,  1.39337E-02,  1.41675E-02,  1.38532E-02,  1.30762E-02,  1.20198E-02,  1.08650E-02,  9.74070E-03,  8.71732E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.66058E-03,  3.95967E-03,  5.29222E-03,  6.55772E-03,  7.64498E-03,  8.46448E-03,  8.98443E-03,  9.24895E-03,  9.36461E-03,  9.46173E-03,  9.65015E-03,  9.98394E-03,  1.04408E-02,  1.09224E-02,  1.12854E-02,  1.14007E-02,  1.12089E-02,  1.07361E-02,  1.00648E-02,  9.29213E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4.28649E-03,  5.24630E-03,  6.08912E-03,  6.76684E-03,  7.26336E-03,  7.60179E-03,  7.83725E-03,  8.03774E-03,  8.26090E-03,  8.53426E-03,  8.84467E-03,  9.14078E-03,  9.35045E-03,  9.40845E-03,  9.28140E-03,  8.97668E-03,  8.53328E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4.95181E-03,  5.52266E-03,  5.97885E-03,  6.33183E-03,  6.60999E-03,  6.84868E-03,  7.07785E-03,  7.31148E-03,  7.54218E-03,  7.74306E-03,  7.87696E-03,  7.90998E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
