NA,NA,NA,NA,NA, -2.88638E-03, -2.70331E-03, -2.31448E-03, -1.57836E-03, -2.21375E-04,  2.34880E-03,  7.51757E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.39721E-02,  1.81925E-02,  1.44736E-02,  1.19041E-02,
NA,NA,NA,NA,NA, -2.76615E-03, -2.49792E-03, -1.96119E-03, -9.58498E-04,  9.04642E-04,  4.50286E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.00811E-02,  1.54662E-02,  1.24725E-02,
NA,NA,NA,NA,NA, -2.71386E-03, -2.40813E-03, -1.80542E-03, -6.81795E-04,  1.41593E-03,  5.50317E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.09885E-02,  1.59217E-02,  1.27252E-02,
NA,NA,NA,NA,NA, -2.74068E-03, -2.45419E-03, -1.88540E-03, -8.24043E-04,  1.15256E-03,  4.98646E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.05232E-02,  1.56898E-02,  1.25972E-02,
NA,NA,NA,NA,NA, -2.84087E-03, -2.62567E-03, -2.18134E-03, -1.34591E-03,  1.97913E-04,  3.14324E-03,  9.12172E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.54116E-02,  1.88918E-02,  1.48487E-02,  1.21219E-02,
NA,NA,NA,NA,NA, -2.99345E-03, -2.88494E-03, -2.62318E-03, -2.11060E-03, -1.16516E-03,  5.99996E-04,  4.08287E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.11181E-02,  1.67216E-02,  1.36521E-02,  1.14128E-02,
NA,NA,NA,NA,NA,NA, -3.17928E-03, -3.11604E-03, -2.94108E-03, -2.59086E-03, -1.93060E-03, -6.28033E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.09627E-02,  1.74277E-02,  1.46073E-02,  1.23784E-02,  1.06074E-02,
NA,NA,NA,NA,NA,NA, -3.45585E-03, -3.57003E-03, -3.68149E-03, -3.80360E-03, -3.95124E-03, -4.10295E-03, -4.09903E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.14801E-02,  1.90914E-02,  1.68537E-02,  1.47502E-02,  1.28594E-02,  1.12164E-02,  9.81535E-03,
NA,NA,NA,NA,NA,NA,NA, -3.92101E-03, -4.23371E-03, -4.65946E-03, -5.27134E-03, -6.15863E-03, -7.38259E-03, -8.88078E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.83861E-02,  1.62335E-02,  1.45139E-02,  1.29604E-02,  1.15327E-02,  1.02421E-02,  9.09800E-03,
NA,NA,NA,NA,NA,NA,NA, -4.13757E-03, -4.56229E-03, -5.13502E-03, -5.93131E-03, -7.04424E-03, -8.55520E-03, -1.04666E-02, -1.25997E-02, -1.45021E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.18631E-02,  1.74197E-02,  1.49247E-02,  1.31911E-02,  1.17831E-02,  1.05518E-02,  9.45289E-03,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -4.67902E-03, -5.28185E-03, -6.08024E-03, -7.13418E-03, -8.48523E-03, -1.01093E-02, -1.18485E-02, -1.33498E-02, -1.40616E-02, -1.33303E-02, -1.05593E-02, -5.26872E-03,  3.22281E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.24051E-02,  1.71418E-02,  1.42542E-02,  1.23749E-02,  1.09656E-02,  9.80700E-03,  8.80930E-03,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -4.62182E-03, -5.18160E-03, -5.88510E-03, -6.75770E-03, -7.80112E-03, -8.96268E-03, -1.00961E-02, -1.09299E-02, -1.10699E-02, -1.00494E-02, -7.39856E-03, -2.63683E-03,  4.99221E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.20858E-02,  1.67436E-02,  1.37085E-02,  1.17458E-02,  1.03232E-02,  9.20002E-03,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.91652E-03, -5.48683E-03, -6.14903E-03, -6.88037E-03, -7.61602E-03, -8.22854E-03, -8.51445E-03, -8.19897E-03, -6.96139E-03, -4.46120E-03, -3.14646E-04,  6.05865E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.05603E-02,  1.58934E-02,  1.30350E-02,  1.11251E-02,  9.73810E-03,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.45602E-03, -5.92435E-03, -6.32967E-03, -6.56751E-03, -6.48833E-03, -5.90258E-03, -4.59442E-03, -2.33330E-03,  1.13698E-03,  6.15125E-03,  1.32133E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.38748E-02,  1.82819E-02,  1.46280E-02,  1.21717E-02,  1.04390E-02,  9.14886E-03,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.02999E-03, -5.20004E-03, -5.19261E-03, -4.89982E-03, -4.19247E-03, -2.92925E-03, -9.65694E-04,  1.84238E-03,  5.63877E-03,  1.05442E-02,  1.65404E-02,NA,NA,NA,NA,NA,  2.14502E-02,  1.89957E-02,  1.87217E-02,  2.06630E-02,NA,NA,NA,NA,NA,  2.39604E-02,  1.94162E-02,  1.58238E-02,  1.31453E-02,  1.11677E-02,  9.68296E-03,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.69225E-03, -2.96077E-03, -1.80946E-03, -1.55524E-04,  2.06756E-03,  4.89381E-03,  8.28865E-03,  1.20734E-02,  1.58163E-02,  1.87907E-02,  2.02216E-02,  1.98586E-02,  1.83116E-02,  1.66219E-02,  1.55868E-02,  1.55596E-02,  1.65979E-02,  1.85057E-02,  2.06838E-02,  2.21679E-02,  2.21785E-02,  2.06990E-02,  1.83510E-02,  1.58253E-02,  1.35394E-02,  1.16370E-02,  1.01082E-02,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.03247E-03,  4.13584E-03,  6.52436E-03,  9.03062E-03,  1.13745E-02,  1.31993E-02,  1.42088E-02,  1.43564E-02,  1.39147E-02,  1.33266E-02,  1.29781E-02,  1.30840E-02,  1.36872E-02,  1.46642E-02,  1.57138E-02,  1.64221E-02,  1.64571E-02,  1.57556E-02,  1.45175E-02,  1.30399E-02,  1.15641E-02,  1.02247E-02,  9.06813E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.45952E-03,  5.18462E-03,  6.93035E-03,  8.52818E-03,  9.79789E-03,  1.06135E-02,  1.09705E-02,  1.10000E-02,  1.09087E-02,  1.08895E-02,  1.10622E-02,  1.14541E-02,  1.19988E-02,  1.25456E-02,  1.29009E-02,  1.29081E-02,  1.25188E-02,  1.18014E-02,  1.08884E-02,  9.91101E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.44648E-03,  6.60988E-03,  7.56759E-03,  8.25968E-03,  8.68786E-03,  8.91724E-03,  9.04961E-03,  9.18405E-03,  9.38594E-03,  9.67212E-03,  1.00084E-02,  1.03183E-02,  1.05064E-02,  1.04942E-02,  1.02514E-02,  9.80253E-03,  9.20947E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.01804E-03,  6.61415E-03,  7.04838E-03,  7.35319E-03,  7.58009E-03,  7.78088E-03,  7.99120E-03,  8.22111E-03,  8.45319E-03,  8.64798E-03,  8.75681E-03,  8.73913E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
