 -2.12627E-03, -2.22267E-03, -2.32475E-03, -2.43282E-03, -2.54716E-03, -2.66805E-03, -2.79571E-03, -2.93029E-03, -3.07185E-03, -3.22028E-03, -3.37529E-03, -3.53633E-03, -3.70249E-03, -3.87243E-03, -4.04426E-03, -4.21545E-03, -4.38268E-03, -4.54181E-03, -4.68781E-03, -4.81481E-03, -4.91629E-03, -4.98536E-03, -5.01523E-03, -4.99983E-03, -4.93447E-03, -4.81648E-03, -4.64568E-03, -4.42461E-03, -4.15835E-03, -3.85414E-03, -3.52067E-03, -3.16730E-03, -2.80337E-03, -2.43755E-03, -2.07743E-03, -1.72928E-03, -1.39797E-03, -1.08704E-03, -7.98821E-04, -5.34609E-04, -2.94864E-04, -7.93799E-05,  1.12550E-04,  2.81992E-04,  4.30262E-04,  5.58827E-04,  6.69236E-04,  7.63063E-04,  8.41863E-04,  9.07143E-04,  9.60337E-04,
 -2.21208E-03, -2.31663E-03, -2.42782E-03, -2.54608E-03, -2.67185E-03, -2.80558E-03, -2.94767E-03, -3.09848E-03, -3.25830E-03, -3.42727E-03, -3.60534E-03, -3.79221E-03, -3.98720E-03, -4.18914E-03, -4.39622E-03, -4.60581E-03, -4.81431E-03, -5.01698E-03, -5.20779E-03, -5.37944E-03, -5.52346E-03, -5.63062E-03, -5.69145E-03, -5.69721E-03, -5.64083E-03, -5.51801E-03, -5.32795E-03, -5.07376E-03, -4.76226E-03, -4.40327E-03, -4.00860E-03, -3.59078E-03, -3.16207E-03, -2.73355E-03, -2.31461E-03, -1.91270E-03, -1.53337E-03, -1.18036E-03, -8.55913E-04, -5.61016E-04, -2.95688E-04, -5.92213E-05,  1.49614E-04,  3.32397E-04,  4.90928E-04,  6.27124E-04,  7.42938E-04,  8.40309E-04,  9.21113E-04,  9.87138E-04,  1.04006E-03,
 -2.29873E-03, -2.41176E-03, -2.53246E-03, -2.66143E-03, -2.79928E-03, -2.94666E-03, -3.10421E-03, -3.27255E-03, -3.45226E-03, -3.64382E-03, -3.84754E-03, -4.06351E-03, -4.29140E-03, -4.53040E-03, -4.77896E-03, -5.03457E-03, -5.29349E-03, -5.55045E-03, -5.79841E-03, -6.02838E-03, -6.22947E-03, -6.38921E-03, -6.49438E-03, -6.53220E-03, -6.49195E-03, -6.36663E-03, -6.15436E-03, -5.85902E-03, -5.48998E-03, -5.06098E-03, -4.58834E-03, -4.08919E-03, -3.57976E-03, -3.07426E-03, -2.58424E-03, -2.11846E-03, -1.68299E-03, -1.28157E-03, -9.16078E-04, -5.86928E-04, -2.93448E-04, -3.42153E-05,  1.92698E-04,  3.89527E-04,  5.58667E-04,  7.02573E-04,  8.23675E-04,  9.24330E-04,  1.00678E-03,  1.07313E-03,  1.12532E-03,
 -2.38579E-03, -2.50756E-03, -2.63813E-03, -2.77826E-03, -2.92877E-03, -3.09054E-03, -3.26450E-03, -3.45159E-03, -3.65278E-03, -3.86897E-03, -4.10097E-03, -4.34940E-03, -4.61454E-03, -4.89614E-03, -5.19319E-03, -5.50362E-03, -5.82385E-03, -6.14835E-03, -6.46915E-03, -6.77543E-03, -7.05330E-03, -7.28604E-03, -7.45500E-03, -7.54131E-03, -7.52841E-03, -7.40487E-03, -7.16681E-03, -6.81917E-03, -6.37530E-03, -5.85494E-03, -5.28134E-03, -4.67818E-03, -4.06722E-03, -3.46667E-03, -2.89060E-03, -2.34895E-03, -1.84802E-03, -1.39116E-03, -9.79434E-04, -6.12279E-04, -2.88007E-04, -4.21211E-06,  2.41937E-04,  4.53487E-04,  6.33553E-04,  7.85216E-04,  9.11456E-04,  1.01510E-03,  1.09881E-03,  1.16503E-03,  1.21601E-03,
 -2.47278E-03, -2.60351E-03, -2.74422E-03, -2.89587E-03, -3.05951E-03, -3.23631E-03, -3.42752E-03, -3.63447E-03, -3.85860E-03, -4.10136E-03, -4.36421E-03, -4.64849E-03, -4.95533E-03, -5.28539E-03, -5.63863E-03, -6.01384E-03, -6.40814E-03, -6.81626E-03, -7.22970E-03, -7.63591E-03, -8.01752E-03, -8.35225E-03, -8.61370E-03, -8.77367E-03, -8.80608E-03, -8.69188E-03, -8.42356E-03, -8.00759E-03, -7.46374E-03, -6.82141E-03, -6.11455E-03, -5.37658E-03, -4.63681E-03, -3.91842E-03, -3.23811E-03, -2.60661E-03, -2.02981E-03, -1.50989E-03, -1.04647E-03, -6.37457E-04, -2.79723E-04,  3.04372E-05,  2.96987E-04,  5.23949E-04,  7.15274E-04,  8.74760E-04,  1.00600E-03,  1.11236E-03,  1.19694E-03,  1.26258E-03,  1.31186E-03,
 -2.55918E-03, -2.69900E-03, -2.85003E-03, -3.01347E-03, -3.19061E-03, -3.38293E-03, -3.59206E-03, -3.81981E-03, -4.06814E-03, -4.33920E-03, -4.63525E-03, -4.95862E-03, -5.31156E-03, -5.69609E-03, -6.11363E-03, -6.56456E-03, -7.04752E-03, -7.55841E-03, -8.08914E-03, -8.62603E-03, -9.14820E-03, -9.62646E-03, -1.00235E-02, -1.02965E-02, -1.04037E-02, -1.03122E-02, -1.00079E-02, -9.49945E-03, -8.81761E-03, -8.00802E-03, -7.12170E-03, -6.20658E-03, -5.30215E-03, -4.43739E-03, -3.63119E-03, -2.89401E-03, -2.23002E-03, -1.63912E-03, -1.11847E-03, -6.63748E-04, -2.69864E-04,  6.85243E-05,  3.56735E-04,  5.99914E-04,  8.02950E-04,  9.70435E-04,  1.10664E-03,  1.21551E-03,  1.30064E-03,  1.36530E-03,  1.41243E-03,
 -2.64445E-03, -2.79340E-03, -2.95484E-03, -3.13020E-03, -3.32105E-03, -3.52921E-03, -3.75674E-03, -4.00595E-03, -4.27947E-03, -4.58023E-03, -4.91150E-03, -5.27681E-03, -5.67994E-03, -6.12471E-03, -6.61473E-03, -7.15288E-03, -7.74055E-03, -8.37635E-03, -9.05434E-03, -9.76141E-03, -1.04742E-02, -1.11558E-02, -1.17541E-02, -1.22037E-02, -1.24352E-02, -1.23909E-02, -1.20427E-02, -1.14033E-02, -1.05235E-02, -9.47746E-03, -8.34418E-03, -7.19323E-03, -6.07730E-03, -5.03112E-03, -4.07405E-03, -3.21400E-03, -2.45125E-03, -1.78154E-03, -1.19830E-03, -6.94062E-04, -2.61240E-04,  1.07458E-04,  4.18883E-04,  6.79400E-04,  8.94904E-04,  1.07083E-03,  1.21219E-03,  1.32355E-03,  1.40905E-03,  1.47244E-03,  1.51705E-03,
 -2.72802E-03, -2.88604E-03, -3.05786E-03, -3.24513E-03, -3.44973E-03, -3.67385E-03, -3.91998E-03, -4.19103E-03, -4.49034E-03, -4.82177E-03, -5.18972E-03, -5.59923E-03, -6.05594E-03, -6.56606E-03, -7.13618E-03, -7.77288E-03, -8.48196E-03, -9.26706E-03, -1.01274E-02, -1.10541E-02, -1.20246E-02, -1.29958E-02, -1.38971E-02, -1.46286E-02, -1.50718E-02, -1.51199E-02, -1.47163E-02, -1.38808E-02, -1.27036E-02, -1.13115E-02, -9.83089E-03, -8.36271E-03, -6.97502E-03, -5.70582E-03, -4.57066E-03, -3.57051E-03, -2.69813E-03, -1.94253E-03, -1.29170E-03, -7.34104E-04, -2.59175E-04,  1.42513E-04,  4.79386E-04,  7.59040E-04,  9.88379E-04,  1.17372E-03,  1.32083E-03,  1.43499E-03,  1.52094E-03,  1.58296E-03,  1.62483E-03,
 -2.80929E-03, -2.97624E-03, -3.15829E-03, -3.35732E-03, -3.57552E-03, -3.81546E-03, -4.08012E-03, -4.37301E-03, -4.69826E-03, -5.06072E-03, -5.46611E-03, -5.92118E-03, -6.43379E-03, -7.01311E-03, -7.66959E-03, -8.41486E-03, -9.26123E-03, -1.02206E-02, -1.13019E-02, -1.25070E-02, -1.38222E-02, -1.52057E-02, -1.65695E-02, -1.77634E-02, -1.85806E-02, -1.88106E-02, -1.83322E-02, -1.71809E-02, -1.55314E-02, -1.36140E-02, -1.16348E-02, -9.73777E-03, -8.00361E-03, -6.46527E-03, -5.12534E-03, -3.97022E-03, -2.97966E-03, -2.13251E-03, -1.40950E-03, -7.94193E-04, -2.72912E-04,  1.65791E-04,  5.31737E-04,  8.33600E-04,  1.07923E-03,  1.27583E-03,  1.43000E-03,  1.54779E-03,  1.63465E-03,  1.69549E-03,  1.73461E-03,
 -2.88771E-03, -3.06333E-03, -3.25531E-03, -3.46579E-03, -3.69725E-03, -3.95264E-03, -4.23542E-03, -4.54975E-03, -4.90053E-03, -5.29371E-03, -5.73639E-03, -6.23720E-03, -6.80655E-03, -7.45700E-03, -8.20373E-03, -9.06479E-03, -1.00613E-02, -1.12173E-02, -1.25578E-02, -1.41055E-02, -1.58712E-02, -1.78349E-02, -1.99097E-02, -2.18867E-02, -2.33994E-02, -2.40026E-02, -2.34107E-02, -2.17011E-02, -1.92521E-02, -1.65070E-02, -1.38024E-02, -1.13286E-02, -9.16212E-03, -7.31012E-03, -5.74500E-03, -4.42640E-03, -3.31355E-03, -2.37114E-03, -1.57110E-03, -8.92013E-04, -3.17621E-04,  1.64854E-04,  5.66065E-04,  8.95429E-04,  1.16161E-03,  1.37270E-03,  1.53627E-03,  1.65928E-03,  1.74808E-03,  1.80831E-03,  1.84497E-03,
 -2.96269E-03, -3.14663E-03, -3.34815E-03, -3.56959E-03, -3.81377E-03, -4.08397E-03, -4.38415E-03, -4.71906E-03, -5.09442E-03, -5.51723E-03, -5.99603E-03, -6.54139E-03, -7.16640E-03, -7.88739E-03, -8.72483E-03, -9.70435E-03, -1.08581E-02, -1.22259E-02, -1.38563E-02, -1.58059E-02, -1.81345E-02, -2.08876E-02, -2.40443E-02, -2.73867E-02, -3.02889E-02, -3.17219E-02, -3.09183E-02, -2.80986E-02, -2.41969E-02, -2.01069E-02, -1.63471E-02, -1.31167E-02, -1.04347E-02, -8.23960E-03, -6.44512E-03, -4.96675E-03, -3.73410E-03, -2.69419E-03, -1.80999E-03, -1.05661E-03, -4.17114E-04,  1.21001E-04,  5.68135E-04,  9.33908E-04,  1.22767E-03,  1.45856E-03,  1.63534E-03,  1.76623E-03,  1.85871E-03,  1.91945E-03,  1.95429E-03,
 -3.03372E-03, -3.22553E-03, -3.43605E-03, -3.66785E-03, -3.92400E-03, -4.20814E-03, -4.52466E-03, -4.87888E-03, -5.27727E-03, -5.72783E-03, -6.24049E-03, -6.82768E-03, -7.50516E-03, -8.29306E-03, -9.21733E-03, -1.03118E-02, -1.16208E-02, -1.32031E-02, -1.51365E-02, -1.75246E-02, -2.05039E-02, -2.42504E-02, -2.89637E-02, -3.46990E-02, -4.06481E-02, -4.42009E-02, -4.28467E-02, -3.74662E-02, -3.07401E-02, -2.44455E-02, -1.91977E-02, -1.50325E-02, -1.17874E-02, -9.25980E-03, -7.26336E-03, -5.64836E-03, -4.30602E-03, -3.16483E-03, -2.18208E-03, -1.33406E-03, -6.07339E-04,  7.28808E-06,  5.18330E-04,  9.35016E-04,  1.26747E-03,  1.52633E-03,  1.72213E-03,  1.86487E-03,  1.96369E-03,  2.02666E-03,  2.06076E-03,
 -3.10030E-03, -3.29945E-03, -3.51834E-03, -3.75975E-03, -4.02697E-03, -4.32395E-03, -4.65546E-03, -5.02732E-03, -5.44666E-03, -5.92237E-03, -6.46556E-03, -7.09038E-03, -7.81496E-03, -8.66291E-03, -9.66533E-03, -1.08639E-02, -1.23151E-02, -1.40971E-02, -1.63192E-02, -1.91379E-02, -2.27813E-02, -2.75987E-02, -3.41904E-02, -4.37127E-02, -5.70466E-02, -6.74470E-02, -6.38223E-02, -5.14314E-02, -3.90284E-02, -2.92844E-02, -2.21186E-02, -1.69352E-02, -1.31781E-02, -1.04064E-02, -8.28740E-03, -6.58507E-03, -5.14785E-03, -3.89148E-03, -2.77792E-03, -1.79495E-03, -9.40544E-04, -2.13460E-04,  3.90915E-04,  8.81222E-04,  1.26913E-03,  1.56789E-03,  1.79096E-03,  1.95115E-03,  2.06000E-03,  2.12759E-03,  2.16247E-03,
 -3.16200E-03, -3.36788E-03, -3.59443E-03, -3.84459E-03, -4.12184E-03, -4.43038E-03, -4.77530E-03, -5.16282E-03, -5.60059E-03, -6.09821E-03, -6.66775E-03, -7.32468E-03, -8.08904E-03, -8.98720E-03, -1.00545E-02, -1.13390E-02, -1.29075E-02, -1.48548E-02, -1.73187E-02, -2.05031E-02, -2.47151E-02, -3.04232E-02, -3.83944E-02, -5.08612E-02, -8.10611E-02, -1.25179E-01, -1.05026E-01, -7.09201E-02, -4.81100E-02, -3.38190E-02, -2.46455E-02, -1.86241E-02, -1.45935E-02, -1.17945E-02, -9.70786E-03, -7.99610E-03, -6.47097E-03, -5.05539E-03, -3.73988E-03, -2.54381E-03, -1.48957E-03, -5.90060E-04,  1.54028E-04,  7.52018E-04,  1.21946E-03,  1.57463E-03,  1.83607E-03,  2.02101E-03,  2.14465E-03,  2.21992E-03,  2.25754E-03,
 -3.21844E-03, -3.43040E-03, -3.66383E-03, -3.92180E-03, -4.20794E-03, -4.52665E-03, -4.88324E-03, -5.28421E-03, -5.73760E-03, -6.25347E-03, -6.84454E-03, -7.52713E-03, -8.32252E-03, -9.25884E-03, -1.03741E-02, -1.17204E-02, -1.33712E-02, -1.54324E-02, -1.80608E-02, -2.14939E-02, -2.60949E-02, -3.23828E-02, -4.07351E-02, -4.77819E-02, -3.89574E-02, -3.97097E-01, -1.73678E-01, -8.94938E-02, -5.46463E-02, -3.65782E-02, -2.61537E-02, -1.99175E-02, -1.61351E-02, -1.37139E-02, -1.19152E-02, -1.02913E-02, -8.64385E-03, -6.95223E-03, -5.28506E-03, -3.72934E-03, -2.35090E-03, -1.18267E-03, -2.28847E-04,  5.25531E-04,  1.10530E-03,  1.53849E-03,  1.85226E-03,  2.07090E-03,  2.21502E-03,  2.30158E-03,  2.34424E-03,
 -3.26932E-03, -3.48667E-03, -3.72617E-03, -3.99096E-03, -4.28481E-03, -4.61222E-03, -4.97866E-03, -5.39079E-03, -5.85686E-03, -6.38714E-03, -6.99465E-03, -7.69606E-03, -8.51308E-03, -9.47443E-03, -1.06188E-02, -1.19997E-02, -1.36921E-02, -1.58049E-02, -1.85006E-02, -2.20295E-02, -2.67896E-02, -3.34188E-02, -4.28426E-02, -5.57453E-02, -1.05934E-01, -3.93046E-01, -1.74083E-01, -8.95348E-02, -5.42521E-02, -3.61314E-02, -2.61409E-02, -2.08017E-02, -1.81646E-02, -1.68012E-02, -1.56778E-02, -1.42218E-02, -1.22974E-02, -1.00522E-02, -7.73236E-03, -5.55221E-03, -3.64365E-03, -2.05889E-03, -7.94838E-04,  1.81729E-04,  9.15830E-04,  1.45339E-03,  1.83589E-03,  2.09835E-03,  2.26921E-03,  2.37098E-03,  2.42115E-03,
 -3.31440E-03, -3.53643E-03, -3.78115E-03, -4.05178E-03, -4.35214E-03, -4.68680E-03, -5.06129E-03, -5.48232E-03, -5.95817E-03, -6.49913E-03, -7.11814E-03, -7.83171E-03, -8.66123E-03, -9.63480E-03, -1.07901E-02, -1.21785E-02, -1.38720E-02, -1.59736E-02, -1.86358E-02, -2.20931E-02, -2.67257E-02, -3.32073E-02, -4.29659E-02, -6.02549E-02, -9.80988E-02, -1.34824E-01, -1.07679E-01, -7.09871E-02, -4.67497E-02, -3.22298E-02, -2.44852E-02, -2.15571E-02, -2.15188E-02, -2.23599E-02, -2.24833E-02, -2.11560E-02, -1.84960E-02, -1.50807E-02, -1.15265E-02, -8.26286E-03, -5.49916E-03, -3.28337E-03, -1.57388E-03, -2.92382E-04,  6.45755E-04,  1.31724E-03,  1.78595E-03,  2.10262E-03,  2.30645E-03,  2.42721E-03,  2.48729E-03,
 -3.35349E-03, -3.57949E-03, -3.82862E-03, -4.10411E-03, -4.40982E-03, -4.75034E-03, -5.13117E-03, -5.55900E-03, -6.04199E-03, -6.59023E-03, -7.21631E-03, -7.93617E-03, -8.77020E-03, -9.74494E-03, -1.08954E-02, -1.22688E-02, -1.39297E-02, -1.59683E-02, -1.85141E-02, -2.17581E-02, -2.59935E-02, -3.16964E-02, -3.96811E-02, -5.11645E-02, -6.56969E-02, -7.42297E-02, -6.71197E-02, -5.13404E-02, -3.61588E-02, -2.55696E-02, -2.11482E-02, -2.26940E-02, -2.78566E-02, -3.30254E-02, -3.52471E-02, -3.35957E-02, -2.90050E-02, -2.31047E-02, -1.72364E-02, -1.21330E-02, -8.03303E-03, -4.89782E-03, -2.57625E-03, -8.95596E-04,  2.99236E-04,  1.13395E-03,  1.70521E-03,  2.08528E-03,  2.32735E-03,  2.47025E-03,  2.54221E-03,
 -3.38647E-03, -3.61575E-03, -3.86848E-03, -4.14791E-03, -4.45789E-03, -4.80298E-03, -5.18863E-03, -5.62139E-03, -6.10925E-03, -6.66193E-03, -7.29149E-03, -8.01298E-03, -8.84541E-03, -9.81312E-03, -1.09476E-02, -1.22904E-02, -1.38967E-02, -1.58407E-02, -1.82238E-02, -2.11837E-02, -2.49060E-02, -2.96233E-02, -3.55486E-02, -4.25382E-02, -4.91430E-02, -5.19236E-02, -4.79370E-02, -3.79306E-02, -2.54916E-02, -1.59126E-02, -1.48805E-02, -2.44767E-02, -4.03768E-02, -5.43372E-02, -5.98931E-02, -5.61597E-02, -4.66559E-02, -3.55574E-02, -2.54730E-02, -1.73736E-02, -1.12899E-02, -6.88948E-03, -3.77619E-03, -1.60447E-03, -1.06325E-04,  9.15169E-04,  1.60092E-03,  2.05052E-03,  2.33410E-03,  2.50100E-03,  2.58603E-03,
 -3.41326E-03, -3.64516E-03, -3.90072E-03, -4.18323E-03, -4.49648E-03, -4.84499E-03, -5.23413E-03, -5.67030E-03, -6.16121E-03, -6.71619E-03, -7.34665E-03, -8.06665E-03, -8.89365E-03, -9.84959E-03, -1.09623E-02, -1.22674E-02, -1.38108E-02, -1.56521E-02, -1.78681E-02, -2.05550E-02, -2.38252E-02, -2.77817E-02, -3.24335E-02, -3.74882E-02, -4.20221E-02, -4.42958E-02, -4.19790E-02, -3.26029E-02, -1.58485E-02,  4.25238E-04,  1.59043E-04, -2.53495E-02, -6.56323E-02, -9.89414E-02, -1.09185E-01, -9.73923E-02, -7.56259E-02, -5.39874E-02, -3.66206E-02, -2.39668E-02, -1.51576E-02, -9.15218E-03, -5.09555E-03, -2.36703E-03, -5.38135E-04,  6.80885E-04,  1.48488E-03,  2.00506E-03,  2.33031E-03,  2.52120E-03,  2.61940E-03,
