  1.78980E-03,  1.89428E-03,  2.00670E-03,  2.12774E-03,  2.25813E-03,  2.39865E-03,  2.55012E-03,  2.71344E-03,  2.88952E-03,  3.07931E-03,  3.28381E-03,  3.50399E-03,  3.74083E-03,  3.99525E-03,  4.26809E-03,  4.56004E-03,  4.87162E-03,  5.20305E-03,  5.55420E-03,  5.92447E-03,  6.31269E-03,  6.71698E-03,  7.13461E-03,  7.56191E-03,  7.99415E-03,  8.42548E-03,  8.84891E-03,  9.25643E-03,  9.63917E-03,  9.98768E-03,  1.02924E-02,  1.05443E-02,  1.07350E-02,  1.08583E-02,  1.09096E-02,  1.08871E-02,  1.07916E-02,  1.06266E-02,  1.03978E-02,  1.01127E-02,  9.78019E-03,  9.40971E-03,  9.01080E-03,  8.59259E-03,  8.16346E-03,  7.73082E-03,  7.30096E-03,  6.87905E-03,  6.46916E-03,  6.07438E-03,  5.69691E-03,  5.33817E-03,  4.99898E-03,  4.67964E-03,  4.38006E-03,  4.09981E-03,  3.83828E-03,  3.59466E-03,  3.36807E-03,  3.15756E-03,  2.96212E-03,  2.78079E-03,  2.61259E-03,  2.45659E-03,  2.31188E-03,  2.17762E-03,  2.05301E-03,  1.93730E-03,  1.82979E-03,
  1.73466E-03,  1.83912E-03,  1.95189E-03,  2.07374E-03,  2.20549E-03,  2.34802E-03,  2.50231E-03,  2.66939E-03,  2.85035E-03,  3.04635E-03,  3.25861E-03,  3.48838E-03,  3.73691E-03,  4.00547E-03,  4.29525E-03,  4.60734E-03,  4.94266E-03,  5.30185E-03,  5.68520E-03,  6.09251E-03,  6.52290E-03,  6.97473E-03,  7.44533E-03,  7.93088E-03,  8.42621E-03,  8.92470E-03,  9.41815E-03,  9.89693E-03,  1.03501E-02,  1.07656E-02,  1.11314E-02,  1.14353E-02,  1.16665E-02,  1.18163E-02,  1.18788E-02,  1.18514E-02,  1.17352E-02,  1.15350E-02,  1.12583E-02,  1.09154E-02,  1.05179E-02,  1.00780E-02,  9.60789E-03,  9.11895E-03,  8.62138E-03,  8.12394E-03,  7.63386E-03,  7.15688E-03,  6.69733E-03,  6.25830E-03,  5.84181E-03,  5.44903E-03,  5.08039E-03,  4.73579E-03,  4.41470E-03,  4.11631E-03,  3.83958E-03,  3.58335E-03,  3.34639E-03,  3.12743E-03,  2.92521E-03,  2.73851E-03,  2.56613E-03,  2.40696E-03,  2.25994E-03,  2.12408E-03,  1.99846E-03,  1.88223E-03,  1.77460E-03,
  1.67118E-03,  1.77499E-03,  1.88744E-03,  2.00938E-03,  2.14173E-03,  2.28551E-03,  2.44181E-03,  2.61184E-03,  2.79688E-03,  2.99831E-03,  3.21762E-03,  3.45634E-03,  3.71609E-03,  3.99852E-03,  4.30525E-03,  4.63786E-03,  4.99779E-03,  5.38624E-03,  5.80407E-03,  6.25163E-03,  6.72858E-03,  7.23368E-03,  7.76454E-03,  8.31734E-03,  8.88659E-03,  9.46490E-03,  1.00428E-02,  1.06087E-02,  1.11490E-02,  1.16487E-02,  1.20918E-02,  1.24623E-02,  1.27457E-02,  1.29301E-02,  1.30071E-02,  1.29733E-02,  1.28302E-02,  1.25844E-02,  1.22463E-02,  1.18298E-02,  1.13503E-02,  1.08240E-02,  1.02664E-02,  9.69175E-03,  9.11236E-03,  8.53857E-03,  7.97857E-03,  7.43859E-03,  6.92305E-03,  6.43487E-03,  5.97572E-03,  5.54626E-03,  5.14638E-03,  4.77542E-03,  4.43228E-03,  4.11560E-03,  3.82385E-03,  3.55542E-03,  3.30866E-03,  3.08194E-03,  2.87369E-03,  2.68241E-03,  2.50666E-03,  2.34514E-03,  2.19659E-03,  2.05989E-03,  1.93399E-03,  1.81793E-03,  1.71084E-03,
  1.59887E-03,  1.70130E-03,  1.81266E-03,  1.93387E-03,  2.06595E-03,  2.21005E-03,  2.36740E-03,  2.53938E-03,  2.72747E-03,  2.93332E-03,  3.15868E-03,  3.40544E-03,  3.67561E-03,  3.97127E-03,  4.29460E-03,  4.64775E-03,  5.03281E-03,  5.45171E-03,  5.90608E-03,  6.39705E-03,  6.92505E-03,  7.48956E-03,  8.08872E-03,  8.71902E-03,  9.37487E-03,  1.00482E-02,  1.07283E-02,  1.14013E-02,  1.20505E-02,  1.26567E-02,  1.31990E-02,  1.36560E-02,  1.40077E-02,  1.42375E-02,  1.43338E-02,  1.42915E-02,  1.41130E-02,  1.38072E-02,  1.33892E-02,  1.28778E-02,  1.22941E-02,  1.16593E-02,  1.09935E-02,  1.03143E-02,  9.63690E-03,  8.97308E-03,  8.33199E-03,  7.72012E-03,  7.14174E-03,  6.59932E-03,  6.09386E-03,  5.62526E-03,  5.19265E-03,  4.79456E-03,  4.42916E-03,  4.09442E-03,  3.78818E-03,  3.50829E-03,  3.25261E-03,  3.01911E-03,  2.80584E-03,  2.61100E-03,  2.43290E-03,  2.26999E-03,  2.12086E-03,  1.98421E-03,  1.85887E-03,  1.74378E-03,  1.63796E-03,
  1.51725E-03,  1.61750E-03,  1.72689E-03,  1.84643E-03,  1.97724E-03,  2.12057E-03,  2.27782E-03,  2.45053E-03,  2.64043E-03,  2.84939E-03,  3.07951E-03,  3.33303E-03,  3.61241E-03,  3.92027E-03,  4.25937E-03,  4.63259E-03,  5.04283E-03,  5.49292E-03,  5.98548E-03,  6.52273E-03,  7.10622E-03,  7.73650E-03,  8.41269E-03,  9.13201E-03,  9.88918E-03,  1.06758E-02,  1.14799E-02,  1.22853E-02,  1.30715E-02,  1.38139E-02,  1.44850E-02,  1.50558E-02,  1.54985E-02,  1.57893E-02,  1.59115E-02,  1.58578E-02,  1.56315E-02,  1.52458E-02,  1.47220E-02,  1.40867E-02,  1.33687E-02,  1.25966E-02,  1.17961E-02,  1.09893E-02,  1.01942E-02,  9.42427E-03,  8.68935E-03,  7.99582E-03,  7.34737E-03,  6.74557E-03,  6.19035E-03,  5.68053E-03,  5.21411E-03,  4.78860E-03,  4.40124E-03,  4.04913E-03,  3.72937E-03,  3.43917E-03,  3.17582E-03,  2.93683E-03,  2.71984E-03,  2.52272E-03,  2.34349E-03,  2.18039E-03,  2.03178E-03,  1.89623E-03,  1.77242E-03,  1.65918E-03,  1.55546E-03,
  1.42588E-03,  1.52306E-03,  1.62952E-03,  1.74633E-03,  1.87471E-03,  2.01603E-03,  2.17183E-03,  2.34384E-03,  2.53401E-03,  2.74449E-03,  2.97769E-03,  3.23629E-03,  3.52323E-03,  3.84171E-03,  4.19520E-03,  4.58741E-03,  5.02221E-03,  5.50355E-03,  6.03535E-03,  6.62123E-03,  7.26430E-03,  7.96669E-03,  8.72910E-03,  9.55013E-03,  1.04255E-02,  1.13470E-02,  1.23019E-02,  1.32716E-02,  1.42312E-02,  1.51497E-02,  1.59904E-02,  1.67135E-02,  1.72796E-02,  1.76540E-02,  1.78119E-02,  1.77425E-02,  1.74506E-02,  1.69559E-02,  1.62897E-02,  1.54902E-02,  1.45975E-02,  1.36500E-02,  1.26809E-02,  1.17177E-02,  1.07813E-02,  9.88665E-03,  9.04366E-03,  8.25799E-03,  7.53209E-03,  6.86599E-03,  6.25805E-03,  5.70550E-03,  5.20486E-03,  4.75231E-03,  4.34390E-03,  3.97571E-03,  3.64395E-03,  3.34506E-03,  3.07573E-03,  2.83292E-03,  2.61385E-03,  2.41600E-03,  2.23713E-03,  2.07520E-03,  1.92840E-03,  1.79513E-03,  1.67394E-03,  1.56357E-03,  1.46288E-03,
  1.32436E-03,  1.41750E-03,  1.51995E-03,  1.63285E-03,  1.75751E-03,  1.89539E-03,  2.04820E-03,  2.21783E-03,  2.40645E-03,  2.61651E-03,  2.85075E-03,  3.11228E-03,  3.40458E-03,  3.73149E-03,  4.09729E-03,  4.50662E-03,  4.96451E-03,  5.47628E-03,  6.04743E-03,  6.68342E-03,  7.38943E-03,  8.16985E-03,  9.02777E-03,  9.96408E-03,  1.09765E-02,  1.20582E-02,  1.31964E-02,  1.43706E-02,  1.55514E-02,  1.66997E-02,  1.77668E-02,  1.86975E-02,  1.94346E-02,  1.99263E-02,  2.01347E-02,  2.00431E-02,  1.96587E-02,  1.90122E-02,  1.81506E-02,  1.71300E-02,  1.60073E-02,  1.48340E-02,  1.36531E-02,  1.24979E-02,  1.13922E-02,  1.03516E-02,  9.38497E-03,  8.49633E-03,  7.68584E-03,  6.95117E-03,  6.28835E-03,  5.69247E-03,  5.15811E-03,  4.67978E-03,  4.25206E-03,  3.86980E-03,  3.52819E-03,  3.22283E-03,  2.94969E-03,  2.70515E-03,  2.48598E-03,  2.28928E-03,  2.11248E-03,  1.95333E-03,  1.80982E-03,  1.68017E-03,  1.56283E-03,  1.45644E-03,  1.35978E-03,
  1.21236E-03,  1.30041E-03,  1.39768E-03,  1.50537E-03,  1.62486E-03,  1.75772E-03,  1.90578E-03,  2.07110E-03,  2.25606E-03,  2.46338E-03,  2.69617E-03,  2.95798E-03,  3.25283E-03,  3.58528E-03,  3.96046E-03,  4.38410E-03,  4.86254E-03,  5.40271E-03,  6.01204E-03,  6.69832E-03,  7.46940E-03,  8.33277E-03,  9.29493E-03,  1.03604E-02,  1.15304E-02,  1.28011E-02,  1.41616E-02,  1.55907E-02,  1.70551E-02,  1.85063E-02,  1.98801E-02,  2.10991E-02,  2.20789E-02,  2.27400E-02,  2.30221E-02,  2.28979E-02,  2.23796E-02,  2.15158E-02,  2.03803E-02,  1.90573E-02,  1.76279E-02,  1.61621E-02,  1.47143E-02,  1.33239E-02,  1.20162E-02,  1.08060E-02,  9.69952E-03,  8.69732E-03,  7.79597E-03,  6.98962E-03,  6.27107E-03,  5.63256E-03,  5.06623E-03,  4.56448E-03,  4.12017E-03,  3.72674E-03,  3.37821E-03,  3.06922E-03,  2.79498E-03,  2.55128E-03,  2.33438E-03,  2.14101E-03,  1.96831E-03,  1.81376E-03,  1.67518E-03,  1.55065E-03,  1.43852E-03,  1.33732E-03,  1.24580E-03,
  1.08961E-03,  1.17144E-03,  1.26226E-03,  1.36333E-03,  1.47608E-03,  1.60215E-03,  1.74349E-03,  1.90231E-03,  2.08118E-03,  2.28309E-03,  2.51148E-03,  2.77035E-03,  3.06428E-03,  3.39856E-03,  3.77925E-03,  4.21325E-03,  4.70838E-03,  5.27341E-03,  5.91808E-03,  6.65296E-03,  7.48934E-03,  8.43875E-03,  9.51242E-03,  1.07202E-02,  1.20690E-02,  1.35608E-02,  1.51891E-02,  1.69354E-02,  1.87642E-02,  2.06179E-02,  2.24132E-02,  2.40414E-02,  2.53756E-02,  2.62894E-02,  2.66829E-02,  2.65094E-02,  2.57898E-02,  2.46059E-02,  2.30772E-02,  2.13331E-02,  1.94908E-02,  1.76440E-02,  1.58601E-02,  1.41826E-02,  1.26361E-02,  1.12311E-02,  9.96874E-03,  8.84363E-03,  7.84687E-03,  6.96762E-03,  6.19438E-03,  5.51571E-03,  4.92071E-03,  4.39931E-03,  3.94237E-03,  3.54168E-03,  3.19000E-03,  2.88095E-03,  2.60894E-03,  2.36913E-03,  2.15729E-03,  1.96978E-03,  1.80344E-03,  1.65555E-03,  1.52374E-03,  1.40599E-03,  1.30053E-03,  1.20585E-03,  1.12064E-03,
  9.55918E-04,  1.03033E-03,  1.11337E-03,  1.20630E-03,  1.31059E-03,  1.42796E-03,  1.56040E-03,  1.71028E-03,  1.88032E-03,  2.07375E-03,  2.29432E-03,  2.54644E-03,  2.83525E-03,  3.16678E-03,  3.54802E-03,  3.98713E-03,  4.49353E-03,  5.07804E-03,  5.75301E-03,  6.53235E-03,  7.43149E-03,  8.46714E-03,  9.65681E-03,  1.10178E-02,  1.25658E-02,  1.43120E-02,  1.62596E-02,  1.83978E-02,  2.06944E-02,  2.30861E-02,  2.54685E-02,  2.76905E-02,  2.95589E-02,  3.08654E-02,  3.14350E-02,  3.11833E-02,  3.01483E-02,  2.84756E-02,  2.63673E-02,  2.40270E-02,  2.16240E-02,  1.92806E-02,  1.70751E-02,  1.50506E-02,  1.32253E-02,  1.16007E-02,  1.01682E-02,  8.91350E-03,  7.81966E-03,  6.86913E-03,  6.04482E-03,  5.33074E-03,  4.71237E-03,  4.17677E-03,  3.71252E-03,  3.30967E-03,  2.95957E-03,  2.65481E-03,  2.38899E-03,  2.15663E-03,  1.95306E-03,  1.77427E-03,  1.61685E-03,  1.47788E-03,  1.35487E-03,  1.24568E-03,  1.14849E-03,  1.06174E-03,  9.84091E-04,
