NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  7.56191E-03,  7.99415E-03,  8.42548E-03,  8.84891E-03,  9.25643E-03,  9.63917E-03,  9.98768E-03,  1.02924E-02,  1.05443E-02,  1.07350E-02,  1.08583E-02,  1.09096E-02,  1.08871E-02,  1.07916E-02,  1.06266E-02,  1.03978E-02,  1.01127E-02,  9.78019E-03,  9.40971E-03,  9.01080E-03,  8.59259E-03,  8.16346E-03,  7.73082E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.97473E-03,  7.44533E-03,  7.93088E-03,  8.42621E-03,  8.92470E-03,  9.41815E-03,  9.89693E-03,  1.03501E-02,  1.07656E-02,  1.11314E-02,  1.14353E-02,  1.16665E-02,  1.18163E-02,  1.18788E-02,  1.18514E-02,  1.17352E-02,  1.15350E-02,  1.12583E-02,  1.09154E-02,  1.05179E-02,  1.00780E-02,  9.60789E-03,  9.11895E-03,  8.62138E-03,  8.12394E-03,  7.63386E-03,  7.15688E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.25163E-03,  6.72858E-03,  7.23368E-03,  7.76454E-03,  8.31734E-03,  8.88659E-03,  9.46490E-03,  1.00428E-02,  1.06087E-02,  1.11490E-02,  1.16487E-02,  1.20918E-02,  1.24623E-02,  1.27457E-02,  1.29301E-02,  1.30071E-02,  1.29733E-02,  1.28302E-02,  1.25844E-02,  1.22463E-02,  1.18298E-02,  1.13503E-02,  1.08240E-02,  1.02664E-02,  9.69175E-03,  9.11236E-03,  8.53857E-03,  7.97857E-03,  7.43859E-03,  6.92305E-03,  6.43487E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.90608E-03,  6.39705E-03,  6.92505E-03,  7.48956E-03,  8.08872E-03,  8.71902E-03,  9.37487E-03,  1.00482E-02,  1.07283E-02,  1.14013E-02,  1.20505E-02,  1.26567E-02,  1.31990E-02,  1.36560E-02,  1.40077E-02,  1.42375E-02,  1.43338E-02,  1.42915E-02,  1.41130E-02,  1.38072E-02,  1.33892E-02,  1.28778E-02,  1.22941E-02,  1.16593E-02,  1.09935E-02,  1.03143E-02,  9.63690E-03,  8.97308E-03,  8.33199E-03,  7.72012E-03,  7.14174E-03,  6.59932E-03,  6.09386E-03,  5.62526E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.04283E-03,  5.49292E-03,  5.98548E-03,  6.52273E-03,  7.10622E-03,  7.73650E-03,  8.41269E-03,  9.13201E-03,  9.88918E-03,  1.06758E-02,  1.14799E-02,  1.22853E-02,  1.30715E-02,  1.38139E-02,  1.44850E-02,  1.50558E-02,  1.54985E-02,  1.57893E-02,  1.59115E-02,  1.58578E-02,  1.56315E-02,  1.52458E-02,  1.47220E-02,  1.40867E-02,  1.33687E-02,  1.25966E-02,  1.17961E-02,  1.09893E-02,  1.01942E-02,  9.42427E-03,  8.68935E-03,  7.99582E-03,  7.34737E-03,  6.74557E-03,  6.19035E-03,  5.68053E-03,  5.21411E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4.58741E-03,  5.02221E-03,  5.50355E-03,  6.03535E-03,  6.62123E-03,  7.26430E-03,  7.96669E-03,  8.72910E-03,  9.55013E-03,  1.04255E-02,  1.13470E-02,  1.23019E-02,  1.32716E-02,  1.42312E-02,  1.51497E-02,  1.59904E-02,  1.67135E-02,  1.72796E-02,  1.76540E-02,  1.78119E-02,  1.77425E-02,  1.74506E-02,  1.69559E-02,  1.62897E-02,  1.54902E-02,  1.45975E-02,  1.36500E-02,  1.26809E-02,  1.17177E-02,  1.07813E-02,  9.88665E-03,  9.04366E-03,  8.25799E-03,  7.53209E-03,  6.86599E-03,  6.25805E-03,  5.70550E-03,  5.20486E-03,  4.75231E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4.09729E-03,  4.50662E-03,  4.96451E-03,  5.47628E-03,  6.04743E-03,  6.68342E-03,  7.38943E-03,  8.16985E-03,  9.02777E-03,  9.96408E-03,  1.09765E-02,  1.20582E-02,  1.31964E-02,  1.43706E-02,  1.55514E-02,  1.66997E-02,  1.77668E-02,  1.86975E-02,  1.94346E-02,  1.99263E-02,  2.01347E-02,  2.00431E-02,  1.96587E-02,  1.90122E-02,  1.81506E-02,  1.71300E-02,  1.60073E-02,  1.48340E-02,  1.36531E-02,  1.24979E-02,  1.13922E-02,  1.03516E-02,  9.38497E-03,  8.49633E-03,  7.68584E-03,  6.95117E-03,  6.28835E-03,  5.69247E-03,  5.15811E-03,  4.67978E-03,  4.25206E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.58528E-03,  3.96046E-03,  4.38410E-03,  4.86254E-03,  5.40271E-03,  6.01204E-03,  6.69832E-03,  7.46940E-03,  8.33277E-03,  9.29493E-03,  1.03604E-02,  1.15304E-02,  1.28011E-02,  1.41616E-02,  1.55907E-02,  1.70551E-02,  1.85063E-02,  1.98801E-02,  2.10991E-02,  2.20789E-02,  2.27400E-02,  2.30221E-02,  2.28979E-02,  2.23796E-02,  2.15158E-02,  2.03803E-02,  1.90573E-02,  1.76279E-02,  1.61621E-02,  1.47143E-02,  1.33239E-02,  1.20162E-02,  1.08060E-02,  9.69952E-03,  8.69732E-03,  7.79597E-03,  6.98962E-03,  6.27107E-03,  5.63256E-03,  5.06623E-03,  4.56448E-03,  4.12017E-03,  3.72674E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.06428E-03,  3.39856E-03,  3.77925E-03,  4.21325E-03,  4.70838E-03,  5.27341E-03,  5.91808E-03,  6.65296E-03,  7.48934E-03,  8.43875E-03,  9.51242E-03,  1.07202E-02,  1.20690E-02,  1.35608E-02,  1.51891E-02,  1.69354E-02,  1.87642E-02,  2.06179E-02,  2.24132E-02,NA,NA,NA,NA,NA,NA,NA,NA,  2.13331E-02,  1.94908E-02,  1.76440E-02,  1.58601E-02,  1.41826E-02,  1.26361E-02,  1.12311E-02,  9.96874E-03,  8.84363E-03,  7.84687E-03,  6.96762E-03,  6.19438E-03,  5.51571E-03,  4.92071E-03,  4.39931E-03,  3.94237E-03,  3.54168E-03,  3.19000E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.54644E-03,  2.83525E-03,  3.16678E-03,  3.54802E-03,  3.98713E-03,  4.49353E-03,  5.07804E-03,  5.75301E-03,  6.53235E-03,  7.43149E-03,  8.46714E-03,  9.65681E-03,  1.10178E-02,  1.25658E-02,  1.43120E-02,  1.62596E-02,  1.83978E-02,  2.06944E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.92806E-02,  1.70751E-02,  1.50506E-02,  1.32253E-02,  1.16007E-02,  1.01682E-02,  8.91350E-03,  7.81966E-03,  6.86913E-03,  6.04482E-03,  5.33074E-03,  4.71237E-03,  4.17677E-03,  3.71252E-03,  3.30967E-03,  2.95957E-03,  2.65481E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
