 -7.92104E-04, -8.44409E-04, -8.98434E-04, -9.53859E-04, -1.01029E-03, -1.06724E-03, -1.12418E-03, -1.18047E-03, -1.23545E-03, -1.28839E-03, -1.33857E-03, -1.38528E-03, -1.42788E-03, -1.46581E-03, -1.49868E-03, -1.52625E-03, -1.54854E-03, -1.56575E-03, -1.57832E-03, -1.58689E-03, -1.59222E-03, -1.59515E-03, -1.59649E-03, -1.59696E-03, -1.59706E-03, -1.59705E-03, -1.59692E-03, -1.59636E-03, -1.59482E-03, -1.59157E-03, -1.58580E-03, -1.57666E-03, -1.56341E-03, -1.54544E-03, -1.52235E-03, -1.49395E-03, -1.46028E-03, -1.42160E-03, -1.37833E-03, -1.33104E-03, -1.28038E-03, -1.22708E-03, -1.17185E-03, -1.11542E-03, -1.05844E-03, -1.00153E-03, -9.45228E-04, -8.89995E-04, -8.36217E-04, -7.84201E-04,
 -8.31698E-04, -8.89334E-04, -9.49118E-04, -1.01070E-03, -1.07364E-03, -1.13740E-03, -1.20132E-03, -1.26468E-03, -1.32665E-03, -1.38635E-03, -1.44287E-03, -1.49530E-03, -1.54281E-03, -1.58467E-03, -1.62034E-03, -1.64954E-03, -1.67223E-03, -1.68873E-03, -1.69962E-03, -1.70581E-03, -1.70837E-03, -1.70851E-03, -1.70739E-03, -1.70605E-03, -1.70522E-03, -1.70530E-03, -1.70624E-03, -1.70760E-03, -1.70860E-03, -1.70816E-03, -1.70512E-03, -1.69827E-03, -1.68656E-03, -1.66915E-03, -1.64546E-03, -1.61526E-03, -1.57860E-03, -1.53583E-03, -1.48751E-03, -1.43439E-03, -1.37732E-03, -1.31721E-03, -1.25497E-03, -1.19147E-03, -1.12753E-03, -1.06386E-03, -1.00110E-03, -9.39763E-04, -8.80290E-04, -8.23011E-04,
 -8.73044E-04, -9.36620E-04, -1.00287E-03, -1.07144E-03, -1.14182E-03, -1.21340E-03, -1.28543E-03, -1.35704E-03, -1.42723E-03, -1.49491E-03, -1.55892E-03, -1.61811E-03, -1.67137E-03, -1.71775E-03, -1.75650E-03, -1.78720E-03, -1.80980E-03, -1.82469E-03, -1.83268E-03, -1.83502E-03, -1.83324E-03, -1.82906E-03, -1.82416E-03, -1.82005E-03, -1.81781E-03, -1.81801E-03, -1.82059E-03, -1.82490E-03, -1.82979E-03, -1.83372E-03, -1.83497E-03, -1.83185E-03, -1.82287E-03, -1.80683E-03, -1.78300E-03, -1.75104E-03, -1.71107E-03, -1.66358E-03, -1.60933E-03, -1.54932E-03, -1.48467E-03, -1.41653E-03, -1.34606E-03, -1.27432E-03, -1.20230E-03, -1.13086E-03, -1.06072E-03, -9.92487E-04, -9.26624E-04, -8.63488E-04,
 -9.16040E-04, -9.86227E-04, -1.05975E-03, -1.13622E-03, -1.21511E-03, -1.29572E-03, -1.37719E-03, -1.45848E-03, -1.53838E-03, -1.61555E-03, -1.68851E-03, -1.75578E-03, -1.81589E-03, -1.86755E-03, -1.90972E-03, -1.94176E-03, -1.96354E-03, -1.97555E-03, -1.97889E-03, -1.97525E-03, -1.96683E-03, -1.95608E-03, -1.94546E-03, -1.93715E-03, -1.93277E-03, -1.93315E-03, -1.93821E-03, -1.94700E-03, -1.95779E-03, -1.96835E-03, -1.97619E-03, -1.97888E-03, -1.97430E-03, -1.96084E-03, -1.93748E-03, -1.90386E-03, -1.86017E-03, -1.80713E-03, -1.74583E-03, -1.67758E-03, -1.60387E-03, -1.52619E-03, -1.44599E-03, -1.36460E-03, -1.28319E-03, -1.20280E-03, -1.12424E-03, -1.04820E-03, -9.75168E-04, -9.05522E-04,
 -9.60522E-04, -1.03805E-03, -1.11972E-03, -1.20515E-03, -1.29377E-03, -1.38482E-03, -1.47730E-03, -1.57000E-03, -1.66145E-03, -1.74999E-03, -1.83376E-03, -1.91081E-03, -1.97921E-03, -2.03717E-03, -2.08321E-03, -2.11635E-03, -2.13632E-03, -2.14366E-03, -2.13983E-03, -2.12715E-03, -2.10873E-03, -2.08809E-03, -2.06884E-03, -2.05421E-03, -2.04660E-03, -2.04725E-03, -2.05606E-03, -2.07158E-03, -2.09127E-03, -2.11181E-03, -2.12957E-03, -2.14106E-03, -2.14331E-03, -2.13409E-03, -2.11210E-03, -2.07692E-03, -2.02897E-03, -1.96929E-03, -1.89943E-03, -1.82122E-03, -1.73659E-03, -1.64749E-03, -1.55574E-03, -1.46298E-03, -1.37064E-03, -1.27991E-03, -1.19174E-03, -1.10686E-03, -1.02581E-03, -9.48941E-04,
 -1.00624E-03, -1.09189E-03, -1.18269E-03, -1.27825E-03, -1.37800E-03, -1.48112E-03, -1.58648E-03, -1.69267E-03, -1.79793E-03, -1.90020E-03, -1.99714E-03, -2.08620E-03, -2.16480E-03, -2.23045E-03, -2.28102E-03, -2.31501E-03, -2.33181E-03, -2.33197E-03, -2.31737E-03, -2.29119E-03, -2.25780E-03, -2.22233E-03, -2.19009E-03, -2.16591E-03, -2.15341E-03, -2.15448E-03, -2.16895E-03, -2.19465E-03, -2.22772E-03, -2.26323E-03, -2.29582E-03, -2.32047E-03, -2.33298E-03, -2.33033E-03, -2.31088E-03, -2.27427E-03, -2.22126E-03, -2.15346E-03, -2.07307E-03, -1.98262E-03, -1.88470E-03, -1.78183E-03, -1.67629E-03, -1.57013E-03, -1.46502E-03, -1.36236E-03, -1.26321E-03, -1.16835E-03, -1.07833E-03, -9.93490E-04,
 -1.05284E-03, -1.14745E-03, -1.24841E-03, -1.35541E-03, -1.46788E-03, -1.58495E-03, -1.70540E-03, -1.82758E-03, -1.94942E-03, -2.06839E-03, -2.18153E-03, -2.28554E-03, -2.37692E-03, -2.45222E-03, -2.50833E-03, -2.54289E-03, -2.55471E-03, -2.54420E-03, -2.51367E-03, -2.46745E-03, -2.41171E-03, -2.35393E-03, -2.30205E-03, -2.26336E-03, -2.24341E-03, -2.24512E-03, -2.26822E-03, -2.30936E-03, -2.36266E-03, -2.42064E-03, -2.47538E-03, -2.51954E-03, -2.54721E-03, -2.55438E-03, -2.53903E-03, -2.50103E-03, -2.44178E-03, -2.36378E-03, -2.27022E-03, -2.16457E-03, -2.05033E-03, -1.93073E-03, -1.80869E-03, -1.68665E-03, -1.56663E-03, -1.45020E-03, -1.33852E-03, -1.23243E-03, -1.13243E-03, -1.03881E-03,
 -1.09985E-03, -1.20428E-03, -1.31652E-03, -1.43637E-03, -1.56333E-03, -1.69651E-03, -1.83461E-03, -1.97579E-03, -2.11760E-03, -2.25699E-03, -2.39024E-03, -2.51306E-03, -2.62076E-03, -2.70850E-03, -2.77171E-03, -2.80666E-03, -2.81113E-03, -2.78505E-03, -2.73113E-03, -2.65516E-03, -2.56588E-03, -2.47430E-03, -2.39239E-03, -2.33139E-03, -2.29996E-03, -2.30264E-03, -2.33906E-03, -2.40393E-03, -2.48811E-03, -2.58011E-03, -2.66801E-03, -2.74107E-03, -2.79100E-03, -2.81246E-03, -2.80322E-03, -2.76371E-03, -2.69645E-03, -2.60532E-03, -2.49497E-03, -2.37024E-03, -2.23578E-03, -2.09579E-03, -1.95388E-03, -1.81304E-03, -1.67559E-03, -1.54330E-03, -1.41739E-03, -1.29869E-03, -1.18765E-03, -1.08443E-03,
 -1.14664E-03, -1.26174E-03, -1.38643E-03, -1.52065E-03, -1.66403E-03, -1.81576E-03, -1.97449E-03, -2.13822E-03, -2.30415E-03, -2.46862E-03, -2.62700E-03, -2.77377E-03, -2.90263E-03, -3.00678E-03, -3.07951E-03, -3.11492E-03, -3.10893E-03, -3.06037E-03, -2.97210E-03, -2.85170E-03, -2.71157E-03, -2.56805E-03, -2.43951E-03, -2.34359E-03, -2.29407E-03, -2.29830E-03, -2.35565E-03, -2.45764E-03, -2.58970E-03, -2.73387E-03, -2.87194E-03, -2.98807E-03, -3.07058E-03, -3.11264E-03, -3.11208E-03, -3.07059E-03, -2.99259E-03, -2.88418E-03, -2.75212E-03, -2.60316E-03, -2.44350E-03, -2.27853E-03, -2.11273E-03, -1.94961E-03, -1.79184E-03, -1.64133E-03, -1.49932E-03, -1.36656E-03, -1.24335E-03, -1.12972E-03,
 -1.19242E-03, -1.31902E-03, -1.45731E-03, -1.60748E-03, -1.76938E-03, -1.94235E-03, -2.12511E-03, -2.31557E-03, -2.51061E-03, -2.70593E-03, -2.89588E-03, -3.07339E-03, -3.23002E-03, -3.35629E-03, -3.44228E-03, -3.47864E-03, -3.45805E-03, -3.37706E-03, -3.23794E-03, -3.05032E-03, -2.83175E-03, -2.60680E-03, -2.40419E-03, -2.25226E-03, -2.17359E-03, -2.18032E-03, -2.27139E-03, -2.43283E-03, -2.64081E-03, -2.86659E-03, -3.08183E-03, -3.26292E-03, -3.39349E-03, -3.46514E-03, -3.47659E-03, -3.43203E-03, -3.33918E-03, -3.20758E-03, -3.04712E-03, -2.86718E-03, -2.67597E-03, -2.48036E-03, -2.28578E-03, -2.09633E-03, -1.91497E-03, -1.74364E-03, -1.58353E-03, -1.43519E-03, -1.29873E-03, -1.17390E-03,
