 -1.90507E-03, -1.91483E-03, -1.92127E-03, -1.92416E-03, -1.92333E-03, -1.91865E-03, -1.91009E-03, -1.89771E-03, -1.88169E-03, -1.86234E-03, -1.84014E-03, -1.81569E-03, -1.78974E-03, -1.76316E-03, -1.73689E-03, -1.71191E-03, -1.68910E-03, -1.66921E-03, -1.65270E-03, -1.63969E-03, -1.62983E-03, -1.62227E-03, -1.61560E-03, -1.60796E-03, -1.59706E-03, -1.58033E-03, -1.55517E-03, -1.51908E-03, -1.46987E-03, -1.40589E-03, -1.32610E-03, -1.23017E-03, -1.11851E-03, -9.92193E-04, -8.52875E-04, -7.02678E-04, -5.44040E-04, -3.79567E-04, -2.11898E-04, -4.35897E-05,  1.22982E-04,  2.85689E-04,  4.42691E-04,  5.92467E-04,  7.33808E-04,  8.65812E-04,  9.87861E-04,  1.09959E-03,  1.20086E-03,  1.29172E-03,  1.37238E-03,
 -1.99102E-03, -2.00226E-03, -2.00978E-03, -2.01326E-03, -2.01247E-03, -2.00722E-03, -1.99742E-03, -1.98311E-03, -1.96448E-03, -1.94187E-03, -1.91583E-03, -1.88712E-03, -1.85670E-03, -1.82572E-03, -1.79547E-03, -1.76728E-03, -1.74249E-03, -1.72223E-03, -1.70733E-03, -1.69817E-03, -1.69451E-03, -1.69542E-03, -1.69920E-03, -1.70347E-03, -1.70522E-03, -1.70107E-03, -1.68747E-03, -1.66100E-03, -1.61870E-03, -1.55827E-03, -1.47826E-03, -1.37820E-03, -1.25858E-03, -1.12080E-03, -9.67004E-04, -7.99925E-04, -6.22674E-04, -4.38540E-04, -2.50814E-04, -6.26345E-05,  1.23124E-04,  3.03933E-04,  4.77653E-04,  6.42555E-04,  7.97308E-04,  9.40960E-04,  1.07290E-03,  1.19283E-03,  1.30069E-03,  1.39665E-03,  1.48105E-03,
 -2.08194E-03, -2.09487E-03, -2.10359E-03, -2.10770E-03, -2.10688E-03, -2.10085E-03, -2.08944E-03, -2.07262E-03, -2.05056E-03, -2.02363E-03, -1.99245E-03, -1.95794E-03, -1.92131E-03, -1.88405E-03, -1.84789E-03, -1.81469E-03, -1.78635E-03, -1.76461E-03, -1.75085E-03, -1.74587E-03, -1.74966E-03, -1.76127E-03, -1.77868E-03, -1.79884E-03, -1.81781E-03, -1.83104E-03, -1.83371E-03, -1.82116E-03, -1.78928E-03, -1.73491E-03, -1.65606E-03, -1.55206E-03, -1.42355E-03, -1.27239E-03, -1.10141E-03, -9.14187E-04, -7.14719E-04, -5.07198E-04, -2.95745E-04, -8.42292E-05,  1.23873E-04,  3.25564E-04,  5.18368E-04,  7.00340E-04,  8.70038E-04,  1.02649E-03,  1.16913E-03,  1.29775E-03,  1.41244E-03,  1.51351E-03,  1.60148E-03,
 -2.17827E-03, -2.19314E-03, -2.20326E-03, -2.20810E-03, -2.20721E-03, -2.20018E-03, -2.18673E-03, -2.16673E-03, -2.14027E-03, -2.10771E-03, -2.06974E-03, -2.02743E-03, -1.98227E-03, -1.93615E-03, -1.89137E-03, -1.85049E-03, -1.81622E-03, -1.79113E-03, -1.77745E-03, -1.77665E-03, -1.78918E-03, -1.81416E-03, -1.84922E-03, -1.89048E-03, -1.93277E-03, -1.96992E-03, -1.99533E-03, -2.00257E-03, -1.98597E-03, -1.94113E-03, -1.86534E-03, -1.75769E-03, -1.61909E-03, -1.45205E-03, -1.26039E-03, -1.04882E-03, -8.22570E-04, -5.87001E-04, -3.47300E-04, -1.08244E-04,  1.25964E-04,  3.51788E-04,  5.66385E-04,  7.67597E-04,  9.53902E-04,  1.12435E-03,  1.27847E-03,  1.41621E-03,  1.53785E-03,  1.64393E-03,  1.73517E-03,
 -2.28053E-03, -2.29768E-03, -2.30945E-03, -2.31517E-03, -2.31422E-03, -2.30601E-03, -2.29007E-03, -2.26613E-03, -2.23414E-03, -2.19437E-03, -2.14754E-03, -2.09486E-03, -2.03810E-03, -1.97964E-03, -1.92247E-03, -1.87007E-03, -1.82623E-03, -1.79478E-03, -1.77914E-03, -1.78192E-03, -1.80431E-03, -1.84576E-03, -1.90355E-03, -1.97279E-03, -2.04660E-03, -2.11659E-03, -2.17365E-03, -2.20883E-03, -2.21421E-03, -2.18372E-03, -2.11360E-03, -2.00271E-03, -1.85238E-03, -1.66614E-03, -1.44918E-03, -1.20784E-03, -9.48968E-04, -6.79492E-04, -4.05959E-04, -1.34265E-04,  1.30525E-04,  3.84263E-04,  6.23728E-04,  8.46574E-04,  1.05125E-03,  1.23689E-03,  1.40321E-03,  1.55039E-03,  1.67897E-03,  1.78976E-03,  1.88378E-03,
 -2.38926E-03, -2.40912E-03, -2.42291E-03, -2.42978E-03, -2.42886E-03, -2.41933E-03, -2.40048E-03, -2.37178E-03, -2.33295E-03, -2.28411E-03, -2.22589E-03, -2.15958E-03, -2.08722E-03, -2.01173E-03, -1.93694E-03, -1.86751E-03, -1.80871E-03, -1.76609E-03, -1.74493E-03, -1.74953E-03, -1.78246E-03, -1.84383E-03, -1.93072E-03, -2.03697E-03, -2.15341E-03, -2.26855E-03, -2.36966E-03, -2.44414E-03, -2.48088E-03, -2.47137E-03, -2.41052E-03, -2.29690E-03, -2.13259E-03, -1.92262E-03, -1.67423E-03, -1.39598E-03, -1.09699E-03, -7.86215E-04, -4.71938E-04, -1.61431E-04,  1.39238E-04,  4.25258E-04,  6.93039E-04,  9.40110E-04,  1.16498E-03,  1.36696E-03,  1.54607E-03,  1.70281E-03,  1.83810E-03,  1.95310E-03,  2.04919E-03,
 -2.50508E-03, -2.52821E-03, -2.54453E-03, -2.55293E-03, -2.55226E-03, -2.54140E-03, -2.51927E-03, -2.48498E-03, -2.43789E-03, -2.37781E-03, -2.30516E-03, -2.22116E-03, -2.12806E-03, -2.02932E-03, -1.92974E-03, -1.83542E-03, -1.75365E-03, -1.69239E-03, -1.65962E-03, -1.66233E-03, -1.70536E-03, -1.79019E-03, -1.91401E-03, -2.06917E-03, -2.24341E-03, -2.42080E-03, -2.58337E-03, -2.71320E-03, -2.79448E-03, -2.81526E-03, -2.76859E-03, -2.65283E-03, -2.47132E-03, -2.23141E-03, -1.94330E-03, -1.61877E-03, -1.26997E-03, -9.08543E-04, -5.44981E-04, -1.88208E-04,  1.54568E-04,  4.77856E-04,  7.77757E-04,  1.05178E-03,  1.29864E-03,  1.51799E-03,  1.71025E-03,  1.87643E-03,  2.01789E-03,  2.13629E-03,  2.23344E-03,
 -2.62862E-03, -2.65575E-03, -2.67527E-03, -2.68579E-03, -2.68580E-03, -2.67376E-03, -2.64813E-03, -2.60749E-03, -2.55066E-03, -2.47693E-03, -2.38627E-03, -2.27963E-03, -2.15927E-03, -2.02910E-03, -1.89493E-03, -1.76466E-03, -1.64812E-03, -1.55663E-03, -1.50214E-03, -1.49579E-03, -1.54617E-03, -1.65743E-03, -1.82751E-03, -2.04716E-03, -2.29996E-03, -2.56361E-03, -2.81243E-03, -3.02056E-03, -3.16521E-03, -3.22945E-03, -3.20377E-03, -3.08654E-03, -2.88320E-03, -2.60472E-03, -2.26570E-03, -1.88243E-03, -1.47127E-03, -1.04739E-03, -6.24031E-04, -2.12064E-04,  1.80062E-04,  5.46216E-04,  8.82329E-04,  1.18609E-03,  1.45659E-03,  1.69405E-03,  1.89951E-03,  2.07459E-03,  2.22132E-03,  2.34193E-03,  2.43876E-03,
 -2.76059E-03, -2.79262E-03, -2.81624E-03, -2.82970E-03, -2.83107E-03, -2.81829E-03, -2.78918E-03, -2.74162E-03, -2.67364E-03, -2.58370E-03, -2.47098E-03, -2.33579E-03, -2.18004E-03, -2.00782E-03, -1.82588E-03, -1.64409E-03, -1.47547E-03, -1.33592E-03, -1.24306E-03, -1.21444E-03, -1.26487E-03, -1.40332E-03, -1.63000E-03, -1.93424E-03, -2.29407E-03, -2.67804E-03, -3.04889E-03, -3.36869E-03, -3.60415E-03, -3.73090E-03, -3.73596E-03, -3.61808E-03, -3.38631E-03, -3.05727E-03, -2.65213E-03, -2.19366E-03, -1.70394E-03, -1.20276E-03, -7.06746E-04, -2.29009E-04,  2.20748E-04,  6.35906E-04,  1.01248E-03,  1.34861E-03,  1.64410E-03,  1.89999E-03,  2.11819E-03,  2.30116E-03,  2.45173E-03,  2.57286E-03,  2.66756E-03,
 -2.90166E-03, -2.93973E-03, -2.96862E-03, -2.98617E-03, -2.98994E-03, -2.97722E-03, -2.94506E-03, -2.89036E-03, -2.81007E-03, -2.70140E-03, -2.56224E-03, -2.39167E-03, -2.19064E-03, -1.96281E-03, -1.71549E-03, -1.46044E-03, -1.21447E-03, -9.99362E-04, -8.40845E-04, -7.66182E-04, -8.00361E-04, -9.61164E-04, -1.25399E-03, -1.66780E-03, -2.17359E-03, -2.72658E-03, -3.27193E-03, -3.75304E-03, -4.12030E-03, -4.33804E-03, -4.38839E-03, -4.27137E-03, -4.00207E-03, -3.60604E-03, -3.11430E-03, -2.55895E-03, -1.96992E-03, -1.37296E-03, -7.88797E-04, -2.32983E-04,  2.83644E-04,  7.54305E-04,  1.17550E-03,  1.54628E-03,  1.86754E-03,  2.14152E-03,  2.37130E-03,  2.56045E-03,  2.71279E-03,  2.83219E-03,  2.92240E-03,
 -3.05250E-03, -3.09801E-03, -3.13365E-03, -3.15682E-03, -3.16450E-03, -3.15319E-03, -3.11897E-03, -3.05752E-03, -2.96428E-03, -2.83469E-03, -2.66466E-03, -2.45116E-03, -2.19314E-03, -1.89276E-03, -1.55683E-03, -1.19839E-03, -8.38129E-04, -5.05087E-04, -2.36063E-04, -7.28871E-05, -5.71251E-05, -2.22349E-04, -5.85166E-04, -1.13728E-03, -1.84147E-03, -2.63369E-03, -3.43198E-03, -4.15014E-03, -4.71249E-03, -5.06569E-03, -5.18470E-03, -5.07234E-03, -4.75387E-03, -4.26897E-03, -3.66361E-03, -2.98333E-03, -2.26880E-03, -1.55346E-03, -8.62847E-04, -2.15023E-04,  3.78410E-04,  9.11075E-04,  1.38060E-03,  1.78754E-03,  2.13446E-03,  2.42524E-03,  2.66451E-03,  2.85724E-03,  3.00849E-03,  3.12317E-03,  3.20592E-03,
 -3.21374E-03, -3.26835E-03, -3.31259E-03, -3.34337E-03, -3.35702E-03, -3.34915E-03, -3.31468E-03, -3.24774E-03, -3.14182E-03, -2.98994E-03, -2.78505E-03, -2.52078E-03, -2.19247E-03, -1.79885E-03, -1.34417E-03, -8.40894E-04, -3.12520E-04,  2.04014E-04,  6.57554E-04,  9.84998E-04,  1.11804E-03,  9.94897E-04,  5.75762E-04, -1.41792E-04, -1.11290E-03, -2.24619E-03, -3.41718E-03, -4.49147E-03, -5.35053E-03, -5.91216E-03, -6.14028E-03, -6.04310E-03, -5.66284E-03, -5.06166E-03, -4.30828E-03, -3.46781E-03, -2.59567E-03, -1.73510E-03, -9.17157E-04, -1.62196E-04,  5.18116E-04,  1.11870E-03,  1.63924E-03,  2.08261E-03,  2.45374E-03,  2.75872E-03,  3.00416E-03,  3.19677E-03,  3.34307E-03,  3.44920E-03,  3.52080E-03,
 -3.38584E-03, -3.45155E-03, -3.50663E-03, -3.54754E-03, -3.56989E-03, -3.56835E-03, -3.53646E-03, -3.46655E-03, -3.34962E-03, -3.17549E-03, -2.93299E-03, -2.61062E-03, -2.19774E-03, -1.68648E-03, -1.07470E-03, -3.70111E-04,  4.04585E-04,  1.20619E-03,  1.96680E-03,  2.59359E-03,  2.97577E-03,  3.00145E-03,  2.58370E-03,  1.69055E-03,  3.68084E-04, -1.25471E-03, -2.98573E-03, -4.60982E-03, -5.93538E-03, -6.83119E-03, -7.24300E-03, -7.18860E-03, -6.73833E-03, -5.99024E-03, -5.04796E-03, -4.00523E-03, -2.93787E-03, -1.90162E-03, -9.33732E-04, -5.62894E-05,  7.20124E-04,  1.39305E-03,  1.96544E-03,  2.44356E-03,  2.83557E-03,  3.15040E-03,  3.39714E-03,  3.58457E-03,  3.72092E-03,  3.81369E-03,  3.86964E-03,
 -3.56914E-03, -3.64820E-03, -3.71679E-03, -3.77090E-03, -3.80546E-03, -3.81413E-03, -3.78899E-03, -3.72025E-03, -3.59598E-03, -3.40190E-03, -3.12129E-03, -2.73529E-03, -2.22382E-03, -1.56747E-03, -7.51041E-04,  2.30709E-04,  1.36464E-03,  2.60839E-03,  3.87900E-03,  5.04527E-03,  5.93090E-03,  6.33566E-03,  6.07826E-03,  5.05411E-03,  3.28845E-03,  9.58289E-04, -1.63460E-03, -4.13502E-03, -6.22186E-03, -7.67727E-03, -8.41540E-03, -8.47055E-03, -7.95969E-03, -7.03844E-03, -5.86432E-03, -4.57341E-03, -3.27005E-03, -2.02619E-03, -8.85998E-04,  1.27692E-04,  1.00701E-03,  1.75385E-03,  2.37601E-03,  2.88443E-03,  3.29143E-03,  3.60954E-03,  3.85079E-03,  4.02637E-03,  4.14641E-03,  4.21994E-03,  4.25485E-03,
 -3.76369E-03, -3.85866E-03, -3.94381E-03, -4.01477E-03, -4.06585E-03, -4.08974E-03, -4.07702E-03, -4.01564E-03, -3.89033E-03, -3.68183E-03, -3.36631E-03, -2.91475E-03, -2.29297E-03, -1.46272E-03, -3.84849E-04,  9.73744E-04,  2.62779E-03,  4.55455E-03,  6.66892E-03,  8.79853E-03,  1.06715E-02,  1.19348E-02,  1.22200E-02,  1.12531E-02,  8.97527E-03,  5.61418E-03,  1.65386E-03, -2.29658E-03, -5.67609E-03, -8.10748E-03, -9.44854E-03, -9.76275E-03, -9.24580E-03, -8.14661E-03, -6.70667E-03, -5.12535E-03, -3.54767E-03, -2.06723E-03, -7.36159E-04,  4.23071E-04,  1.40735E-03,  2.22505E-03,  2.89061E-03,  3.42105E-03,  3.83389E-03,  4.14592E-03,  4.37260E-03,  4.52781E-03,  4.62372E-03,  4.67092E-03,  4.67849E-03,
 -3.96923E-03, -4.08287E-03, -4.18800E-03, -4.27998E-03, -4.35269E-03, -4.39797E-03, -4.40502E-03, -4.35956E-03, -4.24270E-03, -4.02959E-03, -3.68766E-03, -3.17459E-03, -2.43621E-03, -1.40515E-03, -1.65869E-06,  1.86046E-03,  4.25844E-03,  7.23083E-03,  1.07302E-02,  1.45628E-02,  1.83338E-02,  2.14366E-02,  2.31358E-02,  2.27697E-02,  2.00240E-02,  1.51423E-02,  8.92130E-03,  2.45849E-03, -3.21382E-03, -7.41248E-03, -9.89486E-03, -1.07825E-02, -1.04103E-02, -9.18212E-03, -7.47246E-03, -5.57666E-03, -3.69914E-03, -1.96363E-03, -4.32594E-04,  8.72767E-04,  1.95620E-03,  2.83477E-03,  3.53143E-03,  4.07066E-03,  4.47612E-03,  4.76947E-03,  4.96991E-03,  5.09416E-03,  5.15651E-03,  5.16908E-03,  5.14206E-03,
 -4.18508E-03, -4.32031E-03, -4.44906E-03, -4.56669E-03, -4.66682E-03, -4.74075E-03, -4.77659E-03, -4.75807E-03, -4.66283E-03, -4.46008E-03, -4.10723E-03, -3.54545E-03, -2.69372E-03, -1.44225E-03,  3.53190E-04,  2.87144E-03,  6.31277E-03,  1.08603E-02,  1.66027E-02,  2.34106E-02,  3.07827E-02,  3.77270E-02,  4.28044E-02,  4.44666E-02,  4.16767E-02,  3.45174E-02,  2.43399E-02,  1.32578E-02,  3.30225E-03, -4.22285E-03, -8.90235E-03, -1.09955E-02, -1.11044E-02, -9.90399E-03, -7.98523E-03, -5.79217E-03, -3.61801E-03, -1.63071E-03,  9.19897E-05,  1.52981E-03,  2.69486E-03,  3.61475E-03,  4.32252E-03,  4.85122E-03,  5.23131E-03,  5.48965E-03,  5.64933E-03,  5.72989E-03,  5.74763E-03,  5.71607E-03,  5.64633E-03,
