 -3.09774E-03, -3.26623E-03, -3.44202E-03, -3.62485E-03, -3.81437E-03, -4.01006E-03, -4.21124E-03, -4.41708E-03, -4.62655E-03, -4.83841E-03, -5.05124E-03, -5.26342E-03, -5.47317E-03, -5.67851E-03, -5.87735E-03, -6.06749E-03, -6.24670E-03, -6.41271E-03, -6.56335E-03, -6.69654E-03, -6.81038E-03, -6.90320E-03, -6.97359E-03, -7.02049E-03, -7.04316E-03, -7.04126E-03, -7.01482E-03, -6.96424E-03, -6.89030E-03, -6.79414E-03, -6.67720E-03, -6.54119E-03, -6.38804E-03, -6.21984E-03, -6.03880E-03, -5.84717E-03, -5.64718E-03, -5.44103E-03, -5.23078E-03, -5.01838E-03, -4.80560E-03, -4.59402E-03, -4.38505E-03, -4.17986E-03, -3.97947E-03, -3.78470E-03, -3.59618E-03, -3.41442E-03, -3.23974E-03, -3.07239E-03,
 -3.17453E-03, -3.35521E-03, -3.54444E-03, -3.74204E-03, -3.94770E-03, -4.16093E-03, -4.38106E-03, -4.60722E-03, -4.83831E-03, -5.07301E-03, -5.30975E-03, -5.54670E-03, -5.78182E-03, -6.01285E-03, -6.23734E-03, -6.45272E-03, -6.65632E-03, -6.84546E-03, -7.01750E-03, -7.16994E-03, -7.30047E-03, -7.40705E-03, -7.48798E-03, -7.54194E-03, -7.56804E-03, -7.56585E-03, -7.53541E-03, -7.47722E-03, -7.39223E-03, -7.28184E-03, -7.14779E-03, -6.99217E-03, -6.81732E-03, -6.62577E-03, -6.42018E-03, -6.20322E-03, -5.97755E-03, -5.74573E-03, -5.51019E-03, -5.27314E-03, -5.03661E-03, -4.80237E-03, -4.57196E-03, -4.34666E-03, -4.12754E-03, -3.91545E-03, -3.71100E-03, -3.51467E-03, -3.32676E-03, -3.14741E-03,
 -3.24878E-03, -3.44231E-03, -3.64585E-03, -3.85929E-03, -4.08239E-03, -4.31472E-03, -4.55562E-03, -4.80422E-03, -5.05938E-03, -5.31966E-03, -5.58335E-03, -5.84841E-03, -6.11252E-03, -6.37307E-03, -6.62722E-03, -6.87192E-03, -7.10399E-03, -7.32023E-03, -7.51746E-03, -7.69262E-03, -7.84290E-03, -7.96581E-03, -8.05926E-03, -8.12162E-03, -8.15180E-03, -8.14927E-03, -8.11407E-03, -8.04683E-03, -7.94872E-03, -7.82143E-03, -7.66714E-03, -7.48838E-03, -7.28802E-03, -7.06912E-03, -6.83489E-03, -6.58853E-03, -6.33320E-03, -6.07192E-03, -5.80750E-03, -5.54250E-03, -5.27922E-03, -5.01962E-03, -4.76539E-03, -4.51790E-03, -4.27828E-03, -4.04734E-03, -3.82571E-03, -3.61378E-03, -3.41179E-03, -3.21979E-03,
 -3.31935E-03, -3.52638E-03, -3.74506E-03, -3.97541E-03, -4.21726E-03, -4.47029E-03, -4.73389E-03, -5.00722E-03, -5.28909E-03, -5.57799E-03, -5.87205E-03, -6.16902E-03, -6.46625E-03, -6.76075E-03, -7.04921E-03, -7.32802E-03, -7.59342E-03, -7.84151E-03, -8.06845E-03, -8.27053E-03, -8.44428E-03, -8.58663E-03, -8.69500E-03, -8.76740E-03, -8.80246E-03, -8.79952E-03, -8.75863E-03, -8.68058E-03, -8.56681E-03, -8.41943E-03, -8.24110E-03, -8.03496E-03, -7.80450E-03, -7.55348E-03, -7.28577E-03, -7.00522E-03, -6.71560E-03, -6.42047E-03, -6.12309E-03, -5.82641E-03, -5.53301E-03, -5.24508E-03, -4.96444E-03, -4.69255E-03, -4.43052E-03, -4.17919E-03, -3.93909E-03, -3.71055E-03, -3.49367E-03, -3.28842E-03,
 -3.38492E-03, -3.60602E-03, -3.84061E-03, -4.08887E-03, -4.35079E-03, -4.62615E-03, -4.91447E-03, -5.21492E-03, -5.52636E-03, -5.84719E-03, -6.17542E-03, -6.50855E-03, -6.84361E-03, -7.17717E-03, -7.50535E-03, -7.82392E-03, -8.12835E-03, -8.41396E-03, -8.67607E-03, -8.91010E-03, -9.11180E-03, -9.27738E-03, -9.40362E-03, -9.48803E-03, -9.52894E-03, -9.52551E-03, -9.47781E-03, -9.38681E-03, -9.25431E-03, -9.08294E-03, -8.87598E-03, -8.63733E-03, -8.37129E-03, -8.08247E-03, -7.77555E-03, -7.45521E-03, -7.12593E-03, -6.79189E-03, -6.45692E-03, -6.12437E-03, -5.79713E-03, -5.47763E-03, -5.16779E-03, -4.86915E-03, -4.58279E-03, -4.30947E-03, -4.04965E-03, -3.80351E-03, -3.57101E-03, -3.35198E-03,
 -3.44395E-03, -3.67955E-03, -3.93071E-03, -4.19781E-03, -4.48105E-03, -4.78036E-03, -5.09541E-03, -5.42550E-03, -5.76951E-03, -6.12586E-03, -6.49240E-03, -6.86643E-03, -7.24463E-03, -7.62308E-03, -7.99726E-03, -8.36216E-03, -8.71238E-03, -9.04224E-03, -9.34601E-03, -9.61806E-03, -9.85314E-03, -1.00465E-02, -1.01942E-02, -1.02930E-02, -1.03409E-02, -1.03369E-02, -1.02810E-02, -1.01745E-02, -1.00195E-02, -9.81946E-03, -9.57836E-03, -9.30105E-03, -8.99288E-03, -8.65950E-03, -8.30665E-03, -7.93997E-03, -7.56482E-03, -7.18613E-03, -6.80834E-03, -6.43526E-03, -6.07013E-03, -5.71556E-03, -5.37360E-03, -5.04577E-03, -4.73312E-03, -4.43627E-03, -4.15553E-03, -3.89091E-03, -3.64217E-03, -3.40894E-03,
 -3.49464E-03, -3.74501E-03, -4.01325E-03, -4.29998E-03, -4.60563E-03, -4.93041E-03, -5.27418E-03, -5.63642E-03, -6.01613E-03, -6.41177E-03, -6.82111E-03, -7.24125E-03, -7.66852E-03, -8.09844E-03, -8.52580E-03, -8.94467E-03, -9.34856E-03, -9.73061E-03, -1.00838E-02, -1.04011E-02, -1.06760E-02, -1.09026E-02, -1.10759E-02, -1.11921E-02, -1.12485E-02, -1.12438E-02, -1.11780E-02, -1.10528E-02, -1.08710E-02, -1.06366E-02, -1.03547E-02, -1.00314E-02, -9.67334E-03, -9.28747E-03, -8.88082E-03, -8.46023E-03, -8.03210E-03, -7.60227E-03, -7.17583E-03, -6.75714E-03, -6.34974E-03, -5.95644E-03, -5.57933E-03, -5.21989E-03, -4.87903E-03, -4.55721E-03, -4.25449E-03, -3.97065E-03, -3.70521E-03, -3.45754E-03,
 -3.53493E-03, -3.80013E-03, -4.08571E-03, -4.39262E-03, -4.72161E-03, -5.07318E-03, -5.44750E-03, -5.84433E-03, -6.26286E-03, -6.70166E-03, -7.15852E-03, -7.63038E-03, -8.11319E-03, -8.60194E-03, -9.09059E-03, -9.57215E-03, -1.00388E-02, -1.04823E-02, -1.08939E-02, -1.12649E-02, -1.15873E-02, -1.18536E-02, -1.20576E-02, -1.21945E-02, -1.22609E-02, -1.22554E-02, -1.21779E-02, -1.20304E-02, -1.18164E-02, -1.15410E-02, -1.12106E-02, -1.08328E-02, -1.04157E-02, -9.96811E-03, -9.49858E-03, -9.01544E-03, -8.52634E-03, -8.03814E-03, -7.55671E-03, -7.08694E-03, -6.63268E-03, -6.19689E-03, -5.78163E-03, -5.38824E-03, -5.01742E-03, -4.66936E-03, -4.34382E-03, -4.04026E-03, -3.75789E-03, -3.49575E-03,
 -3.56250E-03, -3.84228E-03, -4.14518E-03, -4.47250E-03, -4.82539E-03, -5.20477E-03, -5.61121E-03, -6.04482E-03, -6.50513E-03, -6.99093E-03, -7.50011E-03, -8.02952E-03, -8.57482E-03, -9.13039E-03, -9.68929E-03, -1.02433E-02, -1.07831E-02, -1.12985E-02, -1.17787E-02, -1.22132E-02, -1.25917E-02, -1.29049E-02, -1.31453E-02, -1.33066E-02, -1.33850E-02, -1.33784E-02, -1.32871E-02, -1.31132E-02, -1.28612E-02, -1.25373E-02, -1.21495E-02, -1.17073E-02, -1.12209E-02, -1.07011E-02, -1.01585E-02, -9.60312E-03, -9.04423E-03, -8.48982E-03, -7.94664E-03, -7.42010E-03, -6.91435E-03, -6.43237E-03, -5.97612E-03, -5.54669E-03, -5.14446E-03, -4.76921E-03, -4.42033E-03, -4.09686E-03, -3.79762E-03, -3.52128E-03,
 -3.57473E-03, -3.86848E-03, -4.18825E-03, -4.53578E-03, -4.91271E-03, -5.32045E-03, -5.76010E-03, -6.23226E-03, -6.73692E-03, -7.27326E-03, -7.83939E-03, -8.43219E-03, -9.04709E-03, -9.67788E-03, -1.03166E-02, -1.09537E-02, -1.15778E-02, -1.21765E-02, -1.27367E-02, -1.32450E-02, -1.36888E-02, -1.40566E-02, -1.43390E-02, -1.45286E-02, -1.46207E-02, -1.46130E-02, -1.45056E-02, -1.43013E-02, -1.40052E-02, -1.36249E-02, -1.31704E-02, -1.26533E-02, -1.20863E-02, -1.14828E-02, -1.08559E-02, -1.02179E-02, -9.57977E-03, -8.95096E-03, -8.33911E-03, -7.75017E-03, -7.18846E-03, -6.65692E-03, -6.15724E-03, -5.69012E-03, -5.25546E-03, -4.85255E-03, -4.48026E-03, -4.13712E-03, -3.82149E-03, -3.53159E-03,
