 -1.68269E-03, -1.73698E-03, -1.79030E-03, -1.84145E-03, -1.88883E-03, -1.93027E-03, -1.96291E-03, -1.98306E-03, -1.98597E-03, -1.96577E-03, -1.91535E-03, -1.82643E-03, -1.68974E-03, -1.49548E-03, -1.23409E-03, -8.97261E-04, -4.79317E-04,  2.12080E-05,  5.99946E-04,  1.24529E-03,  1.93766E-03,  2.64997E-03,  3.34994E-03,  4.00451E-03,  4.58587E-03,  5.07745E-03,  5.47746E-03,  5.79805E-03,  6.06012E-03,  6.28560E-03,  6.49023E-03,  6.67887E-03,  6.84440E-03,  6.97020E-03,  7.03583E-03,  7.02404E-03,  6.92666E-03,  6.74709E-03,  6.49874E-03,  6.20085E-03,  5.87380E-03,  5.53556E-03,  5.19994E-03,  4.87628E-03,  4.57010E-03,  4.28400E-03,  4.01866E-03,
 -1.78528E-03, -1.85065E-03, -1.91650E-03, -1.98182E-03, -2.04513E-03, -2.10434E-03, -2.15655E-03, -2.19779E-03, -2.22277E-03, -2.22463E-03, -2.19471E-03, -2.12245E-03, -1.99551E-03, -1.80024E-03, -1.52247E-03, -1.14896E-03, -6.69206E-04, -7.78218E-05,  6.22833E-04,  1.42003E-03,  2.28866E-03,  3.19077E-03,  4.07798E-03,  4.89811E-03,  5.60573E-03,  6.17405E-03,  6.60291E-03,  6.91792E-03,  7.16027E-03,  7.37184E-03,  7.58182E-03,  7.79869E-03,  8.00858E-03,  8.17977E-03,  8.27316E-03,  8.25602E-03,  8.11351E-03,  7.85276E-03,  7.49841E-03,  7.08341E-03,  6.64003E-03,  6.19425E-03,  5.76391E-03,  5.35938E-03,  4.98537E-03,  4.64284E-03,  4.33058E-03,
 -1.88931E-03, -1.96659E-03, -2.04616E-03, -2.12727E-03, -2.20874E-03, -2.28873E-03, -2.36450E-03, -2.43203E-03, -2.48568E-03, -2.51770E-03, -2.51780E-03, -2.47280E-03, -2.36656E-03, -2.18030E-03, -1.89344E-03, -1.48537E-03, -9.37835E-04, -2.38365E-04,  6.15735E-04,  1.61283E-03,  2.72251E-03,  3.89260E-03,  5.05014E-03,  6.11005E-03,  6.99348E-03,  7.65222E-03,  8.08775E-03,  8.35176E-03,  8.52529E-03,  8.68822E-03,  8.89411E-03,  9.15731E-03,  9.45060E-03,  9.71271E-03,  9.86763E-03,  9.85251E-03,  9.64159E-03,  9.25258E-03,  8.73410E-03,  8.14476E-03,  7.53615E-03,  6.94491E-03,  6.39234E-03,  5.88785E-03,  5.43309E-03,  5.02543E-03,  4.66033E-03,
 -1.99341E-03, -2.08323E-03, -2.17744E-03, -2.27574E-03, -2.37742E-03, -2.48115E-03, -2.58463E-03, -2.68418E-03, -2.77416E-03, -2.84623E-03, -2.88863E-03, -2.88538E-03, -2.81581E-03, -2.65453E-03, -2.37220E-03, -1.93745E-03, -1.32000E-03, -4.95182E-04,  5.50271E-04,  1.81109E-03,  3.25502E-03,  4.81410E-03,  6.37971E-03,  7.80989E-03,  8.95924E-03,  9.73028E-03,  1.01221E-02,  1.02383E-02,  1.02416E-02,  1.02865E-02,  1.04711E-02,  1.08189E-02,  1.12768E-02,  1.17246E-02,  1.20103E-02,  1.20098E-02,  1.16811E-02,  1.10723E-02,  1.02856E-02,  9.42806E-03,  8.58129E-03,  7.79325E-03,  7.08466E-03,  6.45885E-03,  5.91010E-03,  5.42907E-03,  5.00584E-03,
 -2.09597E-03, -2.19859E-03, -2.30799E-03, -2.42446E-03, -2.54797E-03, -2.67801E-03, -2.81319E-03, -2.95067E-03, -3.08542E-03, -3.20919E-03, -3.30925E-03, -3.36700E-03, -3.35672E-03, -3.24487E-03, -2.99040E-03, -2.54667E-03, -1.86522E-03, -9.01452E-04,  3.77794E-04,  1.98441E-03,  3.89535E-03,  6.03344E-03,  8.24545E-03,  1.02939E-02,  1.18953E-02,  1.28290E-02,  1.30696E-02,  1.28295E-02,  1.24500E-02,  1.22373E-02,  1.23693E-02,  1.28835E-02,  1.36788E-02,  1.45164E-02,  1.50771E-02,  1.51043E-02,  1.45376E-02,  1.35157E-02,  1.22644E-02,  1.09816E-02,  9.78871E-03,  8.73695E-03,  7.83366E-03,  7.06510E-03,  6.41063E-03,  5.84968E-03,  5.36441E-03,
 -2.19512E-03, -2.31036E-03, -2.43495E-03, -2.56987E-03, -2.71607E-03, -2.87422E-03, -3.04433E-03, -3.22519E-03, -3.41336E-03, -3.60179E-03, -3.77793E-03, -3.92140E-03, -4.00151E-03, -3.97522E-03, -3.78636E-03, -3.36712E-03, -2.64236E-03, -1.53642E-03,  1.81005E-05,  2.06961E-03,  4.63066E-03,  7.64502E-03,  1.09291E-02,  1.41030E-02,  1.65929E-02,  1.78414E-02,  1.77003E-02,  1.66307E-02,  1.54066E-02,  1.46536E-02,  1.46773E-02,  1.55319E-02,  1.70442E-02,  1.87367E-02,  1.98905E-02,  1.99270E-02,  1.87964E-02,  1.69208E-02,  1.48205E-02,  1.28486E-02,  1.11551E-02,  9.75894E-03,  8.62242E-03,  7.69394E-03,  6.92643E-03,  6.28230E-03,  5.73322E-03,
 -2.28885E-03, -2.41597E-03, -2.55496E-03, -2.70768E-03, -2.87624E-03, -3.06288E-03, -3.26966E-03, -3.49793E-03, -3.74718E-03, -4.01338E-03, -4.28629E-03, -4.54581E-03, -4.75755E-03, -4.86839E-03, -4.80344E-03, -4.46623E-03, -3.74340E-03, -2.51305E-03, -6.53719E-04,  1.94908E-03,  5.39446E-03,  9.73286E-03,  1.48580E-02,  2.02705E-02,  2.48143E-02,  2.69236E-02,  2.58693E-02,  2.27689E-02,  1.96239E-02,  1.77520E-02,  1.75708E-02,  1.91321E-02,  2.22400E-02,  2.59721E-02,  2.85104E-02,  2.83450E-02,  2.56611E-02,  2.18491E-02,  1.81294E-02,  1.50388E-02,  1.26421E-02,  1.08196E-02,  9.42244E-03,  8.32798E-03,  7.44800E-03,  6.72228E-03,  6.11024E-03,
 -2.37509E-03, -2.51265E-03, -2.66436E-03, -2.83298E-03, -3.02192E-03, -3.23531E-03, -3.47790E-03, -3.75464E-03, -4.06976E-03, -4.42481E-03, -4.81533E-03, -5.22549E-03, -5.62075E-03, -5.93922E-03, -6.08413E-03, -5.92096E-03, -5.28243E-03, -3.98019E-03, -1.81492E-03,  1.42924E-03,  6.01477E-03,  1.22859E-02,  2.06016E-02,  3.08300E-02,  4.09559E-02,  4.61508E-02,  4.27654E-02,  3.40375E-02,  2.62049E-02,  2.20299E-02,  2.14850E-02,  2.44946E-02,  3.13752E-02,  4.06512E-02,  4.69469E-02,  4.53717E-02,  3.77671E-02,  2.91810E-02,  2.23138E-02,  1.74679E-02,  1.41526E-02,  1.18521E-02,  1.01960E-02,  8.94880E-03,  7.96783E-03,  7.16752E-03,  6.49564E-03,
 -2.45186E-03, -2.59769E-03, -2.75939E-03, -2.94051E-03, -3.14574E-03, -3.38124E-03, -3.65486E-03, -3.97619E-03, -4.35611E-03, -4.80512E-03, -5.32962E-03, -5.92480E-03, -6.56323E-03, -7.17928E-03, -7.65293E-03, -7.80005E-03, -7.37732E-03, -6.10265E-03, -3.67440E-03,  2.49370E-04,  6.16655E-03,  1.50081E-02,  2.85772E-02,  4.93836E-02,  7.63190E-02,  9.43465E-02,  8.41119E-02,  5.74151E-02,  3.74999E-02,  2.87767E-02,  2.76342E-02,  3.34006E-02,  4.94285E-02,  7.57361E-02,  9.43512E-02,  8.51432E-02,  6.05640E-02,  3.99162E-02,  2.71945E-02,  1.98641E-02,  1.55154E-02,  1.27711E-02,  1.09074E-02,  9.54537E-03,  8.48573E-03,  7.62158E-03,  6.89347E-03,
 -2.51746E-03, -2.66871E-03, -2.83660E-03, -3.02519E-03, -3.24019E-03, -3.48950E-03, -3.78406E-03, -4.13864E-03, -4.57239E-03, -5.10829E-03, -5.76999E-03, -6.57355E-03, -7.51090E-03, -8.52361E-03, -9.47089E-03, -1.01054E-02, -1.00767E-02, -8.97122E-03, -6.36359E-03, -1.79840E-03,  5.44061E-03,  1.70729E-02,  3.77740E-02,  7.86962E-02,  1.53653E-01,  2.27524E-01,  1.93514E-01,  1.06348E-01,  5.81376E-02,  4.17007E-02,  3.96089E-02,  4.97826E-02,  8.52133E-02,  1.63731E-01,  2.29606E-01,  1.81451E-01,  1.00538E-01,  5.34135E-02,  3.17766E-02,  2.17110E-02,  1.65209E-02,  1.35081E-02,  1.15456E-02,  1.01272E-02,  9.01587E-03,  8.09722E-03,  7.31321E-03,
 -2.57070E-03, -2.72395E-03, -2.89328E-03, -3.08280E-03, -3.29851E-03, -3.54927E-03, -3.84826E-03, -4.21477E-03, -4.67648E-03, -5.27107E-03, -6.04531E-03, -7.04707E-03, -8.30353E-03, -9.77981E-03, -1.13214E-02, -1.26036E-02, -1.31306E-02, -1.23130E-02, -9.59228E-03, -4.47288E-03,  3.78585E-03,  1.73664E-02,  4.37831E-02,  1.07431E-01,  2.71429E-01,  5.34269E-01,  4.23613E-01,  1.88547E-01,  1.00724E-01,  7.26141E-02,  6.81759E-02,  8.58857E-02,  1.46630E-01,  3.31711E-01,  5.55356E-01,  3.52697E-01,  1.45038E-01,  6.33310E-02,  3.40245E-02,  2.24472E-02,  1.70540E-02,  1.40785E-02,  1.21573E-02,  1.07400E-02,  9.59401E-03,  8.61914E-03,  7.77038E-03,
 -2.61107E-03, -2.76259E-03, -2.92805E-03, -3.11082E-03, -3.31610E-03, -3.55215E-03, -3.83225E-03, -4.17764E-03, -4.62169E-03, -5.21472E-03, -6.02683E-03, -7.14190E-03, -8.63067E-03, -1.04904E-02, -1.25537E-02, -1.44045E-02, -1.53755E-02, -1.46939E-02, -1.17294E-02, -6.11124E-03,  2.61328E-03,  1.62601E-02,  4.20425E-02,  1.05527E-01,  2.81515E-01,  6.01280E-01,  5.18500E-01,  3.12542E-01,  2.23283E-01,  1.56277E-01,  1.41307E-01,  1.91245E-01,  2.71085E-01,  4.31299E-01,  6.38910E-01,  3.74421E-01,  1.43438E-01,  6.05510E-02,  3.26250E-02,  2.20798E-02,  1.73049E-02,  1.46636E-02,  1.28826E-02,  1.14815E-02,  1.02827E-02,  9.22454E-03,  8.28539E-03,
 -2.63895E-03, -2.78510E-03, -2.94134E-03, -3.10933E-03, -3.29198E-03, -3.49463E-03, -3.72704E-03, -4.00697E-03, -4.36565E-03, -4.85502E-03, -5.55331E-03, -6.55867E-03, -7.95234E-03, -9.71446E-03, -1.16032E-02, -1.30608E-02, -1.32710E-02, -1.14801E-02, -7.43109E-03, -1.36389E-03,  6.71584E-03,  1.81821E-02,  3.79821E-02,  8.12458E-02,  1.83941E-01,  3.68441E-01,  5.71837E-01,  7.38085E-01,  6.21677E-01,  3.60831E-01,  3.05000E-01,  5.07746E-01,  7.12929E-01,  6.29557E-01,  4.32408E-01,  2.33328E-01,  1.03852E-01,  4.99271E-02,  2.97854E-02,  2.17029E-02,  1.79179E-02,  1.56811E-02,  1.39894E-02,  1.25131E-02,  1.11722E-02,  9.95969E-03,  8.87936E-03,
 -2.65562E-03, -2.79333E-03, -2.93572E-03, -3.08172E-03, -3.23028E-03, -3.38088E-03, -3.53491E-03, -3.69825E-03, -3.88572E-03, -4.12622E-03, -4.46225E-03, -4.92625E-03, -5.46624E-03, -5.80774E-03, -5.29623E-03, -2.86338E-03,  2.55158E-03,  1.07664E-02,  1.92838E-02,  2.50309E-02,  2.80955E-02,  3.24959E-02,  4.44916E-02,  7.60095E-02,  1.65193E-01,  4.30079E-01,  1.12100E+00,  2.03998E+00,  1.59041E+00,  7.01819E-01,  5.51979E-01,  1.19565E+00,  2.02075E+00,  1.45262E+00,  5.99916E-01,  2.20987E-01,  9.02448E-02,  4.61474E-02,  2.98877E-02,  2.32723E-02,  2.00778E-02,  1.78828E-02,  1.59177E-02,  1.40666E-02,  1.23716E-02,  1.08691E-02,  9.56585E-03,
 -2.66323E-03, -2.79051E-03, -2.91595E-03, -3.03496E-03, -3.14094E-03, -3.22473E-03, -3.27399E-03, -3.27267E-03, -3.19961E-03, -3.02159E-03, -2.66471E-03, -1.92625E-03, -2.72792E-04,  3.50572E-03,  1.17388E-02,  2.80919E-02,  5.59199E-02,  9.16567E-02,  1.18322E-01,  1.18356E-01,  9.67303E-02,  7.52578E-02,  7.15234E-02,  9.73913E-02,  1.91414E-01,  5.16785E-01,  1.52074E+00,  3.19430E+00,  2.31140E+00,  8.82281E-01,  6.78122E-01,  1.67981E+00,  3.28317E+00,  2.13469E+00,  7.56965E-01,  2.54831E-01,  1.04087E-01,  5.52330E-02,  3.69577E-02,  2.99226E-02,  2.60914E-02,  2.26391E-02,  1.93373E-02,  1.64202E-02,  1.39757E-02,  1.19718E-02,  1.03372E-02,
 -2.66452E-03, -2.78086E-03, -2.88855E-03, -2.97904E-03, -3.03935E-03, -3.04974E-03, -2.98011E-03, -2.78373E-03, -2.38407E-03, -1.64166E-03, -2.62354E-04,  2.43892E-03,  8.06499E-03,  2.01776E-02,  4.62949E-02,  1.00914E-01,  2.03089E-01,  3.45818E-01,  4.46763E-01,  4.13233E-01,  2.86569E-01,  1.75133E-01,  1.31389E-01,  1.56619E-01,  2.43545E-01,  4.53894E-01,  9.95665E-01,  1.69110E+00,  1.34929E+00,  6.35229E-01,  5.17942E-01,  1.08136E+00,  1.76432E+00,  1.29964E+00,  5.92797E-01,  2.81970E-01,  1.53979E-01,  8.75665E-02,  6.00406E-02,  5.03964E-02,  4.17356E-02,  3.25460E-02,  2.51182E-02,  1.97811E-02,  1.59870E-02,  1.32233E-02,  1.11481E-02,
 -2.66246E-03, -2.76905E-03, -2.86088E-03, -2.92568E-03, -2.94428E-03, -2.88638E-03, -2.70331E-03, -2.31448E-03, -1.57836E-03, -2.21375E-04,  2.34880E-03,  7.51757E-03,  1.85833E-02,  4.33974E-02,  1.01130E-01,  2.37962E-01,  5.40390E-01,  1.04705E+00,  1.44477E+00,  1.25265E+00,  7.38128E-01,  3.67587E-01,  2.40346E-01,  3.15116E-01,  5.01452E-01,  6.18212E-01,  6.31408E-01,  6.53193E-01,  5.31292E-01,  3.28765E-01,  2.90019E-01,  4.59007E-01,  6.36629E-01,  6.31663E-01,  6.07592E-01,  5.40933E-01,  3.39686E-01,  1.78145E-01,  1.30044E-01,  1.13732E-01,  8.08958E-02,  5.13956E-02,  3.37573E-02,  2.39721E-02,  1.81925E-02,  1.44736E-02,  1.19041E-02,
 -2.65975E-03, -2.75939E-03, -2.83985E-03, -2.88615E-03, -2.87441E-03, -2.76615E-03, -2.49792E-03, -1.96119E-03, -9.58498E-04,  9.04642E-04,  4.50286E-03,  1.19211E-02,  2.82835E-02,  6.66414E-02,  1.62831E-01,  4.19178E-01,  1.09233E+00,  2.56254E+00,  4.16236E+00,  3.23368E+00,  1.52993E+00,  6.33473E-01,  3.85006E-01,  6.23529E-01,  1.28123E+00,  1.62010E+00,  1.00555E+00,  4.85653E-01,  2.73602E-01,  1.83529E-01,  1.67055E-01,  2.21870E-01,  3.59360E-01,  7.20368E-01,  1.40351E+00,  1.50467E+00,  7.90745E-01,  3.59570E-01,  3.28085E-01,  2.93555E-01,  1.59964E-01,  7.87839E-02,  4.35663E-02,  2.79855E-02,  2.00811E-02,  1.54662E-02,  1.24725E-02,
 -2.65835E-03, -2.75501E-03, -2.83060E-03, -2.86894E-03, -2.84407E-03, -2.71386E-03, -2.40813E-03, -1.80542E-03, -6.81795E-04,  1.41593E-03,  5.50317E-03,  1.40248E-02,  3.30888E-02,  7.87559E-02,  1.97499E-01,  5.32732E-01,  1.50354E+00,  4.17447E+00,  8.91792E+00,  5.76404E+00,  2.16905E+00,  8.06857E-01,  4.77181E-01,  8.84654E-01,  2.25165E+00,  3.23274E+00,  1.61961E+00,  5.77028E-01,  2.40577E-01,  1.47128E-01,  1.32032E-01,  1.75071E-01,  3.64428E-01,  1.03159E+00,  2.63398E+00,  2.92534E+00,  1.24200E+00,  5.20754E-01,  6.25412E-01,  5.51970E-01,  2.33637E-01,  9.77640E-02,  4.92452E-02,  3.00571E-02,  2.09885E-02,  1.59217E-02,  1.27252E-02,
 -2.65910E-03, -2.75728E-03, -2.83537E-03, -2.87778E-03, -2.85964E-03, -2.74068E-03, -2.45419E-03, -1.88540E-03, -8.24043E-04,  1.15256E-03,  4.98646E-03,  1.29342E-02,  3.05854E-02,  7.23989E-02,  1.79104E-01,  4.71457E-01,  1.27491E+00,  3.20673E+00,  5.72623E+00,  4.17850E+00,  1.80792E+00,  7.12677E-01,  4.27360E-01,  7.36688E-01,  1.65867E+00,  2.19841E+00,  1.24687E+00,  5.16252E-01,  2.51681E-01,  1.63577E-01,  1.48350E-01,  1.94810E-01,  3.52350E-01,  8.43645E-01,  1.86385E+00,  2.02932E+00,  9.79617E-01,  4.28864E-01,  4.36410E-01,  3.89634E-01,  1.91319E-01,  8.74380E-02,  4.62461E-02,  2.89829E-02,  2.05232E-02,  1.56898E-02,  1.25972E-02,
 -2.66157E-03, -2.76551E-03, -2.85301E-03, -2.91077E-03, -2.91785E-03, -2.84087E-03, -2.62567E-03, -2.18134E-03, -1.34591E-03,  1.97913E-04,  3.14324E-03,  9.12172E-03,  2.20609E-02,  5.15434E-02,  1.22023E-01,  2.96288E-01,  7.04939E-01,  1.44558E+00,  2.07132E+00,  1.74838E+00,  9.67130E-01,  4.51785E-01,  2.86793E-01,  4.02008E-01,  6.87815E-01,  8.26507E-01,  6.73938E-01,  5.31239E-01,  4.00678E-01,  2.63050E-01,  2.36304E-01,  3.45562E-01,  4.81164E-01,  5.90605E-01,  7.64942E-01,  7.57647E-01,  4.58168E-01,  2.28936E-01,  1.76203E-01,  1.55912E-01,  1.02709E-01,  5.99867E-02,  3.70978E-02,  2.54116E-02,  1.88918E-02,  1.48487E-02,  1.21219E-02,
