 -1.67634E-03, -1.71954E-03, -1.75932E-03, -1.79424E-03, -1.82251E-03, -1.84192E-03, -1.84976E-03, -1.84270E-03, -1.81677E-03, -1.76726E-03, -1.68871E-03, -1.57496E-03, -1.41929E-03, -1.21473E-03, -9.54562E-04, -6.33023E-04, -2.46286E-04,  2.06346E-04,  7.21136E-04,  1.28870E-03,  1.89325E-03,  2.51274E-03,  3.12055E-03,  3.68885E-03,  4.19352E-03,  4.61943E-03,  4.96422E-03,  5.23876E-03,  5.46346E-03,  5.66135E-03,  5.85021E-03,  6.03661E-03,  6.21382E-03,  6.36425E-03,  6.46561E-03,  6.49818E-03,  6.45084E-03,  6.32361E-03,  6.12657E-03,  5.87622E-03,  5.59123E-03,  5.28893E-03,  4.98334E-03,  4.68453E-03,  4.39890E-03,  4.12992E-03,  3.87899E-03,
 -1.78981E-03, -1.84369E-03, -1.89507E-03, -1.94253E-03, -1.98423E-03, -2.01786E-03, -2.04045E-03, -2.04833E-03, -2.03691E-03, -2.00063E-03, -1.93277E-03, -1.82550E-03, -1.66990E-03, -1.45628E-03, -1.17466E-03, -8.15705E-04, -3.71999E-04,  1.60233E-04,  7.79015E-04,  1.47438E-03,  2.22648E-03,  3.00487E-03,  3.77010E-03,  4.47855E-03,  5.09078E-03,  5.58148E-03,  5.94758E-03,  6.21016E-03,  6.40812E-03,  6.58516E-03,  6.77494E-03,  6.98975E-03,  7.21671E-03,  7.42270E-03,  7.56615E-03,  7.61127E-03,  7.53912E-03,  7.35156E-03,  7.06774E-03,  6.71626E-03,  6.32705E-03,  5.92573E-03,  5.53110E-03,  5.15509E-03,  4.80401E-03,  4.48021E-03,  4.18351E-03,
 -1.90803E-03, -1.97384E-03, -2.03838E-03, -2.10031E-03, -2.15782E-03, -2.20854E-03, -2.24940E-03, -2.27642E-03, -2.28448E-03, -2.26714E-03, -2.21637E-03, -2.12237E-03, -1.97356E-03, -1.75668E-03, -1.45732E-03, -1.06088E-03, -5.54209E-04,  7.20253E-05,  8.20154E-04,  1.68163E-03,  2.63303E-03,  3.63313E-03,  4.62322E-03,  5.53331E-03,  6.29581E-03,  6.86492E-03,  7.23421E-03,  7.44282E-03,  7.56435E-03,  7.68176E-03,  7.85860E-03,  8.11755E-03,  8.43348E-03,  8.74295E-03,  8.96736E-03,  9.04099E-03,  8.93236E-03,  8.64986E-03,  8.23187E-03,  7.72956E-03,  7.19152E-03,  6.65510E-03,  6.14436E-03,  5.67187E-03,  5.24209E-03,  4.85446E-03,  4.50588E-03,
 -2.03026E-03, -2.10925E-03, -2.18852E-03, -2.26689E-03, -2.34268E-03, -2.41363E-03, -2.47666E-03, -2.52765E-03, -2.56112E-03, -2.56985E-03, -2.54448E-03, -2.47314E-03, -2.34109E-03, -2.13063E-03, -1.82145E-03, -1.39147E-03, -8.18744E-04, -8.44513E-05,  8.22584E-04,  1.89971E-03,  3.12288E-03,  4.43897E-03,  5.76166E-03,  6.97675E-03,  7.96369E-03,  8.63329E-03,  8.96764E-03,  9.03801E-03,  8.98474E-03,  8.96651E-03,  9.10366E-03,  9.43797E-03,  9.92003E-03,  1.04269E-02,  1.08072E-02,  1.09380E-02,  1.07682E-02,  1.03261E-02,  9.69155E-03,  8.95834E-03,  8.20511E-03,  7.48430E-03,  6.82353E-03,  6.23247E-03,  5.71001E-03,  5.24984E-03,  4.84385E-03,
 -2.15557E-03, -2.24888E-03, -2.34438E-03, -2.44111E-03, -2.53769E-03, -2.63209E-03, -2.72148E-03, -2.80182E-03, -2.86754E-03, -2.91092E-03, -2.92151E-03, -2.88535E-03, -2.78428E-03, -2.59536E-03, -2.29068E-03, -1.83798E-03, -1.20234E-03, -3.49654E-04,  7.47639E-04,  2.10162E-03,  3.69604E-03,  5.46980E-03,  7.30094E-03,  9.00295E-03,  1.03533E-02,  1.11670E-02,  1.13905E-02,  1.11540E-02,  1.07308E-02,  1.04284E-02,  1.04750E-02,  1.09471E-02,  1.17489E-02,  1.26406E-02,  1.33234E-02,  1.35602E-02,  1.32716E-02,  1.25416E-02,  1.15428E-02,  1.04486E-02,  9.38293E-03,  8.41288E-03,  7.56230E-03,  6.82965E-03,  6.20169E-03,  5.66185E-03,  5.19432E-03,
 -2.28275E-03, -2.39139E-03, -2.50444E-03, -2.62131E-03, -2.74104E-03, -2.86207E-03, -2.98206E-03, -3.09745E-03, -3.20299E-03, -3.29098E-03, -3.35038E-03, -3.36556E-03, -3.31501E-03, -3.16999E-03, -2.89346E-03, -2.43979E-03, -1.75591E-03, -7.84417E-04,  5.30123E-04,  2.23010E-03,  4.32609E-03,  6.76663E-03,  9.39637E-03,  1.19187E-02,  1.39131E-02,  1.49719E-02,  1.49360E-02,  1.40487E-02,  1.28645E-02,  1.19886E-02,  1.18484E-02,  1.25823E-02,  1.40112E-02,  1.56705E-02,  1.69518E-02,  1.73739E-02,  1.68213E-02,  1.55367E-02,  1.39029E-02,  1.22379E-02,  1.07231E-02,  9.42506E-03,  8.34364E-03,  7.44985E-03,  6.70779E-03,  6.08463E-03,  5.55383E-03,
 -2.41040E-03, -2.53513E-03, -2.66679E-03, -2.80527E-03, -2.95019E-03, -3.10071E-03, -3.25531E-03, -3.41138E-03, -3.56462E-03, -3.70818E-03, -3.83134E-03, -3.91782E-03, -3.94354E-03, -3.87408E-03, -3.66216E-03, -3.24573E-03, -2.54753E-03, -1.47689E-03,  6.52190E-05,  2.17565E-03,  4.92791E-03,  8.32813E-03,  1.22294E-02,  1.62020E-02,  1.94488E-02,  2.10166E-02,  2.04222E-02,  1.81554E-02,  1.54154E-02,  1.34096E-02,  1.29051E-02,  1.41361E-02,  1.68031E-02,  2.00360E-02,  2.25479E-02,  2.32720E-02,  2.20692E-02,  1.96508E-02,  1.68842E-02,  1.43247E-02,  1.21858E-02,  1.04792E-02,  9.13605E-03,  8.07280E-03,  7.21662E-03,  6.51205E-03,  5.91945E-03,
 -2.53687E-03, -2.67815E-03, -2.82910E-03, -2.99019E-03, -3.16180E-03, -3.34403E-03, -3.53658E-03, -3.73831E-03, -3.94674E-03, -4.15699E-03, -4.36024E-03, -4.54138E-03, -4.67571E-03, -4.72457E-03, -4.63057E-03, -4.31289E-03, -3.66401E-03, -2.54879E-03, -8.06020E-04,  1.74701E-03,  5.30273E-03,  1.00244E-02,  1.59225E-02,  2.25402E-02,  2.84507E-02,  3.12843E-02,  2.94824E-02,  2.41910E-02,  1.82630E-02,  1.41043E-02,  1.29292E-02,  1.50614E-02,  2.01328E-02,  2.66982E-02,  3.19191E-02,  3.30745E-02,  3.01291E-02,  2.52844E-02,  2.05035E-02,  1.66031E-02,  1.36623E-02,  1.14975E-02,  9.89308E-03,  8.67415E-03,  7.71714E-03,  6.94009E-03,  6.29037E-03,
 -2.66037E-03, -2.81827E-03, -2.98870E-03, -3.17280E-03, -3.37178E-03, -3.58695E-03, -3.81952E-03, -4.07048E-03, -4.34008E-03, -4.62692E-03, -4.92633E-03, -5.22741E-03, -5.50852E-03, -5.73059E-03, -5.82865E-03, -5.70264E-03, -5.20957E-03, -4.15855E-03, -2.30775E-03,  6.42170E-04,  5.06501E-03,  1.14297E-02,  2.02482E-02,  3.16277E-02,  4.36318E-02,  5.01309E-02,  4.54836E-02,  3.31533E-02,  2.07437E-02,  1.27666E-02,  1.04871E-02,  1.40547E-02,  2.34761E-02,  3.72763E-02,  4.91699E-02,  5.06851E-02,  4.26914E-02,  3.25945E-02,  2.44456E-02,  1.87586E-02,  1.49453E-02,  1.23671E-02,  1.05617E-02,  9.23374E-03,  8.20486E-03,  7.37050E-03,  6.66994E-03,
 -2.77899E-03, -2.95316E-03, -3.14269E-03, -3.34940E-03, -3.57544E-03, -3.82337E-03, -4.09621E-03, -4.39754E-03, -4.73129E-03, -5.10126E-03, -5.50976E-03, -5.95464E-03, -6.42366E-03, -6.88494E-03, -7.27306E-03, -7.47222E-03, -7.30040E-03, -6.49948E-03, -4.73051E-03, -1.56017E-03,  3.59463E-03,  1.16133E-02,  2.39482E-02,  4.27904E-02,  6.86120E-02,  8.70642E-02,  7.46364E-02,  4.52390E-02,  2.04453E-02,  6.77424E-03,  3.13029E-03,  8.37906E-03,  2.40876E-02,  5.27816E-02,  8.35748E-02,  8.39302E-02,  6.07936E-02,  4.03851E-02,  2.76431E-02,  2.01803E-02,  1.57429E-02,  1.29695E-02,  1.11070E-02,  9.75142E-03,  8.69085E-03,  7.81537E-03,  7.06769E-03,
