NA,NA,NA,NA,NA,NA,NA,NA, -5.10294E-03, -5.55620E-03, -6.07912E-03, -6.68416E-03, -7.37823E-03, -8.15047E-03, -8.95077E-03, -9.65922E-03, -1.00544E-02, -9.79505E-03, -8.42314E-03, -5.36943E-03,  1.06434E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.00891E-02,  1.58006E-02,  1.32589E-02,  1.15552E-02,  1.02691E-02,  9.21178E-03,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -4.98456E-03, -5.43449E-03, -5.96131E-03, -6.59002E-03, -7.35399E-03, -8.29250E-03, -9.43884E-03, -1.07901E-02, -1.22530E-02, -1.35752E-02,NA,NA,NA, -6.13106E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.80989E-02,  1.51564E-02,  1.33790E-02,  1.20462E-02,  1.08914E-02,  9.83619E-03,  8.86800E-03,NA,
NA,NA,NA,NA,NA,NA,NA, -5.21726E-03, -5.70477E-03, -6.28227E-03, -6.98676E-03, -7.87612E-03, -9.03607E-03, -1.05781E-02, -1.26080E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.49291E-02,  1.44038E-02,  1.37679E-02,  1.28700E-02,  1.17925E-02,  1.06599E-02,  9.56489E-03,  8.55833E-03,
NA,NA,NA,NA,NA,NA, -4.95881E-03, -5.39489E-03, -5.89638E-03, -6.48732E-03, -7.21017E-03, -8.14174E-03, -9.41890E-03, -1.12690E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.47873E-02,  1.51928E-02,  1.44573E-02,  1.31911E-02,  1.17827E-02,  1.04308E-02,  9.21648E-03,
NA,NA,NA,NA,NA,NA, -5.07892E-03, -5.51372E-03, -6.00161E-03, -6.55823E-03, -7.21575E-03, -8.04539E-03, -9.20721E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.72974E-02,  1.52787E-02,  1.32606E-02,  1.14685E-02,  9.95015E-03,
NA,NA,NA,NA,NA,NA, -5.15930E-03, -5.57879E-03, -6.02829E-03, -6.50371E-03, -7.00283E-03, -7.54128E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.80848E-02,  1.50368E-02,  1.26133E-02,  1.07073E-02,
NA,NA,NA,NA,NA, -4.82798E-03, -5.20715E-03, -5.60397E-03, -6.00197E-03, -6.36876E-03, -6.64488E-03, -6.72887E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.12867E-02,  1.68747E-02,  1.37138E-02,  1.13953E-02,
NA,NA,NA,NA,NA, -4.86099E-03, -5.23207E-03, -5.60836E-03, -5.96047E-03, -6.22870E-03, -6.29294E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.83560E-02,  1.45513E-02,  1.18967E-02,
NA,NA,NA,NA,NA, -4.87523E-03, -5.24261E-03, -5.60943E-03, -5.94005E-03, -6.16106E-03, -6.12035E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.90206E-02,  1.49124E-02,  1.21065E-02,
NA,NA,NA,NA,NA, -4.87264E-03, -5.24280E-03, -5.61558E-03, -5.95863E-03, -6.20578E-03, -6.22180E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.86230E-02,  1.46913E-02,  1.19754E-02,
NA,NA,NA,NA,NA, -4.85210E-03, -5.23040E-03, -5.62226E-03, -6.00665E-03, -6.34166E-03, -6.54697E-03, -6.47378E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.21125E-02,  1.73029E-02,  1.39495E-02,  1.15326E-02,
NA,NA,NA,NA,NA, -4.80989E-03, -5.19784E-03, -5.61403E-03, -6.05189E-03, -6.49893E-03, -6.93637E-03, -7.34807E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.88754E-02,  1.54906E-02,  1.28824E-02,  1.08734E-02,
NA,NA,NA,NA,NA,NA, -5.13528E-03, -5.57124E-03, -6.05491E-03, -6.59704E-03, -7.22183E-03, -7.98950E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.81777E-02,  1.58719E-02,  1.36477E-02,  1.17214E-02,  1.01183E-02,
NA,NA,NA,NA,NA,NA, -5.03427E-03, -5.47753E-03, -5.98482E-03, -6.57900E-03, -7.30189E-03, -8.23313E-03, -9.52389E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.47426E-02,  1.55915E-02,  1.49148E-02,  1.35769E-02,  1.20754E-02,  1.06443E-02,  9.37092E-03,
NA,NA,NA,NA,NA,NA,NA, -5.32466E-03, -5.82773E-03, -6.42442E-03, -7.15525E-03, -8.08645E-03, -9.32212E-03, -1.10098E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.41264E-02,  1.38693E-02,  1.31033E-02,  1.20396E-02,  1.08760E-02,  9.73970E-03,  8.69525E-03,
NA,NA,NA,NA,NA,NA,NA, -5.11356E-03, -5.58666E-03, -6.14403E-03, -6.81546E-03, -7.64307E-03, -8.68110E-03, -9.98586E-03, -1.15838E-02, -1.34066E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.80335E-02,  1.51765E-02,  1.35031E-02,  1.22253E-02,  1.10808E-02,  1.00105E-02,  9.01739E-03,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -5.27651E-03, -5.76649E-03, -6.33943E-03, -7.01472E-03, -7.80928E-03, -8.72500E-03, -9.72441E-03, -1.06940E-02, -1.14037E-02, -1.14839E-02, -1.04336E-02, -7.64187E-03, -2.33589E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.10335E-02,  1.62444E-02,  1.35384E-02,  1.17756E-02,  1.04583E-02,  9.37541E-03,  8.44031E-03,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -4.91784E-03, -5.32632E-03, -5.78544E-03, -6.29775E-03, -6.85680E-03, -7.43665E-03, -7.97575E-03, -8.35643E-03, -8.38491E-03, -7.77863E-03, -6.16095E-03, -3.04414E-03,  2.24845E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.15859E-02,  1.64712E-02,  1.33964E-02,  1.13941E-02,  9.96653E-03,  8.86231E-03,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.85585E-03, -5.20229E-03, -5.56306E-03, -5.91925E-03, -6.23365E-03, -6.44063E-03, -6.43469E-03, -6.06009E-03, -5.10335E-03, -3.28683E-03, -2.53509E-04,  4.47354E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.01473E-02,  1.57631E-02,  1.28735E-02,  1.08994E-02,  9.47648E-03,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.85713E-03, -5.05098E-03, -5.16846E-03, -5.14933E-03, -4.90611E-03, -4.31903E-03, -3.23303E-03, -1.45607E-03,  1.24252E-03,  5.13200E-03,  1.04968E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.22545E-02,  1.77884E-02,  1.44429E-02,  1.20179E-02,  1.02527E-02,  8.93425E-03,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.27803E-03, -4.25745E-03, -4.09432E-03, -3.72004E-03, -3.04669E-03, -1.96747E-03, -3.60047E-04,  1.90535E-03,  4.94653E-03,  8.82067E-03,  1.34107E-02,NA,NA,NA,NA,NA,  1.60031E-02,  1.40436E-02,  1.41109E-02,  1.61551E-02,NA,NA,NA,NA,NA,  2.13261E-02,  1.81939E-02,  1.52923E-02,  1.28788E-02,  1.09730E-02,  9.49301E-03,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.81660E-03, -2.13528E-03, -1.13655E-03,  2.50780E-04,  2.08852E-03,  4.40800E-03,  7.17176E-03,  1.02125E-02,  1.31655E-02,  1.54709E-02,  1.65701E-02,  1.62820E-02,  1.50252E-02,  1.36004E-02,  1.27519E-02,  1.28861E-02,  1.40129E-02,  1.57850E-02,  1.75999E-02,  1.88229E-02,  1.90612E-02,  1.82892E-02,  1.67755E-02,  1.49081E-02,  1.30229E-02,  1.13200E-02,  9.87399E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2.02626E-03,  3.78478E-03,  5.77389E-03,  7.85378E-03,  9.79461E-03,  1.13101E-02,  1.21622E-02,  1.23004E-02,  1.19284E-02,  1.14201E-02,  1.11470E-02,  1.13350E-02,  1.20047E-02,  1.29817E-02,  1.39640E-02,  1.46347E-02,  1.47821E-02,  1.43627E-02,  1.34837E-02,  1.23308E-02,  1.10887E-02,  9.89146E-03,  8.81188E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.19829E-03,  4.65890E-03,  6.13814E-03,  7.49720E-03,  8.58627E-03,  9.29651E-03,  9.61544E-03,  9.64717E-03,  9.57523E-03,  9.58740E-03,  9.80487E-03,  1.02446E-02,  1.08209E-02,  1.13807E-02,  1.17605E-02,  1.18440E-02,  1.15954E-02,  1.10568E-02,  1.03189E-02,  9.48393E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4.88398E-03,  5.88823E-03,  6.72174E-03,  7.33097E-03,  7.71332E-03,  7.92309E-03,  8.05313E-03,  8.19964E-03,  8.42695E-03,  8.74650E-03,  9.11595E-03,  9.45671E-03,  9.68272E-03,  9.72941E-03,  9.57175E-03,  9.22602E-03,  8.73778E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.39468E-03,  5.92260E-03,  6.31201E-03,  6.59110E-03,  6.80750E-03,  7.01096E-03,  7.23548E-03,  7.48803E-03,  7.74734E-03,  7.97247E-03,  8.11740E-03,  8.14606E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
