 -2.15867E-03, -2.25693E-03, -2.35639E-03, -2.45629E-03, -2.55576E-03, -2.65378E-03, -2.74926E-03, -2.84102E-03, -2.92788E-03, -3.00867E-03, -3.08235E-03, -3.14805E-03, -3.20513E-03, -3.25323E-03, -3.29226E-03, -3.32238E-03, -3.34387E-03, -3.35709E-03, -3.36232E-03, -3.35969E-03, -3.34912E-03, -3.33039E-03, -3.30315E-03, -3.26708E-03, -3.22197E-03, -3.16782E-03, -3.10491E-03, -3.03377E-03, -2.95521E-03, -2.87023E-03, -2.77995E-03, -2.68556E-03, -2.58825E-03, -2.48914E-03, -2.38928E-03, -2.28959E-03, -2.19086E-03,
 -2.26656E-03, -2.37569E-03, -2.48665E-03, -2.59858E-03, -2.71046E-03, -2.82109E-03, -2.92913E-03, -3.03315E-03, -3.13163E-03, -3.22311E-03, -3.30625E-03, -3.37993E-03, -3.44338E-03, -3.49623E-03, -3.53852E-03, -3.57064E-03, -3.59323E-03, -3.60695E-03, -3.61233E-03, -3.60962E-03, -3.59869E-03, -3.57910E-03, -3.55019E-03, -3.51131E-03, -3.46196E-03, -3.40198E-03, -3.33160E-03, -3.25147E-03, -3.16260E-03, -3.06626E-03, -2.96390E-03, -2.85702E-03, -2.74709E-03, -2.63548E-03, -2.52345E-03, -2.41207E-03, -2.30225E-03,
 -2.38082E-03, -2.50226E-03, -2.62635E-03, -2.75213E-03, -2.87841E-03, -3.00380E-03, -3.12664E-03, -3.24515E-03, -3.35740E-03, -3.46149E-03, -3.55565E-03, -3.63842E-03, -3.70882E-03, -3.76644E-03, -3.81155E-03, -3.84495E-03, -3.86781E-03, -3.88138E-03, -3.88663E-03, -3.88399E-03, -3.87325E-03, -3.85358E-03, -3.82379E-03, -3.78265E-03, -3.72920E-03, -3.66300E-03, -3.58422E-03, -3.49367E-03, -3.39267E-03, -3.28290E-03, -3.16624E-03, -3.04461E-03, -2.91988E-03, -2.79372E-03, -2.66764E-03, -2.54288E-03, -2.42047E-03,
 -2.50160E-03, -2.63698E-03, -2.77608E-03, -2.91784E-03, -3.06093E-03, -3.20367E-03, -3.34408E-03, -3.47989E-03, -3.60863E-03, -3.72778E-03, -3.83494E-03, -3.92811E-03, -4.00597E-03, -4.06807E-03, -4.11496E-03, -4.14814E-03, -4.16971E-03, -4.18190E-03, -4.18646E-03, -4.18418E-03, -4.17466E-03, -4.15641E-03, -4.12731E-03, -4.08514E-03, -4.02816E-03, -3.95548E-03, -3.86724E-03, -3.76449E-03, -3.64905E-03, -3.52319E-03, -3.38943E-03, -3.25027E-03, -3.10806E-03, -2.96489E-03, -2.82253E-03, -2.68242E-03, -2.54572E-03,
 -2.62896E-03, -2.78010E-03, -2.93636E-03, -3.09662E-03, -3.25936E-03, -3.42264E-03, -3.58405E-03, -3.74073E-03, -3.88947E-03, -4.02687E-03, -4.14960E-03, -4.25483E-03, -4.34059E-03, -4.40630E-03, -4.45294E-03, -4.48309E-03, -4.50046E-03, -4.50899E-03, -4.51184E-03, -4.51044E-03, -4.50406E-03, -4.49003E-03, -4.46452E-03, -4.42366E-03, -4.36443E-03, -4.28528E-03, -4.18630E-03, -4.06906E-03, -3.93613E-03, -3.79075E-03, -3.63632E-03, -3.47613E-03, -3.31318E-03, -3.15002E-03, -2.98875E-03, -2.83104E-03, -2.67811E-03,
 -2.76278E-03, -2.93171E-03, -3.10759E-03, -3.28925E-03, -3.47506E-03, -3.66277E-03, -3.84948E-03, -4.03161E-03, -4.20496E-03, -4.36489E-03, -4.50670E-03, -4.62614E-03, -4.72017E-03, -4.78775E-03, -4.83042E-03, -4.85247E-03, -4.86031E-03, -4.86099E-03, -4.86023E-03, -4.86069E-03, -4.86100E-03, -4.85628E-03, -4.83968E-03, -4.80439E-03, -4.74533E-03, -4.66001E-03, -4.54868E-03, -4.41382E-03, -4.25934E-03, -4.08988E-03, -3.91015E-03, -3.72452E-03, -3.53679E-03, -3.35008E-03, -3.16684E-03, -2.98891E-03, -2.81758E-03,
 -2.90274E-03, -3.09171E-03, -3.28996E-03, -3.49640E-03, -3.70930E-03, -3.92615E-03, -4.14355E-03, -4.35705E-03, -4.56117E-03, -4.74955E-03, -4.91538E-03, -5.05215E-03, -5.15483E-03, -5.22126E-03, -5.25348E-03, -5.25839E-03, -5.24702E-03, -5.23207E-03, -5.22418E-03, -5.22831E-03, -5.24189E-03, -5.25582E-03, -5.25764E-03, -5.23541E-03, -5.18070E-03, -5.08991E-03, -4.96391E-03, -4.80698E-03, -4.62527E-03, -4.42560E-03, -4.21454E-03, -3.99788E-03, -3.78042E-03, -3.56589E-03, -3.35710E-03, -3.15601E-03, -2.96389E-03,
 -3.04829E-03, -3.25967E-03, -3.48335E-03, -3.71838E-03, -3.96308E-03, -4.21481E-03, -4.46964E-03, -4.72218E-03, -4.96536E-03, -5.19049E-03, -5.38765E-03, -5.54665E-03, -5.65879E-03, -5.71930E-03, -5.73012E-03, -5.70189E-03, -5.65356E-03, -5.60836E-03, -5.58658E-03, -5.59786E-03, -5.63720E-03, -5.68709E-03, -5.72436E-03, -5.72802E-03, -5.68448E-03, -5.58909E-03, -5.44470E-03, -5.25901E-03, -5.04195E-03, -4.80368E-03, -4.55336E-03, -4.29861E-03, -4.04536E-03, -3.79799E-03, -3.55955E-03, -3.33200E-03, -3.11651E-03,
 -3.19849E-03, -3.43481E-03, -3.68719E-03, -3.95505E-03, -4.23699E-03, -4.53039E-03, -4.83100E-03, -5.13248E-03, -5.42596E-03, -5.69971E-03, -5.93935E-03, -6.12883E-03, -6.25278E-03, -6.30064E-03, -6.27214E-03, -6.18253E-03, -6.06417E-03, -5.96047E-03, -5.91147E-03, -5.93678E-03, -6.02621E-03, -6.14473E-03, -6.24813E-03, -6.29930E-03, -6.27722E-03, -6.17754E-03, -6.00808E-03, -5.78316E-03, -5.51893E-03, -5.23052E-03, -4.93056E-03, -4.62884E-03, -4.33251E-03, -4.04644E-03, -3.77373E-03, -3.51616E-03, -3.27453E-03,
 -3.35205E-03, -3.61582E-03, -3.90031E-03, -4.20560E-03, -4.53084E-03, -4.87383E-03, -5.23036E-03, -5.59342E-03, -5.95232E-03, -6.29173E-03, -6.59118E-03, -6.82561E-03, -6.96798E-03, -6.99540E-03, -6.89942E-03, -6.69873E-03, -6.44753E-03, -6.22870E-03, -6.12498E-03, -6.17858E-03, -6.36746E-03, -6.61794E-03, -6.84300E-03, -6.97718E-03, -6.99053E-03, -6.88395E-03, -6.67688E-03, -6.39589E-03, -6.06713E-03, -5.71271E-03, -5.34963E-03, -4.99001E-03, -4.64198E-03, -4.31057E-03, -3.99856E-03, -3.70720E-03, -3.43665E-03,
