 -6.80903E-04, -6.42196E-04, -5.86348E-04, -5.09974E-04, -4.09374E-04, -2.80653E-04, -1.19939E-04,  7.62762E-05,  3.10623E-04,  5.84152E-04,  8.95438E-04,  1.23954E-03,  1.60697E-03,  1.98293E-03,  2.34726E-03,  2.67551E-03,  2.94137E-03,  3.12055E-03,  3.19513E-03,  3.15727E-03,  3.01099E-03,  2.77121E-03,  2.46062E-03,  2.10531E-03,  1.73071E-03,  1.35857E-03,  1.00549E-03,  6.82646E-04,  3.96376E-04,  1.49142E-04, -5.93998E-05, -2.31448E-04, -3.70285E-04, -4.79711E-04, -5.63641E-04, -6.25857E-04, -6.69857E-04,
 -8.22557E-04, -7.92472E-04, -7.43917E-04, -6.72661E-04, -5.73888E-04, -4.42280E-04, -2.72201E-04, -5.80486E-05,  2.05166E-04,  5.20925E-04,  8.89963E-04,  1.30866E-03,  1.76721E-03,  2.24798E-03,  2.72461E-03,  3.16283E-03,  3.52380E-03,  3.77010E-03,  3.87333E-03,  3.82088E-03,  3.61921E-03,  3.29215E-03,  2.87501E-03,  2.40692E-03,  1.92418E-03,  1.45594E-03,  1.02269E-03,  6.36634E-04,  3.03234E-04,  2.29961E-05, -2.06814E-04, -3.90802E-04, -5.34448E-04, -6.43425E-04, -7.23184E-04, -7.78718E-04, -8.14454E-04,
 -9.83836E-04, -9.65933E-04, -9.28655E-04, -8.66854E-04, -7.74451E-04, -6.44432E-04, -4.68944E-04, -2.39591E-04,  5.19760E-05,  4.13034E-04,  8.48168E-04,  1.35694E-03,  1.93089E-03,  2.55024E-03,  3.18130E-03,  3.77610E-03,  4.27645E-03,  4.62322E-03,  4.76986E-03,  4.69526E-03,  4.41027E-03,  3.95429E-03,  3.38387E-03,  2.75882E-03,  2.13117E-03,  1.53944E-03,  1.00779E-03,  5.48032E-04,  1.62897E-04, -1.50841E-04, -3.99785E-04, -5.92070E-04, -7.36160E-04, -8.40130E-04, -9.11290E-04, -9.56031E-04, -9.79800E-04,
 -1.16575E-03, -1.16426E-03, -1.14313E-03, -1.09632E-03, -1.01637E-03, -8.94352E-04, -7.19758E-04, -4.80642E-04, -1.64083E-04,  2.42785E-04,  7.50867E-04,  1.36598E-03,  2.08427E-03,  2.88624E-03,  3.73078E-03,  4.55154E-03,  5.26043E-03,  5.76166E-03,  5.97607E-03,  5.86681E-03,  5.45289E-03,  4.80206E-03,  4.00762E-03,  3.16237E-03,  2.34063E-03,  1.59169E-03,  9.41539E-04,  3.98489E-04, -4.06753E-05, -3.85599E-04, -6.48764E-04, -8.43223E-04, -9.81318E-04, -1.07405E-03, -1.13089E-03, -1.15974E-03, -1.16710E-03,
 -1.36880E-03, -1.38858E-03, -1.38941E-03, -1.36438E-03, -1.30472E-03, -1.19945E-03, -1.03506E-03, -7.95357E-04, -4.61531E-04, -1.29712E-05,  5.70877E-04,  1.30676E-03,  2.20120E-03,  3.24073E-03,  4.37972E-03,  5.52927E-03,  6.55592E-03,  7.30094E-03,  7.62453E-03,  7.45927E-03,  6.84011E-03,  5.88849E-03,  4.76279E-03,  3.60820E-03,  2.52894E-03,  1.58392E-03,  7.95803E-04,  1.63400E-04, -3.27528E-04, -6.96808E-04, -9.65319E-04, -1.15258E-03, -1.27570E-03, -1.34905E-03, -1.38441E-03, -1.39125E-03, -1.37705E-03,
 -1.59279E-03, -1.63925E-03, -1.66868E-03, -1.67353E-03, -1.64384E-03, -1.56668E-03, -1.42544E-03, -1.19916E-03, -8.62011E-04, -3.83349E-04,  2.71018E-04,  1.13516E-03,  2.23519E-03,  3.57492E-03,  5.11393E-03,  6.74111E-03,  8.25760E-03,  9.39637E-03,  9.90125E-03,  9.64262E-03,  8.68812E-03,  7.26485E-03,  5.64791E-03,  4.06344E-03,  2.65070E-03,  1.47053E-03,  5.30863E-04, -1.88997E-04, -7.21641E-04, -1.10179E-03, -1.36148E-03, -1.52818E-03, -1.62440E-03, -1.66813E-03, -1.67343E-03, -1.65115E-03, -1.60958E-03,
 -1.83659E-03, -1.91554E-03, -1.98091E-03, -2.02484E-03, -2.03659E-03, -2.00164E-03, -1.90053E-03, -1.70752E-03, -1.38913E-03, -9.02874E-04, -1.96946E-04,  7.87557E-04,  2.10903E-03,  3.80740E-03,  5.86974E-03,  8.17676E-03,  1.04462E-02,  1.22294E-02,  1.30426E-02,  1.26243E-02,  1.11122E-02,  8.94731E-03,  6.61246E-03,  4.44939E-03,  2.62578E-03,  1.18292E-03,  9.34964E-05, -6.97455E-04, -1.24990E-03, -1.61841E-03, -1.84859E-03, -1.97677E-03, -2.03108E-03, -2.03289E-03, -1.99820E-03, -1.93890E-03, -1.86370E-03,
 -2.09800E-03, -2.21537E-03, -2.32440E-03, -2.41743E-03, -2.48356E-03, -2.50739E-03, -2.46742E-03, -2.33387E-03, -2.06601E-03, -1.60897E-03, -8.90782E-04,  1.78942E-04,  1.70491E-03,  3.78880E-03,  6.48439E-03,  9.70688E-03,  1.30963E-02,  1.59225E-02,  1.72623E-02,  1.65689E-02,  1.41344E-02,  1.08327E-02,  7.49792E-03,  4.60905E-03,  2.32527E-03,  6.25737E-04, -5.82270E-04, -1.40537E-03, -1.93955E-03, -2.26287E-03, -2.43552E-03, -2.50254E-03, -2.49698E-03, -2.44283E-03, -2.35726E-03, -2.25251E-03, -2.13720E-03,
 -2.37359E-03, -2.53507E-03, -2.69542E-03, -2.84784E-03, -2.98211E-03, -3.08309E-03, -3.12865E-03, -3.08671E-03, -2.91116E-03, -2.53658E-03, -1.87154E-03, -7.91854E-04,  8.63038E-04,  3.28079E-03,  6.63154E-03,  1.09436E-02,  1.58465E-02,  2.02482E-02,  2.24448E-02,  2.12987E-02,  1.74284E-02,  1.25290E-02,  7.95204E-03,  4.27504E-03,  1.56553E-03, -3.19269E-04, -1.56892E-03, -2.35501E-03, -2.81367E-03, -3.04640E-03, -3.12643E-03, -3.10554E-03, -3.01995E-03, -2.89468E-03, -2.74690E-03, -2.58827E-03, -2.42658E-03,
 -2.65859E-03, -2.86923E-03, -3.08793E-03, -3.30954E-03, -3.52557E-03, -3.72264E-03, -3.88002E-03, -3.96607E-03, -3.93307E-03, -3.70977E-03, -3.19105E-03, -2.22485E-03, -5.98274E-04,  1.96800E-03,  5.79026E-03,  1.10879E-02,  1.76094E-02,  2.39482E-02,  2.73028E-02,  2.55356E-02,  1.98318E-02,  1.31380E-02,  7.36910E-03,  3.07303E-03,  1.27662E-04, -1.77451E-03, -2.93136E-03, -3.57792E-03, -3.88489E-03, -3.97127E-03, -3.91818E-03, -3.78013E-03, -3.59340E-03, -3.38183E-03, -3.16092E-03, -2.94055E-03, -2.72684E-03,
