NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.91330E-03, -2.76615E-03, -2.70291E-03, -2.73515E-03, -2.85694E-03, -3.04653E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.76549E-03, -3.42410E-03, -3.06324E-03, -2.73576E-03, -2.49792E-03, -2.39495E-03, -2.44750E-03, -2.64496E-03, -2.94890E-03, -3.30504E-03, -3.65799E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.68433E-03, -4.39705E-03, -3.97821E-03, -3.45442E-03, -2.88397E-03, -2.35344E-03, -1.96119E-03, -1.78967E-03, -1.87733E-03, -2.20435E-03, -2.70005E-03, -3.26797E-03, -3.81513E-03, -4.27296E-03, -4.60474E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.43753E-03, -5.24045E-03, -4.84174E-03, -4.22624E-03, -3.41922E-03, -2.50407E-03, -1.62452E-03, -9.58498E-04, -6.63331E-04, -8.14478E-04, -1.37287E-03, -2.20207E-03, -3.12389E-03, -3.97886E-03, -4.66278E-03, -5.13276E-03, -5.39292E-03, -5.47428E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.20431E-03, -6.20480E-03, -5.97469E-03, -5.43833E-03, -4.54029E-03, -3.28494E-03, -1.78263E-03, -2.74309E-04,  9.04642E-04,  1.43651E-03,  1.16346E-03,  1.67601E-04, -1.27135E-03, -2.80837E-03, -4.16353E-03, -5.18400E-03, -5.83532E-03, -6.15828E-03, -6.22526E-03, -6.11137E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -6.84834E-03, -7.11944E-03, -7.19913E-03, -6.96628E-03, -6.27067E-03, -4.96430E-03, -2.97526E-03, -4.21307E-04,  2.29255E-03,  4.50286E-03,  5.52330E-03,  4.99768E-03,  3.11243E-03,  4.83238E-04, -2.18319E-03, -4.38398E-03, -5.91396E-03, -6.79610E-03, -7.16387E-03, -7.17203E-03, -6.95276E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -7.25290E-03, -7.79740E-03, -8.24815E-03, -8.48479E-03, -8.31230E-03, -7.44486E-03, -5.53155E-03, -2.28122E-03,  2.27487E-03,  7.46862E-03,NA,NA,NA,  9.09847E-03,  3.96960E-03, -9.07923E-04, -4.61707E-03, -6.94768E-03, -8.11988E-03, -8.48527E-03, -8.35751E-03, -7.96082E-03, -7.43748E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -8.11747E-03, -8.89007E-03, -9.60761E-03, -1.01129E-02, -1.01036E-02, -9.05483E-03, -6.19126E-03, -6.57252E-04,NA,NA,NA,NA,NA,NA,NA,NA, -4.69987E-03, -8.35582E-03, -9.90621E-03, -1.01871E-02, -9.80853E-03, -9.13796E-03, -8.37218E-03, -7.60812E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.06622E-03, -9.03537E-03, -1.00952E-02, -1.11755E-02, -1.20841E-02, -1.23690E-02, -1.11029E-02, -6.67379E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.00936E-02, -1.21869E-02, -1.22801E-02, -1.15087E-02, -1.04546E-02, -9.37627E-03, -8.37364E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.74711E-03, -9.95206E-03, -1.13409E-02, -1.28633E-02, -1.42972E-02, -1.49915E-02, -1.33876E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.48316E-02, -1.46593E-02, -1.33648E-02, -1.18332E-02, -1.03897E-02, -9.12354E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.35739E-03, -1.07907E-02, -1.25115E-02, -1.44999E-02, -1.65082E-02, -1.76358E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.74677E-02, -1.70532E-02, -1.51837E-02, -1.31416E-02, -1.13245E-02, -9.79978E-03, -8.53719E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.52990E-03, -9.84364E-03, -1.14637E-02, -1.34621E-02, -1.58488E-02, -1.83459E-02, -1.97664E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.90378E-02, -1.66892E-02, -1.42093E-02, -1.20771E-02, -1.03396E-02, -8.93323E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.77030E-03, -1.01619E-02, -1.18941E-02, -1.40565E-02, -1.66720E-02, -1.94186E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.01631E-02, -1.75984E-02, -1.48720E-02, -1.25548E-02, -1.06902E-02, -9.19637E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.88022E-03, -1.02909E-02, -1.20412E-02, -1.42168E-02, -1.68259E-02, -1.94892E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.01630E-02, -1.77387E-02, -1.50338E-02, -1.27072E-02, -1.08253E-02, -9.31256E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.86627E-03, -1.02404E-02, -1.19189E-02, -1.39620E-02, -1.63379E-02, -1.86142E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.91180E-02, -1.71430E-02, -1.47157E-02, -1.25496E-02, -1.07562E-02, -9.28938E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.75226E-03, -1.00506E-02, -1.15956E-02, -1.34096E-02, -1.54110E-02, -1.71397E-02, -1.70142E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.74377E-02, -1.60540E-02, -1.40584E-02, -1.21637E-02, -1.05303E-02, -9.15504E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.57299E-03, -9.78043E-03, -1.11730E-02, -1.27365E-02, -1.43485E-02, -1.55531E-02, -1.49998E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.39444E-02, -1.56747E-02, -1.48300E-02, -1.32741E-02, -1.16716E-02, -1.02183E-02, -8.95090E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.49088E-03, -1.07543E-02, -1.21177E-02, -1.34399E-02, -1.42939E-02, -1.35353E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.25404E-02, -1.43120E-02, -1.38082E-02, -1.25700E-02, -1.11960E-02, -9.89247E-03, -8.72008E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.22819E-03, -1.04132E-02, -1.16705E-02, -1.28666E-02, -1.36191E-02, -1.29095E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.20018E-02, -1.36273E-02, -1.31948E-02, -1.20824E-02, -1.08231E-02, -9.60687E-03, -8.49639E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.01431E-03, -1.01786E-02, -1.14284E-02, -1.26597E-02, -1.35479E-02, -1.31557E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.36369E-02, -1.30176E-02, -1.18450E-02, -1.05835E-02, -9.38565E-03, -8.29756E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.84655E-03, -1.00360E-02, -1.13495E-02, -1.27201E-02, -1.38874E-02, -1.40020E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.41134E-02, -1.31506E-02, -1.18011E-02, -1.04563E-02, -9.22341E-03, -8.12415E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.70467E-03, -9.94466E-03, -1.13519E-02, -1.28891E-02, -1.43458E-02, -1.49670E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.47078E-02, -1.33979E-02, -1.18484E-02, -1.03899E-02, -9.09465E-03, -7.96362E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.56094E-03, -9.85742E-03, -1.13557E-02, -1.30302E-02, -1.46915E-02, -1.56495E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.55403E-02, -1.51440E-02, -1.35973E-02, -1.18916E-02, -1.03283E-02, -8.96633E-03, -7.79647E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.38804E-03, -9.73524E-03, -1.13082E-02, -1.30789E-02, -1.48534E-02, -1.59666E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.59386E-02, -1.53488E-02, -1.36814E-02, -1.18737E-02, -1.02281E-02, -8.80757E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.16237E-03, -9.54987E-03, -1.11841E-02, -1.30329E-02, -1.48919E-02, -1.61013E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.61189E-02, -1.54159E-02, -1.36630E-02, -1.17739E-02, -1.00606E-02, -8.59289E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -7.86331E-03, -9.27786E-03, -1.09652E-02, -1.28995E-02, -1.48805E-02, -1.62514E-02, -1.53814E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.63326E-02, -1.54530E-02, -1.35656E-02, -1.15794E-02, -9.80287E-03, -8.30029E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -7.47149E-03, -8.89321E-03, -1.06197E-02, -1.26455E-02, -1.47946E-02, -1.64176E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.65926E-02, -1.54418E-02, -1.33575E-02, -1.12570E-02, -9.42671E-03, -7.90828E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -6.96923E-03, -8.36605E-03, -1.00964E-02, -1.21820E-02, -1.44802E-02, -1.63463E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.66061E-02, -1.51993E-02, -1.29317E-02, -1.07455E-02, -8.89655E-03, -7.39583E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -6.34411E-03, -7.66985E-03, -9.33998E-03, -1.13966E-02, -1.37208E-02, -1.56527E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.44608E-02, -1.21481E-02, -9.97492E-03, -8.17853E-03, -6.74697E-03, -5.61288E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -5.59460E-03, -6.79366E-03, -8.31840E-03, -1.02144E-02, -1.23645E-02, -1.40798E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.30416E-02, -1.09102E-02, -8.90188E-03, -7.25642E-03, -5.95788E-03, -4.93760E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -4.73429E-03, -5.75197E-03, -7.04484E-03, -8.64419E-03, -1.04209E-02, -1.16872E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.09578E-02, -9.22591E-03, -7.53851E-03, -6.14462E-03, -5.04263E-03, -4.17672E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -3.79234E-03, -4.58645E-03, -5.58131E-03, -6.78397E-03, -8.05524E-03, -8.77832E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.40907E-03, -7.21052E-03, -5.95635E-03, -4.89036E-03, -4.03388E-03, -3.35361E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -2.80953E-03, -3.35836E-03, -4.02298E-03, -4.78472E-03, -5.50371E-03, -5.68335E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.43314E-03, -5.66460E-03, -5.03982E-03, -4.26607E-03, -3.56423E-03, -2.97809E-03, -2.49986E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -1.83145E-03, -2.13602E-03, -2.47415E-03, -2.80522E-03, -2.99355E-03, -2.65645E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.29669E-03, -2.97104E-03, -2.89456E-03, -2.58770E-03, -2.24464E-03, -1.92720E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.01336E-04, -9.82570E-04, -1.02768E-03, -9.80163E-04, -7.08964E-04,  9.01481E-05,  2.08362E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.20416E-03,  5.66544E-04, -5.26927E-04, -9.25558E-04, -1.02652E-03, -1.00329E-03, -9.30124E-04,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,  5.25329E-05,  2.47315E-04,  5.94799E-04,  1.21924E-03,  2.37082E-03,  4.55700E-03,  8.80817E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.09819E-02,  5.65466E-03,  2.94049E-03,  1.52239E-03,  7.61084E-04,  3.40445E-04,  1.04585E-04, -2.63402E-05,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,  9.37517E-04,  1.31003E-03,  1.86772E-03,  2.72204E-03,  4.07363E-03,  6.29512E-03,  1.00829E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.18706E-02,  7.32172E-03,  4.68363E-03,  3.09856E-03,  2.10888E-03,  1.46900E-03,  1.04442E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,  2.14695E-03,  2.82804E-03,  3.79399E-03,  5.19403E-03,  7.27589E-03,  1.04432E-02,  1.53073E-02,NA,NA,NA,NA,NA,NA,NA,  1.74108E-02,  1.18215E-02,  8.17366E-03,  5.78833E-03,  4.19747E-03,  3.10885E-03,  2.34629E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.49813E-03,  4.48032E-03,  5.81430E-03,  7.64576E-03,  1.01724E-02,  1.36139E-02,  1.80817E-02,  2.32608E-02,NA,NA,NA,  2.49523E-02,  1.97450E-02,  1.49744E-02,  1.11949E-02,  8.39007E-03,  6.35382E-03,  4.87468E-03,  3.78968E-03,  2.98477E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4.85423E-03,  6.05547E-03,  7.59881E-03,  9.56128E-03,  1.19863E-02,  1.48024E-02,  1.77034E-02,  2.00811E-02,  2.11948E-02,  2.06195E-02,  1.85811E-02,  1.57721E-02,  1.28795E-02,  1.03089E-02,  8.19541E-03,  6.52201E-03,  5.21683E-03,  4.20267E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.03703E-03,  7.30338E-03,  8.81033E-03,  1.05353E-02,  1.23790E-02,  1.41285E-02,  1.54662E-02,  1.60663E-02,  1.57584E-02,  1.46318E-02,  1.29794E-02,  1.11372E-02,  9.35718E-03,  7.77305E-03,  6.42801E-03,  5.31515E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.88038E-03,  8.03544E-03,  9.28167E-03,  1.05339E-02,  1.16550E-02,  1.24725E-02,  1.28290E-02,  1.26468E-02,  1.19664E-02,  1.09257E-02,  9.69906E-03,  8.43888E-03,  7.24746E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
