 -7.70684E-04, -7.34805E-04, -6.81158E-04, -6.06067E-04, -5.05448E-04, -3.74914E-04, -2.09971E-04, -6.35919E-06,  2.39430E-04,  5.29399E-04,  8.63036E-04,  1.23607E-03,  1.63909E-03,  2.05644E-03,  2.46566E-03,  2.83839E-03,  3.14312E-03,  3.34994E-03,  3.43637E-03,  3.39248E-03,  3.22335E-03,  2.94780E-03,  2.59395E-03,  2.19338E-03,  1.77591E-03,  1.36610E-03,  9.81868E-04,  6.34564E-04,  3.30002E-04,  6.97852E-05, -1.47384E-04, -3.24614E-04, -4.65987E-04, -5.75962E-04, -6.58991E-04, -7.19272E-04, -7.60623E-04,
 -9.23041E-04, -8.97072E-04, -8.52143E-04, -7.83715E-04, -6.86555E-04, -5.54779E-04, -3.82003E-04, -1.61650E-04,  1.12485E-04,  4.45342E-04,  8.39255E-04,  1.29212E-03,  1.79509E-03,  2.33021E-03,  2.86864E-03,  3.37075E-03,  3.78952E-03,  4.07798E-03,  4.19955E-03,  4.13774E-03,  3.90101E-03,  3.52025E-03,  3.04021E-03,  2.50889E-03,  1.96893E-03,  1.45288E-03,  9.82146E-04,  5.68309E-04,  2.15428E-04, -7.75936E-05, -3.15011E-04, -5.02733E-04, -6.47288E-04, -7.55168E-04, -8.32446E-04, -8.84578E-04, -9.16332E-04,
 -1.09558E-03, -1.08327E-03, -1.05129E-03, -9.94209E-04, -9.05508E-04, -7.77570E-04, -6.01689E-04, -3.68293E-04, -6.74365E-05,  3.10246E-04,  7.71925E-04,  1.32006E-03,  1.94886E-03,  2.63983E-03,  3.35737E-03,  4.04652E-03,  4.63611E-03,  5.05014E-03,  5.22657E-03,  5.13672E-03,  4.79536E-03,  4.25545E-03,  3.59067E-03,  2.87548E-03,  2.17089E-03,  1.51882E-03,  9.42956E-04,  4.52757E-04,  4.80367E-05, -2.77152E-04, -5.31668E-04, -7.25400E-04, -8.68116E-04, -9.68840E-04, -1.03556E-03, -1.07516E-03, -1.09340E-03,
 -1.28909E-03, -1.29480E-03, -1.28086E-03, -1.24095E-03, -1.16722E-03, -1.05014E-03, -8.78316E-04, -6.38471E-04, -3.15744E-04,  1.05520E-04,  6.40094E-04,  1.29883E-03,  2.08364E-03,  2.98002E-03,  3.94771E-03,  4.91237E-03,  5.76532E-03,  6.37971E-03,  6.64541E-03,  6.50980E-03,  6.00012E-03,  5.21168E-03,  4.27040E-03,  3.29370E-03,  2.36785E-03,  1.54364E-03,  8.42970E-04,  2.68395E-04, -1.88664E-04, -5.42110E-04, -8.07545E-04, -1.00022E-03, -1.13397E-03, -1.22083E-03, -1.27094E-03, -1.29266E-03, -1.29280E-03,
 -1.50375E-03, -1.53242E-03, -1.54243E-03, -1.52667E-03, -1.47605E-03, -1.37907E-03, -1.22140E-03, -9.85474E-04, -6.50349E-04, -1.91995E-04,  4.15478E-04,  1.19686E-03,  2.16975E-03,  3.33342E-03,  4.65101E-03,  6.02789E-03,  7.29865E-03,  8.24545E-03,  8.66318E-03,  8.44935E-03,  7.65736E-03,  6.46808E-03,  5.10451E-03,  3.75356E-03,  2.53274E-03,  1.49561E-03,  6.52496E-04, -9.69546E-06, -5.14268E-04, -8.87190E-04, -1.15331E-03, -1.33464E-03, -1.44987E-03, -1.51436E-03, -1.54048E-03, -1.53809E-03, -1.51488E-03,
 -1.73899E-03, -1.79597E-03, -1.83653E-03, -1.85300E-03, -1.83523E-03, -1.76991E-03, -1.63978E-03, -1.42268E-03, -1.09070E-03, -6.09474E-04,  6.18887E-05,  9.69297E-04,  2.15833E-03,  3.66024E-03,  5.46236E-03,  7.46037E-03,  9.40973E-03,  1.09291E-02,  1.16180E-02,  1.12640E-02,  9.97858E-03,  8.12409E-03,  6.10745E-03,  4.22323E-03,  2.61770E-03,  1.32773E-03,  3.32315E-04, -4.11560E-04, -9.50585E-04, -1.32759E-03, -1.57913E-03, -1.73519E-03, -1.81973E-03, -1.85150E-03, -1.84505E-03, -1.81147E-03, -1.75918E-03,
 -1.99326E-03, -2.08414E-03, -2.16232E-03, -2.21991E-03, -2.24611E-03, -2.22618E-03, -2.14029E-03, -1.96186E-03, -1.65575E-03, -1.17600E-03, -4.63303E-04,  5.57183E-04,  1.97516E-03,  3.88301E-03,  6.33519E-03,  9.25880E-03,  1.23218E-02,  1.48580E-02,  1.60521E-02,  1.54349E-02,  1.32558E-02,  1.02781E-02,  7.25554E-03,  4.63022E-03,  2.54527E-03,  9.75545E-04, -1.65370E-04, -9.70356E-04, -1.51955E-03, -1.87716E-03, -2.09327E-03, -2.20633E-03, -2.24549E-03, -2.23264E-03, -2.18402E-03, -2.11163E-03, -2.02420E-03,
 -2.26391E-03, -2.39423E-03, -2.51721E-03, -2.62524E-03, -2.70739E-03, -2.74823E-03, -2.72610E-03, -2.61083E-03, -2.36070E-03, -1.91820E-03, -1.20401E-03, -1.08178E-04,  1.51959E-03,  3.87011E-03,  7.13614E-03,  1.13788E-02,  1.62394E-02,  2.06016E-02,  2.27664E-02,  2.16384E-02,  1.78093E-02,  1.29481E-02,  8.43079E-03,  4.83683E-03,  2.20370E-03,  3.60485E-04, -8.91744E-04, -1.71767E-03, -2.23959E-03, -2.54580E-03, -2.70020E-03, -2.74917E-03, -2.72631E-03, -2.65580E-03, -2.55490E-03, -2.43585E-03, -2.30727E-03,
 -2.54706E-03, -2.72193E-03, -2.89657E-03, -3.06415E-03, -3.21439E-03, -3.33209E-03, -3.39495E-03, -3.37066E-03, -3.21262E-03, -2.85361E-03, -2.19543E-03, -1.09156E-03,  6.78441E-04,  3.43504E-03,  7.59285E-03,  1.35263E-02,  2.10775E-02,  2.85772E-02,  3.25650E-02,  3.04646E-02,  2.36957E-02,  1.58745E-02,  9.33990E-03,  4.62781E-03,  1.45846E-03, -5.95706E-04, -1.89014E-03, -2.67588E-03, -3.12063E-03, -3.33618E-03, -3.39851E-03, -3.36018E-03, -3.25767E-03, -3.11616E-03, -2.95295E-03, -2.77974E-03, -2.60436E-03,
 -2.83761E-03, -3.06132E-03, -3.29355E-03, -3.52889E-03, -3.75851E-03, -3.96853E-03, -4.13753E-03, -4.23300E-03, -4.20601E-03, -3.98281E-03, -3.45020E-03, -2.42951E-03, -6.34161E-04,  2.38772E-03,  7.30815E-03,  1.49737E-02,  2.58034E-02,  3.77740E-02,  4.46401E-02,  4.09800E-02,  2.98435E-02,  1.82115E-02,  9.48840E-03,  3.75876E-03,  1.97507E-04, -1.94198E-03, -3.17931E-03, -3.84867E-03, -4.15873E-03, -4.24063E-03, -4.17909E-03, -4.03004E-03, -3.83070E-03, -3.60569E-03, -3.37105E-03, -3.13706E-03, -2.91011E-03,
