  4.24427E-03,  4.52967E-03,  4.84373E-03,  5.18960E-03,  5.57002E-03,  5.98655E-03,  6.43843E-03,  6.92098E-03,  7.42366E-03,  7.92817E-03,  8.40756E-03,  8.82760E-03,  9.15182E-03,  9.35015E-03,  9.40894E-03,  9.33781E-03,  9.16888E-03,  8.94772E-03,  8.71980E-03,  8.51812E-03,  8.35545E-03,  8.22155E-03,  8.08463E-03,  7.89735E-03,  7.60804E-03,  7.17522E-03,  6.58044E-03,  5.83370E-03,  4.96973E-03,  4.03769E-03,  3.08961E-03,  2.17157E-03,  1.31889E-03,  5.54984E-04, -1.07724E-04, -6.65730E-04, -1.12219E-03, -1.48475E-03, -1.76372E-03, -1.97057E-03, -2.11684E-03, -2.21341E-03, -2.27005E-03, -2.29522E-03, -2.29603E-03, -2.27829E-03, -2.24672E-03, -2.20503E-03, -2.15615E-03,
  4.50891E-03,  4.83159E-03,  5.19086E-03,  5.59225E-03,  6.04148E-03,  6.54366E-03,  7.10185E-03,  7.71469E-03,  8.37293E-03,  9.05535E-03,  9.72504E-03,  1.03289E-02,  1.08042E-02,  1.10933E-02,  1.11654E-02,  1.10328E-02,  1.07525E-02,  1.04080E-02,  1.00826E-02,  9.83547E-03,  9.69000E-03,  9.62993E-03,  9.60108E-03,  9.51951E-03,  9.29073E-03,  8.83797E-03,  8.12812E-03,  7.18145E-03,  6.06101E-03,  4.85028E-03,  3.63124E-03,  2.47055E-03,  1.41457E-03,  4.90172E-04, -2.91746E-04, -9.32132E-04, -1.44000E-03, -1.82927E-03, -2.11624E-03, -2.31769E-03, -2.44962E-03, -2.52644E-03, -2.56053E-03, -2.56224E-03, -2.53989E-03, -2.50011E-03, -2.44800E-03, -2.38748E-03, -2.32150E-03,
  4.78242E-03,  5.14457E-03,  5.55228E-03,  6.01423E-03,  6.54048E-03,  7.14184E-03,  7.82842E-03,  8.60662E-03,  9.47381E-03,  1.04103E-02,  1.13695E-02,  1.22709E-02,  1.30046E-02,  1.34560E-02,  1.35509E-02,  1.32991E-02,  1.28039E-02,  1.22247E-02,  1.17175E-02,  1.13895E-02,  1.12824E-02,  1.13709E-02,  1.15632E-02,  1.17082E-02,  1.16278E-02,  1.11761E-02,  1.02956E-02,  9.03482E-03,  7.51731E-03,  5.89058E-03,  4.28476E-03,  2.79372E-03,  1.47395E-03,  3.51529E-04, -5.69275E-04, -1.29866E-03, -1.85563E-03, -2.26371E-03, -2.54781E-03, -2.73197E-03, -2.83792E-03, -2.88435E-03, -2.88667E-03, -2.85718E-03, -2.80540E-03, -2.73854E-03, -2.66196E-03, -2.57955E-03, -2.49411E-03,
  5.06344E-03,  5.46644E-03,  5.92459E-03,  6.45052E-03,  7.06007E-03,  7.77251E-03,  8.60979E-03,  9.59377E-03,  1.07394E-02,  1.20414E-02,  1.34527E-02,  1.48592E-02,  1.60694E-02,  1.68467E-02,  1.70048E-02,  1.65261E-02,  1.56059E-02,  1.45666E-02,  1.37114E-02,  1.32326E-02,  1.32004E-02,  1.35772E-02,  1.42113E-02,  1.48263E-02,  1.50710E-02,  1.46530E-02,  1.34769E-02,  1.16724E-02,  9.49983E-03,  7.22778E-03,  5.05922E-03,  3.11653E-03,  1.45707E-03,  9.48843E-05, -9.82298E-04, -1.80177E-03, -2.39856E-03, -2.81044E-03, -3.07433E-03, -3.22384E-03, -3.28788E-03, -3.29016E-03, -3.24933E-03, -3.17955E-03, -3.09125E-03, -2.99191E-03, -2.88678E-03, -2.77944E-03, -2.67231E-03,
  5.35090E-03,  5.79517E-03,  6.30415E-03,  6.89487E-03,  7.59034E-03,  8.42130E-03,  9.42777E-03,  1.06589E-02,  1.21677E-02,  1.39933E-02,  1.61222E-02,  1.84238E-02,  2.05806E-02,  2.20920E-02,  2.24624E-02,  2.15463E-02,  1.97402E-02,  1.77578E-02,  1.62186E-02,  1.54525E-02,  1.55572E-02,  1.64849E-02,  1.80079E-02,  1.96163E-02,  2.05651E-02,  2.02154E-02,  1.84239E-02,  1.55712E-02,  1.22453E-02,  8.93818E-03,  5.94267E-03,  3.38658E-03,  1.29812E-03, -3.45042E-04, -1.58870E-03, -2.48892E-03, -3.10508E-03, -3.49523E-03, -3.71256E-03, -3.80295E-03, -3.80397E-03, -3.74484E-03, -3.64731E-03, -3.52696E-03, -3.39454E-03, -3.25722E-03, -3.11961E-03, -2.98457E-03, -2.85380E-03,
  5.64452E-03,  6.12960E-03,  6.68799E-03,  7.34105E-03,  8.11960E-03,  9.06834E-03,  1.02521E-02,  1.17630E-02,  1.37246E-02,  1.62814E-02,  1.95504E-02,  2.34925E-02,  2.76737E-02,  3.10391E-02,  3.21709E-02,  3.03665E-02,  2.65265E-02,  2.24670E-02,  1.95398E-02,  1.82253E-02,  1.85700E-02,  2.05456E-02,  2.39224E-02,  2.77764E-02,  3.03467E-02,  3.00283E-02,  2.66905E-02,  2.15717E-02,  1.60830E-02,  1.10782E-02,  6.87503E-03,  3.50570E-03,  8.94804E-04, -1.06073E-03, -2.46550E-03, -3.41981E-03, -4.01799E-03, -4.34598E-03, -4.47836E-03, -4.47633E-03, -4.38726E-03, -4.24586E-03, -4.07625E-03, -3.89439E-03, -3.71028E-03, -3.52986E-03, -3.35641E-03, -3.19149E-03, -3.03569E-03,
  5.94534E-03,  6.47040E-03,  7.07533E-03,  7.78496E-03,  8.63717E-03,  9.69124E-03,  1.10416E-02,  1.28393E-02,  1.53211E-02,  1.88407E-02,  2.38712E-02,  3.08627E-02,  3.96536E-02,  4.82232E-02,  5.22208E-02,  4.84150E-02,  3.92143E-02,  3.01306E-02,  2.42951E-02,  2.19600E-02,  2.27069E-02,  2.66656E-02,  3.41290E-02,  4.36395E-02,  5.04375E-02,  4.96524E-02,  4.17332E-02,  3.11538E-02,  2.14030E-02,  1.36141E-02,  7.70487E-03,  3.30999E-03,  9.98881E-05, -2.17547E-03, -3.70996E-03, -4.66565E-03, -5.18443E-03, -5.38958E-03, -5.38333E-03, -5.24518E-03, -5.03280E-03, -4.78530E-03, -4.52733E-03, -4.27331E-03, -4.03086E-03, -3.80338E-03, -3.59182E-03, -3.39584E-03, -3.21446E-03,
  6.25633E-03,  6.82110E-03,  7.46953E-03,  8.22787E-03,  9.13841E-03,  1.02722E-02,  1.17525E-02,  1.37971E-02,  1.67945E-02,  2.14414E-02,  2.89807E-02,  4.14292E-02,  6.08427E-02,  8.49552E-02,  1.00229E-01,  9.11833E-02,  6.57497E-02,  4.36582E-02,  3.17741E-02,  2.76838E-02,  2.90658E-02,  3.66329E-02,  5.33873E-02,  7.86858E-02,  9.83475E-02,  9.42045E-02,  7.11142E-02,  4.65718E-02,  2.84167E-02,  1.62793E-02,  8.14281E-03,  2.56312E-03, -1.27508E-03, -3.83842E-03, -5.43456E-03, -6.30339E-03, -6.64930E-03, -6.64521E-03, -6.42857E-03, -6.09979E-03, -5.72585E-03, -5.34720E-03, -4.98561E-03, -4.65083E-03, -4.34567E-03, -4.06928E-03, -3.81920E-03, -3.59244E-03, -3.38608E-03,
  6.58274E-03,  7.18917E-03,  7.88016E-03,  8.68037E-03,  9.63174E-03,  1.08100E-02,  1.23571E-02,  1.45474E-02,  1.79240E-02,  2.36149E-02,  3.41077E-02,  5.49175E-02,  9.62748E-02,  1.65591E-01,  2.27402E-01,  2.01687E-01,  1.22281E-01,  6.78258E-02,  4.47939E-02,  3.80945E-02,  4.04459E-02,  5.38518E-02,  9.00515E-02,  1.60572E-01,  2.25963E-01,  2.03098E-01,  1.27556E-01,  6.92258E-02,  3.63596E-02,  1.83859E-02,  7.76959E-03,  9.99455E-04, -3.42210E-03, -6.19628E-03, -7.74455E-03, -8.39650E-03, -8.43835E-03, -8.10992E-03, -7.59335E-03, -7.01143E-03, -6.43651E-03, -5.90451E-03, -5.42848E-03, -5.00900E-03, -4.64092E-03, -4.31718E-03, -4.03076E-03, -3.77549E-03, -3.54622E-03,
  6.93206E-03,  7.58645E-03,  8.32465E-03,  9.16626E-03,  1.01466E-02,  1.13350E-02,  1.28733E-02,  1.50581E-02,  1.85272E-02,  2.47489E-02,  3.74628E-02,  6.68604E-02,  1.39844E-01,  3.12189E-01,  5.57043E-01,  4.68561E-01,  2.23141E-01,  1.09405E-01,  7.11758E-02,  6.03671E-02,  6.47237E-02,  8.66755E-02,  1.51787E-01,  3.27844E-01,  5.65103E-01,  4.46967E-01,  2.11935E-01,  9.30675E-02,  4.23011E-02,  1.88779E-02,  6.23077E-03, -1.51806E-03, -6.41934E-03, -9.30346E-03, -1.06674E-02, -1.09396E-02, -1.05161E-02, -9.72833E-03, -8.81484E-03, -7.91977E-03, -7.11283E-03, -6.41566E-03, -5.82438E-03, -5.32466E-03, -4.89997E-03, -4.53524E-03, -4.21813E-03, -3.93900E-03, -3.69054E-03,
