NA,NA,NA, -4.13820E-03, -4.39899E-03, -4.62661E-03, -4.79068E-03, -4.84506E-03, -4.71919E-03, -4.30310E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.17413E-03, -4.66497E-03, -4.83738E-03, -4.81175E-03, -4.66491E-03, -4.44693E-03, -4.19079E-03,NA,NA,NA,
NA,NA,NA, -4.87697E-03, -5.28935E-03, -5.70482E-03, -6.10404E-03, -6.45730E-03, -6.72029E-03, -6.82882E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.82474E-03, -6.75612E-03, -6.51757E-03, -6.17795E-03, -5.78500E-03, -5.37091E-03, -4.95678E-03,NA,NA,NA,
NA,NA,NA, -5.59867E-03, -6.16452E-03, -6.77139E-03, -7.41166E-03, -8.07293E-03, -8.73841E-03, -9.39175E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -9.51764E-03, -8.86761E-03, -8.20342E-03, -7.53991E-03, -6.89439E-03, -6.28024E-03, -5.70597E-03,NA,NA,NA,
NA,NA,NA, -6.27425E-03, -6.98622E-03, -7.77504E-03, -8.64332E-03, -9.59287E-03, -1.06277E-02, -1.17643E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.08412E-02, -9.78846E-03, -8.82271E-03, -7.93866E-03, -7.13446E-03, -6.40772E-03,NA,NA,NA,
NA,NA,NA, -6.87550E-03, -7.71753E-03, -8.66687E-03, -9.73336E-03, -1.09274E-02, -1.22630E-02, -1.37660E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.25428E-02, -1.11771E-02, -9.95665E-03, -8.86607E-03, -7.89458E-03, -7.03232E-03,NA,NA,NA,
NA,NA,NA, -7.37723E-03, -8.32595E-03, -9.40487E-03, -1.06274E-02, -1.20064E-02, -1.35556E-02, -1.52918E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.38800E-02, -1.22958E-02, -1.08845E-02, -9.63241E-03, -8.52644E-03, -7.55330E-03,NA,NA,NA,
NA,NA,NA, -7.75897E-03, -8.78571E-03, -9.95683E-03, -1.12858E-02, -1.27830E-02, -1.44542E-02, -1.62980E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.66784E-02, -1.48017E-02, -1.30963E-02, -1.15653E-02, -1.02041E-02, -9.00311E-03, -7.94925E-03,NA,NA,NA,
NA,NA,NA, -8.00612E-03, -9.07913E-03, -1.03018E-02, -1.16848E-02, -1.32322E-02, -1.49369E-02, -1.67751E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.71469E-02, -1.52873E-02, -1.35539E-02, -1.19748E-02, -1.05596E-02, -9.30626E-03, -8.20497E-03,NA,NA,NA,
NA,NA,NA, -8.11049E-03, -9.19707E-03, -1.04305E-02, -1.18163E-02, -1.33493E-02, -1.50063E-02, -1.67362E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.70764E-02, -1.53413E-02, -1.36650E-02, -1.21051E-02, -1.06897E-02, -9.42663E-03, -8.31208E-03,NA,NA,NA,
NA,NA,NA, -8.07034E-03, -9.13878E-03, -1.03442E-02, -1.16860E-02, -1.31484E-02, -1.46897E-02, -1.62266E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.65157E-02, -1.49944E-02, -1.34458E-02, -1.19636E-02, -1.05963E-02, -9.36379E-03, -8.26896E-03,NA,NA,NA,
NA,NA,NA, -7.88999E-03, -8.91105E-03, -1.00540E-02, -1.13121E-02, -1.26595E-02, -1.40376E-02, -1.53320E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.55600E-02, -1.43024E-02, -1.29294E-02, -1.15700E-02, -1.02916E-02, -9.12518E-03, -8.08030E-03,NA,NA,NA,
NA,NA,NA, -7.57902E-03, -8.52702E-03, -9.57823E-03, -1.07208E-02, -1.19222E-02, -1.31135E-02, -1.41623E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.43327E-02, -1.33356E-02, -1.21591E-02, -1.09528E-02, -9.79531E-03, -8.72480E-03, -7.75630E-03,NA,NA,NA,
NA,NA,NA, -7.15146E-03, -8.00477E-03, -8.94029E-03, -9.94292E-03, -1.09778E-02, -1.19763E-02, -1.28112E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.21580E-02, -1.11791E-02, -1.01445E-02, -9.13198E-03, -8.18167E-03, -7.31171E-03,NA,NA,NA,
NA,NA,NA, -6.62488E-03, -7.36614E-03, -8.16694E-03, -9.01048E-03, -9.86344E-03, -1.06664E-02, -1.13190E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.08100E-02, -1.00270E-02, -9.17810E-03, -8.32943E-03, -7.51853E-03, -6.76485E-03,NA,NA,NA,
NA,NA,NA, -6.01958E-03, -6.63588E-03, -7.28752E-03, -7.95637E-03, -8.61175E-03, -9.20607E-03, -9.67236E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -9.30982E-03, -8.73470E-03, -8.08693E-03, -7.41783E-03, -6.76106E-03, -6.13688E-03,NA,NA,NA,
NA,NA,NA, -5.35791E-03, -5.84114E-03, -6.33409E-03, -6.81643E-03, -7.25790E-03, -7.61757E-03, -7.84841E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -7.87506E-03, -7.67433E-03, -7.33618E-03, -6.90718E-03, -6.43013E-03, -5.93737E-03, -5.45103E-03,NA,NA,NA,
NA,NA,NA, -4.66339E-03, -5.01080E-03, -5.34156E-03, -5.63158E-03, -5.84723E-03, -5.94471E-03, -5.87374E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.83612E-03, -5.94566E-03, -5.87714E-03, -5.68088E-03, -5.40244E-03, -5.07748E-03, -4.73183E-03,NA,NA,NA,
NA,NA,NA, -3.95973E-03, -4.17438E-03, -4.34673E-03, -4.44785E-03, -4.43769E-03, -4.26213E-03, -3.85009E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.73437E-03, -4.20265E-03, -4.41832E-03, -4.45610E-03, -4.37320E-03, -4.21221E-03, -4.00400E-03,NA,NA,NA,
NA,NA,NA,NA, -3.36028E-03, -3.38588E-03, -3.31272E-03, -3.09398E-03, -2.66397E-03, -1.92843E-03, -7.45196E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.43556E-04, -1.73773E-03, -2.54767E-03, -3.02892E-03, -3.28311E-03, -3.38059E-03, -3.37132E-03, -3.29112E-03,NA,NA,NA,
NA,NA,NA,NA, -2.59367E-03, -2.49138E-03, -2.26916E-03, -1.87604E-03, -1.23958E-03, -2.53371E-04,  1.24757E-03,  3.53912E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4.11715E-03,  1.62232E-03, -6.74251E-06, -1.07822E-03, -1.77337E-03, -2.20758E-03, -2.45868E-03, -2.58120E-03,NA,NA,NA,NA,
NA,NA,NA,NA, -1.89452E-03, -1.68836E-03, -1.34976E-03, -8.27799E-04, -5.11143E-05,  1.08315E-03,  2.72911E-03,  5.12839E-03,  8.67556E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.55419E-03,  5.71624E-03,  3.12971E-03,  1.35898E-03,  1.38791E-04, -6.98529E-04, -1.26393E-03, -1.63388E-03, -1.86268E-03,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -9.92682E-04, -5.73245E-04,  2.87016E-05,  8.76385E-04,  2.05672E-03,  3.69116E-03,  5.95107E-03,  9.07484E-03,  1.33684E-02,NA,NA,NA,NA,NA,NA,NA,NA,  9.81273E-03,  6.48568E-03,  4.07780E-03,  2.33631E-03,  1.07798E-03,  1.72930E-04, -4.71512E-04, -9.22555E-04,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,  5.57417E-05,  6.92828E-04,  1.55157E-03,  2.69729E-03,  4.21277E-03,  6.19888E-03,  8.76637E-03,  1.20017E-02,  1.58725E-02,NA,NA,NA,NA,NA,  1.66832E-02,  1.27141E-02,  9.34546E-03,  6.65221E-03,  4.56100E-03,  2.96187E-03,  1.75088E-03,  8.41627E-04,  1.65573E-04, -3.30763E-04,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,  5.44161E-04,  1.18017E-03,  2.00557E-03,  3.06444E-03,  4.40562E-03,  6.07687E-03,  8.10994E-03,  1.04889E-02,  1.30940E-02,  1.56296E-02,  1.75980E-02,  1.84408E-02,  1.78668E-02,  1.60778E-02,  1.36087E-02,  1.09873E-02,  8.55017E-03,  6.44585E-03,  4.70538E-03,  3.30314E-03,  2.19295E-03,  1.32551E-03,  6.55604E-04,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,  1.51575E-03,  2.27976E-03,  3.22529E-03,  4.37630E-03,  5.74714E-03,  7.32981E-03,  9.07379E-03,  1.08604E-02,  1.24845E-02,  1.36719E-02,  1.41615E-02,  1.38292E-02,  1.27604E-02,  1.11990E-02,  9.42528E-03,  7.66104E-03,  6.04105E-03,  4.62712E-03,  3.43374E-03,  2.44971E-03,  1.65224E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,  2.41627E-03,  3.24090E-03,  4.20971E-03,  5.31900E-03,  6.54496E-03,  7.83301E-03,  9.08854E-03,  1.01767E-02,  1.09415E-02,  1.12496E-02,  1.10410E-02,  1.03566E-02,  9.31948E-03,  8.08501E-03,  6.79452E-03,  5.55097E-03,  4.41616E-03,  3.41907E-03,  2.56658E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.96671E-03,  4.85916E-03,  5.81054E-03,  6.77322E-03,  7.67719E-03,  8.43435E-03,  8.95244E-03,  9.15787E-03,  9.01896E-03,  8.55730E-03,  7.83990E-03,  6.95733E-03,  5.99994E-03,  5.04190E-03,  4.13519E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.14758E-03,  5.87667E-03,  6.54207E-03,  7.08561E-03,  7.45048E-03,  7.59359E-03,  7.49692E-03,  7.17270E-03,  6.65992E-03,  6.01368E-03,  5.29275E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
