NA,NA,NA, -2.17164E-03, -2.50771E-03, -2.89283E-03, -3.31720E-03, -3.73733E-03, -4.02032E-03, -3.82476E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.67564E-03, -4.03599E-03, -3.81024E-03, -3.40214E-03, -2.97346E-03, -2.57929E-03, -2.23355E-03,NA,NA,NA,
NA,NA,NA, -2.98853E-03, -3.50199E-03, -4.11686E-03, -4.83882E-03, -5.63603E-03, -6.36163E-03, -6.57612E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.48252E-03, -6.46576E-03, -5.79174E-03, -4.99116E-03, -4.24990E-03, -3.61394E-03, -3.08171E-03,NA,NA,NA,
NA,NA,NA, -3.80300E-03, -4.49254E-03, -5.33619E-03, -6.35632E-03, -7.53507E-03, -8.71436E-03, -9.35170E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.90984E-03, -7.77518E-03, -6.57653E-03, -5.52158E-03, -4.64462E-03, -3.92718E-03,NA,NA,NA,
NA,NA,NA, -4.58597E-03, -5.43802E-03, -6.49100E-03, -7.78232E-03, -9.30870E-03, -1.09105E-02, -1.19783E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.11938E-02, -9.62629E-03, -8.06420E-03, -6.72408E-03, -5.62695E-03, -4.73888E-03,NA,NA,NA,
NA,NA,NA, -5.31092E-03, -6.30074E-03, -7.52625E-03, -9.03462E-03, -1.08333E-02, -1.27702E-02, -1.42289E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.31263E-02, -1.12115E-02, -9.36511E-03, -7.79797E-03, -6.52042E-03, -5.48845E-03,NA,NA,NA,
NA,NA,NA, -5.95715E-03, -7.05221E-03, -8.40150E-03, -1.00535E-02, -1.20168E-02, -1.41458E-02, -1.58587E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.45446E-02, -1.24300E-02, -1.04145E-02, -8.69973E-03, -7.29460E-03, -6.15391E-03,NA,NA,NA,
NA,NA,NA, -6.51210E-03, -7.67711E-03, -9.09817E-03, -1.08160E-02, -1.28278E-02, -1.49821E-02, -1.67340E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.69316E-02, -1.53847E-02, -1.32476E-02, -1.11882E-02, -9.41007E-03, -7.93359E-03, -6.72218E-03,NA,NA,NA,
NA,NA,NA, -6.97183E-03, -8.17393E-03, -9.62079E-03, -1.13391E-02, -1.33056E-02, -1.53491E-02, -1.69409E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.71100E-02, -1.57224E-02, -1.37091E-02, -1.17068E-02, -9.93535E-03, -8.43669E-03, -7.18961E-03,NA,NA,NA,
NA,NA,NA, -7.33974E-03, -8.55218E-03, -9.99117E-03, -1.16686E-02, -1.35397E-02, -1.54104E-02, -1.67508E-02, -1.63921E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.59581E-02, -1.68660E-02, -1.57398E-02, -1.39162E-02, -1.20227E-02, -1.03009E-02, -8.81519E-03, -7.56049E-03,NA,NA,NA,
NA,NA,NA,NA, -8.82740E-03, -1.02380E-02, -1.18576E-02, -1.36278E-02, -1.53403E-02, -1.64614E-02, -1.58538E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.53755E-02, -1.65282E-02, -1.56314E-02, -1.39782E-02, -1.21958E-02, -1.05391E-02, -9.08662E-03, -7.84431E-03,NA,NA,NA,
NA,NA,NA,NA, -9.01639E-03, -1.03870E-02, -1.19462E-02, -1.36336E-02, -1.52415E-02, -1.62354E-02, -1.54647E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.49465E-02, -1.62740E-02, -1.55095E-02, -1.39652E-02, -1.22700E-02, -1.06780E-02, -9.26924E-03, -8.05306E-03,NA,NA,NA,
NA,NA,NA, -7.98844E-03, -9.13492E-03, -1.04568E-02, -1.19534E-02, -1.35703E-02, -1.51091E-02, -1.60329E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.60543E-02, -1.53642E-02, -1.38880E-02, -1.22637E-02, -1.07366E-02, -9.37947E-03, -8.19967E-03,NA,NA,NA,
NA,NA,NA, -8.09381E-03, -9.19859E-03, -1.04621E-02, -1.18843E-02, -1.34156E-02, -1.48618E-02, -1.56639E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.56507E-02, -1.50971E-02, -1.37158E-02, -1.21785E-02, -1.07284E-02, -9.43305E-03, -8.29812E-03,NA,NA,NA,
NA,NA,NA, -8.16782E-03, -9.22572E-03, -1.04211E-02, -1.17489E-02, -1.31535E-02, -1.44248E-02, -1.49455E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.48520E-02, -1.46166E-02, -1.34242E-02, -1.20211E-02, -1.06711E-02, -9.44867E-03, -8.36440E-03,NA,NA,NA,
NA,NA,NA, -8.22789E-03, -9.23974E-03, -1.03636E-02, -1.15819E-02, -1.28184E-02, -1.38233E-02, -1.38899E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.39455E-02, -1.30464E-02, -1.18267E-02, -1.05957E-02, -9.45101E-03, -8.41703E-03,NA,NA,NA,
NA,NA,NA, -8.29232E-03, -9.26841E-03, -1.03321E-02, -1.14490E-02, -1.25136E-02, -1.32256E-02, -1.27906E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.32698E-02, -1.26959E-02, -1.16669E-02, -1.05483E-02, -9.47023E-03, -8.47585E-03,NA,NA,NA,
NA,NA,NA, -8.37693E-03, -9.33853E-03, -1.03731E-02, -1.14327E-02, -1.23867E-02, -1.28951E-02, -1.21123E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.28841E-02, -1.25380E-02, -1.16342E-02, -1.05810E-02, -9.53612E-03, -8.55838E-03,NA,NA,NA,
NA,NA,NA, -8.49057E-03, -9.46751E-03, -1.05213E-02, -1.16014E-02, -1.25698E-02, -1.30731E-02, -1.22548E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.18025E-02, -1.30576E-02, -1.27221E-02, -1.18066E-02, -1.07332E-02, -9.66859E-03, -8.67469E-03,NA,NA,NA,
NA,NA,NA, -8.63102E-03, -9.65497E-03, -1.07823E-02, -1.19756E-02, -1.31137E-02, -1.38604E-02, -1.33620E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.29791E-02, -1.39019E-02, -1.33075E-02, -1.22089E-02, -1.10128E-02, -9.86800E-03, -8.82273E-03,NA,NA,NA,
NA,NA,NA, -8.78324E-03, -9.87866E-03, -1.11234E-02, -1.25076E-02, -1.39499E-02, -1.51559E-02, -1.52706E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.50152E-02, -1.53071E-02, -1.42202E-02, -1.27902E-02, -1.13843E-02, -1.01103E-02, -8.98628E-03, -8.00298E-03,NA,NA,
NA,NA, -7.91664E-03, -8.92133E-03, -1.00969E-02, -1.14769E-02, -1.30867E-02, -1.48967E-02, -1.66715E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.69605E-02, -1.52609E-02, -1.34281E-02, -1.17735E-02, -1.03499E-02, -9.13692E-03, -8.10128E-03,NA,NA,
NA,NA, -7.97013E-03, -9.01383E-03, -1.02582E-02, -1.17568E-02, -1.35677E-02, -1.57110E-02, -1.80146E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.84347E-02, -1.61613E-02, -1.39621E-02, -1.20849E-02, -1.05296E-02, -9.24004E-03, -8.16072E-03,NA,NA,
NA,NA, -7.96777E-03, -9.03105E-03, -1.03138E-02, -1.18821E-02, -1.38146E-02, -1.61649E-02, -1.88135E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.93236E-02, -1.66698E-02, -1.42415E-02, -1.22291E-02, -1.05958E-02, -9.26298E-03, -8.16113E-03,NA,NA,
NA,NA, -7.89625E-03, -8.95198E-03, -1.02302E-02, -1.17992E-02, -1.37412E-02, -1.61186E-02, -1.88430E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.93802E-02, -1.66327E-02, -1.41714E-02, -1.21473E-02, -1.05120E-02, -9.18274E-03, -8.08797E-03,NA,NA,
NA,NA,NA, -8.76855E-03, -9.99661E-03, -1.14943E-02, -1.33313E-02, -1.55570E-02, -1.80907E-02, -2.04154E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.85918E-02, -1.60358E-02, -1.37359E-02, -1.18249E-02, -1.02664E-02, -8.99072E-03, -7.93515E-03,NA,NA,
NA,NA,NA, -8.48636E-03, -9.62459E-03, -1.09915E-02, -1.26348E-02, -1.45771E-02, -1.67315E-02, -1.86808E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.89552E-02, -1.71520E-02, -1.49884E-02, -1.29917E-02, -1.12900E-02, -9.87256E-03, -8.69336E-03,NA,NA,NA,
NA,NA,NA, -8.12198E-03, -9.14292E-03, -1.03418E-02, -1.17416E-02, -1.33372E-02, -1.50333E-02, -1.65010E-02, -1.68931E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.67024E-02, -1.53554E-02, -1.36670E-02, -1.20396E-02, -1.05994E-02, -9.36266E-03, -8.30912E-03,NA,NA,NA,
NA,NA,NA, -7.69842E-03, -8.58879E-03, -9.60583E-03, -1.07518E-02, -1.20003E-02, -1.32543E-02, -1.42616E-02, -1.44680E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.43352E-02, -1.43898E-02, -1.34828E-02, -1.22503E-02, -1.09898E-02, -9.82020E-03, -8.77757E-03, -7.86323E-03,NA,NA,NA,
NA,NA,NA,NA, -7.99955E-03, -8.84051E-03, -9.75137E-03, -1.06942E-02, -1.15791E-02, -1.22191E-02, -1.22649E-02, -1.11412E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.07189E-02, -1.21594E-02, -1.22894E-02, -1.17318E-02, -1.08761E-02, -9.93523E-03, -9.01396E-03, -8.15783E-03,NA,NA,NA,NA,
NA,NA,NA,NA, -7.40693E-03, -8.09013E-03, -8.80051E-03, -9.49756E-03, -1.01047E-02, -1.04885E-02, -1.04352E-02, -9.64171E-03, -7.75759E-03, -4.52740E-03,NA,NA,NA,NA,NA,NA,NA, -3.73679E-03, -7.23520E-03, -9.36949E-03, -1.03490E-02, -1.05207E-02, -1.02028E-02, -9.62668E-03, -8.93975E-03, -8.22791E-03, -7.53737E-03,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -7.38399E-03, -7.93334E-03, -8.44519E-03, -8.85898E-03, -9.08283E-03, -8.98912E-03, -8.42299E-03, -7.23904E-03, -5.37924E-03, -2.98165E-03, -4.60042E-04,  1.54585E-03,  2.40574E-03,  1.82023E-03, -4.98382E-06, -2.48014E-03, -4.94349E-03, -6.92741E-03, -8.24360E-03, -8.92056E-03, -9.09408E-03, -8.92123E-03, -8.53628E-03, -8.03798E-03, -7.49242E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -7.16316E-03, -7.54167E-03, -7.82817E-03, -7.96162E-03, -7.86756E-03, -7.46923E-03, -6.71240E-03, -5.60484E-03, -4.25901E-03, -2.90988E-03, -1.87330E-03, -1.43731E-03, -1.73366E-03, -2.67215E-03, -3.98598E-03, -5.35453E-03, -6.52144E-03, -7.35025E-03, -7.81578E-03, -7.96360E-03, -7.86851E-03, -7.60667E-03, -7.24212E-03, -6.82313E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -6.48965E-03, -6.77485E-03, -6.98066E-03, -7.06775E-03, -6.99371E-03, -6.72203E-03, -6.23710E-03, -5.56327E-03, -4.78049E-03, -4.02424E-03, -3.45853E-03, -3.22405E-03, -3.38322E-03, -3.89341E-03, -4.62539E-03, -5.41511E-03, -6.11844E-03, -6.64383E-03, -6.95699E-03, -7.06724E-03, -7.00837E-03, -6.82252E-03, -6.55007E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -6.12580E-03, -6.28144E-03, -6.34723E-03, -6.29961E-03, -6.12235E-03, -5.81502E-03, -5.40182E-03, -4.93663E-03, -4.49904E-03, -4.17805E-03, -4.04643E-03, -4.13569E-03, -4.42436E-03, -4.84603E-03, -5.31268E-03, -5.74122E-03, -6.07208E-03, -6.27542E-03, -6.34749E-03, -6.30217E-03, -6.16214E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.75643E-03, -5.73393E-03, -5.62526E-03, -5.43505E-03, -5.18284E-03, -4.90410E-03, -4.64641E-03, -4.45990E-03, -4.38398E-03, -4.43543E-03, -4.60284E-03, -4.85040E-03, -5.12901E-03, -5.38968E-03, -5.59407E-03, -5.71948E-03, -5.75863E-03, -5.71605E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.26081E-03, -5.20060E-03, -5.08765E-03, -4.93646E-03, -4.77020E-03, -4.61779E-03, -4.50829E-03, -4.46393E-03, -4.49398E-03, -4.59214E-03, -4.73833E-03, -4.90426E-03, -5.06046E-03, -5.18232E-03, -5.25355E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.76693E-03, -4.67967E-03, -4.58249E-03, -4.49323E-03, -4.42920E-03, -4.40329E-03, -4.42084E-03, -4.47823E-03, -4.56382E-03, -4.66090E-03, -4.75141E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
