 -9.79885E-05,  5.26272E-05,  2.40220E-04,  4.71128E-04,  7.52128E-04,  1.09012E-03,  1.49157E-03,  1.96170E-03,  2.50323E-03,  3.11466E-03,  3.78822E-03,  4.50745E-03,  5.24520E-03,  5.96267E-03,  6.61089E-03,  7.13549E-03,  7.48509E-03,  7.62164E-03,  7.52943E-03,  7.21913E-03,  6.72501E-03,  6.09666E-03,  5.38863E-03,  4.65143E-03,  3.92608E-03,  3.24198E-03,  2.61753E-03,  2.06204E-03,  1.57805E-03,  1.16350E-03,  8.13579E-04,  5.21965E-04,  2.81795E-04,  8.62408E-05, -7.11400E-05,
 -2.71435E-04, -1.25935E-04,  6.04626E-05,  2.95904E-04,  5.89519E-04,  9.51199E-04,  1.39111E-03,  1.91883E-03,  2.54188E-03,  3.26354E-03,  4.07975E-03,  4.97515E-03,  5.91888E-03,  6.86128E-03,  7.73380E-03,  8.45483E-03,  8.94286E-03,  9.13515E-03,  9.00521E-03,  8.57104E-03,  7.88950E-03,  7.03998E-03,  6.10533E-03,  5.15733E-03,  4.24948E-03,  3.41614E-03,  2.67536E-03,  2.03309E-03,  1.48721E-03,  1.03082E-03,  6.54629E-04,  3.48489E-04,  1.02409E-04, -9.29132E-05, -2.45826E-04,
 -4.77854E-04, -3.43280E-04, -1.64518E-04,  6.85568E-05,  3.67779E-04,  7.46668E-04,  1.22014E-03,  1.80379E-03,  2.51242E-03,  3.35749E-03,  4.34294E-03,  5.45912E-03,  6.67500E-03,  7.92992E-03,  9.12895E-03,  1.01476E-02,  1.08517E-02,  1.11325E-02,  1.09425E-02,  1.03141E-02,  9.34677E-03,  8.17255E-03,  6.92002E-03,  5.69068E-03,  4.55172E-03,  3.53938E-03,  2.66682E-03,  1.93222E-03,  1.32521E-03,  8.31404E-04,  4.35213E-04,  1.21512E-04, -1.23523E-04, -3.12066E-04, -4.54569E-04,
 -7.19654E-04, -6.03118E-04, -4.40197E-04, -2.18751E-04,  7.59692E-05,  4.61623E-04,  9.58894E-04,  1.59121E-03,  2.38371E-03,  3.36073E-03,  4.54105E-03,  5.92950E-03,  7.50387E-03,  9.19785E-03,  1.08843E-02,  1.23717E-02,  1.34306E-02,  1.38600E-02,  1.35690E-02,  1.26199E-02,  1.11981E-02,  9.53366E-03,  7.82904E-03,  6.22433E-03,  4.79663E-03,  3.57532E-03,  2.55970E-03,  1.73292E-03,  1.07125E-03,  5.49462E-04,  1.43685E-04, -1.67348E-04, -4.01886E-04, -5.75229E-04, -7.00000E-04,
 -9.98329E-04, -9.08188E-04, -7.71103E-04, -5.73078E-04, -2.96487E-04,  8.06942E-05,  5.85642E-04,  1.25128E-03,  2.11630E-03,  3.22384E-03,  4.61733E-03,  6.33094E-03,  8.37094E-03,  1.06842E-02,  1.31159E-02,  1.53748E-02,  1.70530E-02,  1.77512E-02,  1.72770E-02,  1.57627E-02,  1.35832E-02,  1.11579E-02,  8.80532E-03,  6.70510E-03,  4.92677E-03,  3.47277E-03,  2.31258E-03,  1.40358E-03,  7.02136E-04,  1.68516E-04, -2.31358E-04, -5.25752E-04, -7.37639E-04, -8.85446E-04, -9.83822E-04,
 -1.31408E-03, -1.25973E-03, -1.16010E-03, -9.99740E-04, -7.58544E-04, -4.10397E-04,  7.84663E-05,  7.51389E-04,  1.66330E-03,  2.88215E-03,  4.48821E-03,  6.56740E-03,  9.19094E-03,  1.23681E-02,  1.59574E-02,  1.95452E-02,  2.23872E-02,  2.36180E-02,  2.27788E-02,  2.01881E-02,  1.66786E-02,  1.30465E-02,  9.77079E-03,  7.03644E-03,  4.85527E-03,  3.16331E-03,  1.87532E-03,  9.09112E-04,  1.94135E-04, -3.27005E-04, -6.99763E-04, -9.59621E-04, -1.13405E-03, -1.24423E-03, -1.30640E-03,
 -1.66542E-03, -1.65695E-03, -1.60758E-03, -1.50115E-03, -1.31590E-03, -1.02259E-03, -5.81756E-04,  5.98184E-05,  9.74027E-04,  2.25763E-03,  4.03918E-03,  6.48353E-03,  9.78389E-03,  1.41150E-02,  1.94911E-02,  2.54554E-02,  3.06766E-02,  3.30957E-02,  3.14352E-02,  2.65951E-02,  2.06394E-02,  1.50900E-02,  1.05464E-02,  7.05584E-03,  4.45963E-03,  2.56247E-03,  1.19263E-03,  2.14645E-04, -4.73945E-04, -9.49366E-04, -1.26808E-03, -1.47189E-03, -1.59184E-03, -1.65095E-03, -1.66636E-03,
 -2.04884E-03, -2.09645E-03, -2.11067E-03, -2.07559E-03, -1.96914E-03, -1.76063E-03, -1.40714E-03, -8.48250E-04,  2.10185E-06,  1.26793E-03,  3.13000E-03,  5.85277E-03,  9.81615E-03,  1.55259E-02,  2.34998E-02,  3.37291E-02,  4.42304E-02,  4.97288E-02,  4.59058E-02,  3.58824E-02,  2.53460E-02,  1.68954E-02,  1.07786E-02,  6.51663E-03,  3.58506E-03,  1.57853E-03,  2.12420E-04, -7.08020E-04, -1.31620E-03, -1.70446E-03, -1.93751E-03, -2.06120E-03, -2.10828E-03, -2.10229E-03, -2.06019E-03,
 -2.45861E-03, -2.57188E-03, -2.66255E-03, -2.71613E-03, -2.71190E-03, -2.62011E-03, -2.39785E-03, -1.98258E-03, -1.28154E-03, -1.53934E-04,  1.62037E-03,  4.39703E-03,  8.76720E-03,  1.57202E-02,  2.68235E-02,  4.39714E-02,  6.64614E-02,  8.13069E-02,  7.07036E-02,  4.81034E-02,  2.96528E-02,  1.75067E-02,  9.88459E-03,  5.10276E-03,  2.07052E-03,  1.33653E-04, -1.09995E-03, -1.87146E-03, -2.33417E-03, -2.58851E-03, -2.70195E-03, -2.72064E-03, -2.67650E-03, -2.59178E-03, -2.48203E-03,
 -2.88667E-03, -3.07376E-03, -3.25213E-03, -3.40993E-03, -3.52958E-03, -3.58499E-03, -3.53750E-03, -3.32931E-03, -2.87248E-03, -2.02943E-03, -5.75931E-04,  1.87415E-03,  6.03020E-03,  1.32800E-02,  2.64430E-02,  5.10292E-02,  9.42276E-02,  1.35094E-01,  1.04507E-01,  5.78672E-02,  3.01229E-02,  1.52648E-02,  7.14394E-03,  2.52254E-03, -1.91084E-04, -1.80217E-03, -2.74337E-03, -3.26293E-03, -3.51165E-03, -3.58528E-03, -3.54648E-03, -3.43703E-03, -3.28509E-03, -3.10966E-03, -2.92356E-03,
