  4.20316E-03,  4.49093E-03,  4.80875E-03,  5.15993E-03,  5.54715E-03,  5.97162E-03,  6.43171E-03,  6.92124E-03,  7.42748E-03,  7.92954E-03,  8.39798E-03,  8.79708E-03,  9.09043E-03,  9.24958E-03,  9.26317E-03,  9.14273E-03,  8.92218E-03,  8.64996E-03,  8.37627E-03,  8.13929E-03,  7.95453E-03,  7.81027E-03,  7.67058E-03,  7.48509E-03,  7.20322E-03,  6.78837E-03,  6.22744E-03,  5.53277E-03,  4.73685E-03,  3.88306E-03,  3.01622E-03,  2.17565E-03,  1.39147E-03,  6.83678E-04,  6.30387E-05, -4.67205E-04, -9.09337E-04, -1.26934E-03, -1.55534E-03, -1.77647E-03, -1.94196E-03, -2.06062E-03, -2.14048E-03, -2.18867E-03, -2.21132E-03, -2.21364E-03, -2.19997E-03, -2.17390E-03, -2.13836E-03,
  4.46021E-03,  4.78547E-03,  5.14928E-03,  5.55756E-03,  6.01622E-03,  6.53018E-03,  7.10151E-03,  7.72676E-03,  8.39319E-03,  9.07489E-03,  9.73014E-03,  1.03028E-02,  1.07306E-02,  1.09604E-02,  1.09671E-02,  1.07666E-02,  1.04165E-02,  1.00018E-02,  9.61212E-03,  9.31575E-03,  9.14089E-03,  9.06737E-03,  9.03140E-03,  8.94286E-03,  8.71111E-03,  8.27166E-03,  7.60353E-03,  6.73108E-03,  5.71162E-03,  4.61676E-03,  3.51559E-03,  2.46430E-03,  1.50221E-03,  6.52323E-04, -7.58478E-05, -6.82758E-04, -1.17554E-03, -1.56529E-03, -1.86493E-03, -2.08781E-03, -2.24668E-03, -2.35313E-03, -2.41735E-03, -2.44805E-03, -2.45248E-03, -2.43663E-03, -2.40535E-03, -2.36254E-03, -2.31131E-03,
  4.72398E-03,  5.08859E-03,  5.50139E-03,  5.97183E-03,  6.51061E-03,  7.12875E-03,  7.83546E-03,  8.63424E-03,  9.51675E-03,  1.04545E-02,  1.13909E-02,  1.22379E-02,  1.28868E-02,  1.32354E-02,  1.32272E-02,  1.28816E-02,  1.22976E-02,  1.16279E-02,  1.10336E-02,  1.06381E-02,  1.04931E-02,  1.05640E-02,  1.07378E-02,  1.08517E-02,  1.07408E-02,  1.02903E-02,  9.46905E-03,  8.32926E-03,  6.97711E-03,  5.53392E-03,  4.10668E-03,  2.77408E-03,  1.58466E-03,  5.61534E-04, -2.90943E-04, -9.80820E-04, -1.52345E-03, -1.93770E-03, -2.24334E-03, -2.45935E-03, -2.60292E-03, -2.68903E-03, -2.73031E-03, -2.73714E-03, -2.71794E-03, -2.67938E-03, -2.62672E-03, -2.56407E-03, -2.49460E-03,
  4.99252E-03,  5.39725E-03,  5.86047E-03,  6.39609E-03,  7.02137E-03,  7.75658E-03,  8.62318E-03,  9.63922E-03,  1.08103E-02,  1.21144E-02,  1.34817E-02,  1.47783E-02,  1.58112E-02,  1.63769E-02,  1.63464E-02,  1.57378E-02,  1.47270E-02,  1.35930E-02,  1.26301E-02,  1.20615E-02,  1.19813E-02,  1.23320E-02,  1.29141E-02,  1.34306E-02,  1.35742E-02,  1.31346E-02,  1.20709E-02,  1.05021E-02,  8.63364E-03,  6.67467E-03,  4.78889E-03,  3.08100E-03,  1.60421E-03,  3.74318E-04, -6.16873E-04, -1.39128E-03, -1.97738E-03, -2.40543E-03, -2.70454E-03, -2.90096E-03, -3.01734E-03, -3.07252E-03, -3.08175E-03, -3.05711E-03, -3.00800E-03, -2.94163E-03, -2.86350E-03, -2.77773E-03, -2.68740E-03,
  5.26413E-03,  5.70844E-03,  6.22134E-03,  6.82185E-03,  7.53545E-03,  8.39518E-03,  9.44157E-03,  1.07191E-02,  1.22657E-02,  1.40888E-02,  1.61243E-02,  1.81821E-02,  1.99193E-02,  2.09139E-02,  2.08636E-02,  1.97727E-02,  1.79683E-02,  1.59749E-02,  1.43376E-02,  1.34581E-02,  1.35030E-02,  1.43798E-02,  1.57447E-02,  1.70530E-02,  1.77094E-02,  1.73090E-02,  1.58129E-02,  1.35074E-02,  1.08056E-02,  8.06933E-03,  5.53786E-03,  3.33513E-03,  1.50343E-03,  3.57226E-05, -1.10133E-03, -1.95287E-03, -2.56711E-03, -2.99023E-03, -3.26360E-03, -3.42250E-03, -3.49588E-03, -3.50676E-03, -3.47296E-03, -3.40801E-03, -3.32199E-03, -3.22233E-03, -3.11442E-03, -3.00217E-03, -2.88838E-03,
  5.53792E-03,  6.01998E-03,  6.57931E-03,  7.24000E-03,  8.03655E-03,  9.01771E-03,  1.02505E-02,  1.18215E-02,  1.38313E-02,  1.63667E-02,  1.94321E-02,  2.28131E-02,  2.59178E-02,  2.78241E-02,  2.77859E-02,  2.57828E-02,  2.24707E-02,  1.88574E-02,  1.59739E-02,  1.45321E-02,  1.48005E-02,  1.66412E-02,  1.95009E-02,  2.23872E-02,  2.40830E-02,  2.37359E-02,  2.13678E-02,  1.77106E-02,  1.36219E-02,  9.70848E-03,  6.28049E-03,  3.44354E-03,  1.19168E-03, -5.32941E-04, -1.80787E-03, -2.71406E-03, -3.32765E-03, -3.71596E-03, -3.93569E-03, -4.03272E-03, -4.04284E-03, -3.99312E-03, -3.90353E-03, -3.78842E-03, -3.65799E-03, -3.51934E-03, -3.37737E-03, -3.23542E-03, -3.09572E-03,
  5.81450E-03,  6.33164E-03,  6.93193E-03,  7.64327E-03,  8.50815E-03,  9.59151E-03,  1.09915E-02,  1.28529E-02,  1.53781E-02,  1.88200E-02,  2.34103E-02,  2.91068E-02,  3.50291E-02,  3.90339E-02,  3.90720E-02,  3.52566E-02,  2.90227E-02,  2.22805E-02,  1.70936E-02,  1.46643E-02,  1.53057E-02,  1.88402E-02,  2.45364E-02,  3.06766E-02,  3.45890E-02,  3.42018E-02,  2.98538E-02,  2.35694E-02,  1.71434E-02,  1.14803E-02,  6.85513E-03,  3.24825E-03,  5.33810E-04, -1.43939E-03, -2.81781E-03, -3.73295E-03, -4.29800E-03, -4.60677E-03, -4.73414E-03, -4.73755E-03, -4.65943E-03, -4.53009E-03, -4.37050E-03, -4.19483E-03, -4.01242E-03, -3.82931E-03, -3.64931E-03, -3.47477E-03, -3.30706E-03,
  6.09667E-03,  6.64655E-03,  7.28146E-03,  8.03029E-03,  8.93968E-03,  1.00863E-02,  1.15966E-02,  1.36786E-02,  1.66683E-02,  2.10893E-02,  2.76873E-02,  3.72281E-02,  4.92181E-02,  5.86068E-02,  5.84348E-02,  5.08429E-02,  3.90118E-02,  2.59681E-02,  1.66502E-02,  1.26742E-02,  1.38816E-02,  2.01395E-02,  3.10572E-02,  4.42304E-02,  5.34027E-02,  5.23551E-02,  4.29812E-02,  3.14309E-02,  2.11727E-02,  1.30624E-02,  6.96061E-03,  2.50428E-03, -6.58767E-04, -2.82331E-03, -4.23003E-03, -5.07537E-03, -5.51825E-03, -5.68395E-03, -5.66744E-03, -5.53754E-03, -5.34185E-03, -5.11185E-03, -4.86755E-03, -4.62115E-03, -4.37979E-03, -4.14744E-03, -3.92614E-03, -3.71676E-03, -3.51948E-03,
  6.38985E-03,  6.97235E-03,  7.63747E-03,  8.41079E-03,  9.33591E-03,  1.04899E-02,  1.20117E-02,  1.41530E-02,  1.73712E-02,  2.24978E-02,  3.10432E-02,  4.56491E-02,  6.95089E-02,  9.41463E-02,  9.00176E-02,  7.51419E-02,  5.38199E-02,  2.77479E-02,  1.22977E-02,  6.62574E-03,  8.52534E-03,  1.83349E-02,  3.78571E-02,  6.64614E-02,  9.02624E-02,  8.53966E-02,  6.23453E-02,  4.07639E-02,  2.48896E-02,  1.37907E-02,  6.11735E-03,  8.70246E-04, -2.62935E-03, -4.85514E-03, -6.15812E-03, -6.81041E-03, -7.02429E-03, -6.96053E-03, -6.73460E-03, -6.42433E-03, -6.07877E-03, -5.72677E-03, -5.38401E-03, -5.05818E-03, -4.75243E-03, -4.46747E-03, -4.20277E-03, -3.95725E-03, -3.72960E-03,
  6.70195E-03,  7.32167E-03,  8.01876E-03,  8.81050E-03,  9.72782E-03,  1.08306E-02,  1.22391E-02,  1.41959E-02,  1.71911E-02,  2.22191E-02,  3.13336E-02,  4.88873E-02,  8.33985E-02,  1.30044E-01,  1.18054E-01,  9.13905E-02,  5.78852E-02,  1.83671E-02,  3.41331E-05, -5.76781E-03, -3.62811E-03,  8.59644E-03,  3.81984E-02,  9.42276E-02,  1.58608E-01,  1.38209E-01,  8.45954E-02,  4.85744E-02,  2.64955E-02,  1.26243E-02,  3.68864E-03, -2.07361E-03, -5.66702E-03, -7.73099E-03, -8.72474E-03, -9.00286E-03, -8.83905E-03, -8.43302E-03, -7.91840E-03, -7.37581E-03, -6.84840E-03, -6.35572E-03, -5.90413E-03, -5.49340E-03, -5.12056E-03, -4.78176E-03, -4.47323E-03, -4.19152E-03, -3.93366E-03,
